image,classname,pbox,gtbox,ioubox,iou
3622 brick 1x3 002L.jpg,3622 brick 1x3,"[45, 117, 350, 297, '3622 brick 1x3', 0.9903920888900757]","[49, 119, 351, 296]","(49.0, 119.0, 350.0, 296.0)",0.967318481398769
3622 brick 1x3 010L.jpg,3622 brick 1x3,"[53, 101, 360, 294, '3622 brick 1x3', 0.9898480772972107]","[55, 103, 358, 292]","(55.0, 103.0, 358.0, 292.0)",0.9665153330745473
3622 brick 1x3 011R.jpg,3622 brick 1x3,"[59, 93, 348, 296, '3622 brick 1x3', 0.9567410349845886]","[57, 99, 344, 296]","(59.0, 99.0, 344.0, 296.0)",0.9506273175191751
3622 brick 1x3 015R.jpg,3622 brick 1x3,"[84, 70, 324, 311, '3622 brick 1x3', 0.9942607879638672]","[87, 72, 320, 312]","(87.0, 72.0, 320.0, 311.0)",0.9589137809308973
3622 brick 1x3 021R.jpg,3622 brick 1x3,"[55, 94, 339, 323, '3622 brick 1x3', 0.9978942275047302]","[55, 95, 342, 320]","(55.0, 95.0, 339.0, 320.0)",0.9724399263441433
3623 Plate 1x3 000L.jpg,3623 Plate 1x3,"[56, 121, 342, 296, '3623 Plate 1x3', 0.997234046459198]","[55, 120, 337, 296]","(56.0, 121.0, 337.0, 296.0)",0.9736274179816659
3623 Plate 1x3 009R.jpg,3623 Plate 1x3,"[62, 132, 330, 282, '3623 Plate 1x3', 0.9878782629966736]","[64, 135, 328, 280]","(64.0, 135.0, 328.0, 280.0)",0.9522388059701492
3623 Plate 1x3 019L.jpg,3623 Plate 1x3,"[120, 92, 274, 283, '3623 Plate 1x3', 0.939185619354248]","[119, 98, 272, 280]","(120.0, 98.0, 272.0, 280.0)",0.934720908230842
3623 Plate 1x3 024R.jpg,3623 Plate 1x3,"[127, 118, 272, 265, '3623 Plate 1x3', 0.9050947427749634]","[128, 120, 272, 264]","(128.0, 120.0, 272.0, 264.0)",0.9728360309641098
3623 Plate 1x3 027R.jpg,3623 Plate 1x3,"[120, 60, 260, 336, '3623 Plate 1x3', 0.9983793497085571]","[119, 63, 256, 335]","(120.0, 63.0, 256.0, 335.0)",0.9506578947368421
3659 brick bow 1x4 002R.jpg,3659 brick bow 1x4,"[26, 127, 357, 291, '3659 brick bow 1x4', 0.9901025295257568]","[24, 127, 359, 288]","(26.0, 127.0, 357.0, 288.0)",0.9701973492572095
3659 brick bow 1x4 006R.jpg,3659 brick bow 1x4,"[13, 55, 377, 322, '3659 brick bow 1x4', 0.9996951818466187]","[15, 59, 384, 320]","(15.0, 59.0, 377.0, 320.0)",0.9542190577185274
3659 brick bow 1x4 023L.jpg,3659 brick bow 1x4,"[77, 8, 316, 393, '3659 brick bow 1x4', 0.9988625049591064]","[79, 12, 312, 400]","(79.0, 12.0, 312.0, 393.0)",0.9479636076287294
3659 brick bow 1x4 038L.jpg,3659 brick bow 1x4,"[34, 95, 352, 331, '3659 brick bow 1x4', 0.881626546382904]","[45, 95, 352, 328]","(45.0, 95.0, 352.0, 328.0)",0.9531366592047756
3659 brick bow 1x4 040R.jpg,3659 brick bow 1x4,"[19, 109, 365, 271, '3659 brick bow 1x4', 0.992719292640686]","[18, 111, 368, 272]","(19.0, 111.0, 365.0, 271.0)",0.9705129553662214
3675 roof tile outside 3x3 015R.jpg,3675 roof tile outside 3x3,"[23, 29, 380, 346, '3675 roof tile outside 3x3', 0.9994139671325684]","[23, 31, 377, 344]","(23.0, 31.0, 377.0, 344.0)",0.9790843782307875
3675 roof tile outside 3x3 016L.jpg,3675 roof tile outside 3x3,"[86, 0, 389, 379, '3675 roof tile outside 3x3', 0.9998559951782227]","[87, 2, 390, 381]","(87.0, 2.0, 389.0, 379.0)",0.9830253842168882
3675 roof tile outside 3x3 034R.jpg,3675 roof tile outside 3x3,"[13, 8, 370, 377, '3675 roof tile outside 3x3', 0.9994744658470154]","[15, 7, 360, 374]","(15.0, 8.0, 360.0, 374.0)",0.9560259846454368
3675 roof tile outside 3x3 049R.jpg,3675 roof tile outside 3x3,"[66, 41, 352, 321, '3675 roof tile outside 3x3', 0.9988229870796204]","[71, 39, 352, 320]","(71.0, 41.0, 352.0, 320.0)",0.9721857096798194
3675 roof tile outside 3x3 056R.jpg,3675 roof tile outside 3x3,"[71, 13, 380, 385, '3675 roof tile outside 3x3', 0.9996945858001709]","[71, 15, 383, 390]","(71.0, 15.0, 380.0, 385.0)",0.9720450951384992
3700 Technic Brick 1x2 005R.jpg,3700 Technic Brick 1x2,"[116, 94, 305, 311, '3700 Technic Brick 1x2', 0.9995682835578918]","[118, 95, 304, 312]","(118.0, 95.0, 304.0, 311.0)",0.9751693002257337
3700 Technic Brick 1x2 008R.jpg,3700 Technic Brick 1x2,"[87, 119, 303, 288, '3700 Technic Brick 1x2', 0.9997524619102478]","[88, 121, 304, 288]","(88.0, 121.0, 303.0, 288.0)",0.9791115595429631
3700 Technic Brick 1x2 022L.jpg,3700 Technic Brick 1x2,"[119, 93, 273, 303, '3700 Technic Brick 1x2', 0.9988676309585571]","[119, 95, 272, 304]","(119.0, 95.0, 272.0, 303.0)",0.9794109500507802
3700 Technic Brick 1x2 033R.jpg,3700 Technic Brick 1x2,"[95, 118, 303, 297, '3700 Technic Brick 1x2', 0.9997853636741638]","[95, 120, 302, 296]","(95.0, 120.0, 302.0, 296.0)",0.9785131070047272
3700 Technic Brick 1x2 034R.jpg,3700 Technic Brick 1x2,"[102, 110, 300, 297, '3700 Technic Brick 1x2', 0.9999325275421143]","[103, 111, 304, 296]","(103.0, 111.0, 300.0, 296.0)",0.9650214478631574
3794 Plate 1X2 with 1 Knob 034L.jpg,3794 Plate 1X2 with 1 Knob,"[143, 143, 277, 257, '3794 Plate 1X2 with 1 Knob', 0.7079845070838928]","[143, 144, 280, 256]","(143.0, 144.0, 277.0, 256.0)",0.9613118114271073
3794 Plate 1X2 with 1 Knob 053R.jpg,3794 Plate 1X2 with 1 Knob,"[119, 99, 298, 289, '3794 Plate 1X2 with 1 Knob', 0.9835860729217529]","[120, 103, 296, 287]","(120.0, 103.0, 296.0, 287.0)",0.9521905321964128
3794 Plate 1X2 with 1 Knob 055R.jpg,3794 Plate 1X2 with 1 Knob,"[105, 143, 299, 239, '3794 Plate 1X2 with 1 Knob', 0.9804893732070923]","[105, 146, 297, 238]","(105.0, 146.0, 297.0, 238.0)",0.9484536082474226
3794 Plate 1X2 with 1 Knob 073R.jpg,3794 Plate 1X2 with 1 Knob,"[113, 125, 280, 257, '3794 Plate 1X2 with 1 Knob', 0.9814196825027466]","[111, 127, 280, 254]","(113.0, 127.0, 280.0, 254.0)",0.9511615391514934
3794 Plate 1X2 with 1 Knob 087L.jpg,3794 Plate 1X2 with 1 Knob,"[103, 148, 305, 239, '3794 Plate 1X2 with 1 Knob', 0.9544187784194946]","[103, 151, 304, 240]","(103.0, 151.0, 304.0, 239.0)",0.9518377011246838
4150 flat tile round 2x2 000R.jpg,4150 flat tile round 2x2,"[118, 135, 285, 261, '4150 flat tile round 2x2', 0.9482569098472595]","[119, 135, 288, 264]","(119.0, 135.0, 285.0, 261.0)",0.9538924613490217
4150 flat tile round 2x2 006L.jpg,4150 flat tile round 2x2,"[111, 108, 289, 290, '4150 flat tile round 2x2', 0.9954896569252014]","[111, 111, 288, 288]","(111.0, 111.0, 288.0, 288.0)",0.9670638350413632
4150 flat tile round 2x2 006R.jpg,4150 flat tile round 2x2,"[125, 110, 272, 289, '4150 flat tile round 2x2', 0.964346170425415]","[127, 112, 272, 286]","(127.0, 112.0, 272.0, 286.0)",0.9588416372135447
4150 flat tile round 2x2 013R.jpg,4150 flat tile round 2x2,"[127, 109, 280, 284, '4150 flat tile round 2x2', 0.9987490177154541]","[127, 111, 280, 280]","(127.0, 111.0, 280.0, 280.0)",0.9657142857142857
4150 flat tile round 2x2 038L.jpg,4150 flat tile round 2x2,"[110, 133, 287, 266, '4150 flat tile round 2x2', 0.9951747059822083]","[111, 135, 287, 264]","(111.0, 135.0, 287.0, 264.0)",0.9644450108321652
4274 Connector Peg w Knob 006R.jpg,4274 Connector Peg w Knob,"[136, 159, 263, 237, '4274 Connector Peg w Knob', 0.9999096393585205]","[135, 159, 264, 236]","(136.0, 159.0, 263.0, 236.0)",0.9720675944333996
4274 Connector Peg w Knob 009R.jpg,4274 Connector Peg w Knob,"[136, 151, 262, 247, '4274 Connector Peg w Knob', 0.999909520149231]","[135, 152, 264, 247]","(136.0, 152.0, 262.0, 247.0)",0.9668039738308699
4274 Connector Peg w Knob 011L.jpg,4274 Connector Peg w Knob,"[136, 133, 259, 264, '4274 Connector Peg w Knob', 0.9999030828475952]","[136, 137, 256, 264]","(136.0, 137.0, 256.0, 264.0)",0.945820145224353
4274 Connector Peg w Knob 015L.jpg,4274 Connector Peg w Knob,"[138, 133, 262, 261, '4274 Connector Peg w Knob', 0.9998137354850769]","[136, 136, 264, 261]","(138.0, 136.0, 262.0, 261.0)",0.9467383337405326
4274 Connector Peg w Knob 017R.jpg,4274 Connector Peg w Knob,"[151, 148, 247, 255, '4274 Connector Peg w Knob', 0.9894333481788635]","[152, 151, 248, 254]","(152.0, 151.0, 247.0, 254.0)",0.9431325301204819
4286 roof tile 1x3 000L.jpg,4286 roof tile 1x3,"[133, 51, 286, 345, '4286 roof tile 1x3', 0.9845494031906128]","[135, 55, 280, 344]","(135.0, 55.0, 280.0, 344.0)",0.9315948601662888
4286 roof tile 1x3 007L.jpg,4286 roof tile 1x3,"[45, 92, 295, 315, '4286 roof tile 1x3', 0.9733400940895081]","[47, 95, 296, 312]","(47.0, 95.0, 295.0, 312.0)",0.9615666374828024
4286 roof tile 1x3 008R.jpg,4286 roof tile 1x3,"[120, 93, 259, 353, '4286 roof tile 1x3', 0.975721001625061]","[120, 103, 256, 352]","(120.0, 103.0, 256.0, 352.0)",0.9370226895406751
4286 roof tile 1x3 031R.jpg,4286 roof tile 1x3,"[95, 94, 306, 328, '4286 roof tile 1x3', 0.9574502110481262]","[95, 95, 302, 328]","(95.0, 95.0, 302.0, 328.0)",0.9768501640539555
4286 roof tile 1x3 040L.jpg,4286 roof tile 1x3,"[39, 84, 354, 303, '4286 roof tile 1x3', 0.9803446531295776]","[51, 87, 352, 303]","(51.0, 87.0, 352.0, 303.0)",0.9424657534246575
4490 brick bow 1x3 005R.jpg,4490 brick bow 1x3,"[56, 93, 343, 307, '4490 brick bow 1x3', 0.9988036155700684]","[55, 95, 344, 310]","(56.0, 95.0, 343.0, 307.0)",0.9702594523912038
4490 brick bow 1x3 014L.jpg,4490 brick bow 1x3,"[54, 72, 354, 311, '4490 brick bow 1x3', 0.9977235198020935]","[55, 75, 352, 311]","(55.0, 75.0, 352.0, 311.0)",0.9775732217573222
4490 brick bow 1x3 015L.jpg,4490 brick bow 1x3,"[80, 77, 337, 312, '4490 brick bow 1x3', 0.9832589626312256]","[82, 80, 336, 312]","(82.0, 80.0, 336.0, 312.0)",0.9757099097607418
4490 brick bow 1x3 027L.jpg,4490 brick bow 1x3,"[53, 103, 343, 280, '4490 brick bow 1x3', 0.998505711555481]","[55, 103, 344, 280]","(55.0, 103.0, 343.0, 280.0)",0.9896907216494846
4490 brick bow 1x3 051L.jpg,4490 brick bow 1x3,"[62, 86, 328, 334, '4490 brick bow 1x3', 0.9967851638793945]","[63, 87, 327, 336]","(63.0, 87.0, 327.0, 334.0)",0.9806304138594802
6143 Brick D16 w cross 001R.jpg,6143 Brick D16 w cross,"[110, 102, 291, 289, '6143 Brick D16 w cross', 0.9989979863166809]","[111, 103, 288, 288]","(111.0, 103.0, 288.0, 288.0)",0.9674417230478329
6143 Brick D16 w cross 002L.jpg,6143 Brick D16 w cross,"[93, 89, 313, 310, '6143 Brick D16 w cross', 0.9959654808044434]","[95, 95, 311, 303]","(95.0, 95.0, 311.0, 303.0)",0.9240641711229947
6143 Brick D16 w cross 006L.jpg,6143 Brick D16 w cross,"[101, 93, 297, 305, '6143 Brick D16 w cross', 0.9988226294517517]","[103, 95, 296, 304]","(103.0, 95.0, 296.0, 304.0)",0.9707595302271852
6143 Brick D16 w cross 012R.jpg,6143 Brick D16 w cross,"[103, 123, 296, 279, '6143 Brick D16 w cross', 0.9982343912124634]","[107, 127, 295, 280]","(107.0, 127.0, 295.0, 279.0)",0.9432268286242408
6143 Brick D16 w cross 015R.jpg,6143 Brick D16 w cross,"[95, 102, 308, 305, '6143 Brick D16 w cross', 0.9991764426231384]","[95, 103, 304, 304]","(95.0, 103.0, 304.0, 304.0)",0.9715534586831333
6632 lever 3M 002L.jpg,6632 lever 3M,"[107, 109, 297, 295, '6632 lever 3M', 0.9987887740135193]","[103, 114, 296, 296]","(107.0, 114.0, 296.0, 295.0)",0.9435143558485258
6632 lever 3M 018R.jpg,6632 lever 3M,"[125, 135, 276, 268, '6632 lever 3M', 0.9860545992851257]","[129, 135, 278, 270]","(129.0, 135.0, 276.0, 268.0)",0.9469172276844093
6632 lever 3M 022R.jpg,6632 lever 3M,"[86, 125, 311, 275, '6632 lever 3M', 0.9965341091156006]","[88, 128, 310, 272]","(88.0, 128.0, 310.0, 272.0)",0.9472
6632 lever 3M 027R.jpg,6632 lever 3M,"[117, 99, 279, 302, '6632 lever 3M', 0.9971117973327637]","[119, 103, 279, 304]","(119.0, 103.0, 279.0, 302.0)",0.9588628561103415
6632 lever 3M 078R.jpg,6632 lever 3M,"[95, 90, 305, 306, '6632 lever 3M', 0.998988926410675]","[95, 95, 304, 304]","(95.0, 95.0, 304.0, 304.0)",0.9629850088183421
14719 flat tile corner 2x2 010L.jpg,14719 flat tile corner 2x2,"[88, 89, 312, 294, '14719 flat tile corner 2x2', 0.9975385665893555]","[87, 94, 312, 291]","(88.0, 94.0, 312.0, 291.0)",0.9568705683370557
14719 flat tile corner 2x2 014R.jpg,14719 flat tile corner 2x2,"[76, 110, 324, 256, '14719 flat tile corner 2x2', 0.9991136193275452]","[79, 114, 319, 248]","(79.0, 114.0, 319.0, 248.0)",0.8882015024304021
14719 flat tile corner 2x2 016L.jpg,14719 flat tile corner 2x2,"[73, 85, 280, 308, '14719 flat tile corner 2x2', 0.9997609257698059]","[71, 90, 280, 304]","(73.0, 90.0, 280.0, 304.0)",0.9508253021099401
14719 flat tile corner 2x2 023R.jpg,14719 flat tile corner 2x2,"[97, 102, 290, 294, '14719 flat tile corner 2x2', 0.9997442364692688]","[95, 103, 287, 296]","(97.0, 103.0, 287.0, 294.0)",0.9594944741155941
14719 flat tile corner 2x2 031L.jpg,14719 flat tile corner 2x2,"[72, 126, 328, 311, '14719 flat tile corner 2x2', 0.9989503026008606]","[71, 128, 328, 311]","(72.0, 128.0, 328.0, 311.0)",0.98538165450224
15672 roof tile 1x2 016R.jpg,15672 roof tile 1x2,"[127, 102, 263, 299, '15672 roof tile 1x2', 0.999451220035553]","[127, 103, 263, 296]","(127.0, 103.0, 263.0, 296.0)",0.9796954314720813
15672 roof tile 1x2 017R.jpg,15672 roof tile 1x2,"[120, 102, 264, 282, '15672 roof tile 1x2', 0.9998613595962524]","[126, 103, 262, 280]","(126.0, 103.0, 262.0, 280.0)",0.9287037037037037
15672 roof tile 1x2 039R.jpg,15672 roof tile 1x2,"[117, 94, 259, 287, '15672 roof tile 1x2', 0.9882473349571228]","[119, 95, 255, 284]","(119.0, 95.0, 255.0, 284.0)",0.9378968109173174
15672 roof tile 1x2 047L.jpg,15672 roof tile 1x2,"[125, 143, 307, 294, '15672 roof tile 1x2', 0.9952784776687622]","[127, 143, 305, 295]","(127.0, 143.0, 305.0, 294.0)",0.9717281272595806
15672 roof tile 1x2 056L.jpg,15672 roof tile 1x2,"[135, 127, 304, 310, '15672 roof tile 1x2', 0.9986299276351929]","[135, 127, 304, 312]","(135.0, 127.0, 304.0, 310.0)",0.9891891891891892
18654 beam 1M 004L.jpg,18654 beam 1M,"[135, 151, 264, 247, '18654 beam 1M', 0.998513400554657]","[135, 151, 264, 248]","(135.0, 151.0, 264.0, 247.0)",0.9896907216494846
18654 beam 1M 010L.jpg,18654 beam 1M,"[135, 142, 265, 255, '18654 beam 1M', 0.9985976815223694]","[135, 143, 264, 256]","(135.0, 143.0, 264.0, 255.0)",0.9749645725082664
18654 beam 1M 014R.jpg,18654 beam 1M,"[150, 142, 247, 258, '18654 beam 1M', 0.9782862663269043]","[151, 143, 245, 256]","(151.0, 143.0, 245.0, 256.0)",0.9440099537859936
18654 beam 1M 025L.jpg,18654 beam 1M,"[135, 133, 265, 264, '18654 beam 1M', 0.9961979985237122]","[135, 137, 264, 263]","(135.0, 137.0, 264.0, 263.0)",0.9544333529066353
18654 beam 1M 035L.jpg,18654 beam 1M,"[143, 132, 256, 265, '18654 beam 1M', 0.9977861642837524]","[143, 135, 255, 264]","(143.0, 135.0, 255.0, 264.0)",0.9613414066138798
27925 flat tile round 2x2 022L.jpg,27925 flat tile round 2x2,"[103, 117, 289, 280, '27925 flat tile round 2x2', 0.9940259456634521]","[103, 121, 288, 280]","(103.0, 121.0, 288.0, 280.0)",0.9702157134375619
27925 flat tile round 2x2 023R.jpg,27925 flat tile round 2x2,"[96, 141, 299, 273, '27925 flat tile round 2x2', 0.9937893748283386]","[98, 143, 296, 272]","(98.0, 143.0, 296.0, 272.0)",0.9532019704433498
27925 flat tile round 2x2 029L.jpg,27925 flat tile round 2x2,"[133, 119, 264, 289, '27925 flat tile round 2x2', 0.9801002144813538]","[135, 120, 264, 288]","(135.0, 120.0, 264.0, 288.0)",0.9731477323753929
27925 flat tile round 2x2 029R.jpg,27925 flat tile round 2x2,"[95, 126, 300, 287, '27925 flat tile round 2x2', 0.997643768787384]","[96, 127, 304, 287]","(96.0, 127.0, 300.0, 287.0)",0.9701292911279537
27925 flat tile round 2x2 034L.jpg,27925 flat tile round 2x2,"[156, 91, 251, 312, '27925 flat tile round 2x2', 0.9944078922271729]","[159, 87, 248, 312]","(159.0, 91.0, 248.0, 312.0)",0.9212214884548733
33909 plate 2 knobs 2x2 012L.jpg,33909 plate 2 knobs 2x2,"[93, 83, 320, 297, '33909 plate 2 knobs 2x2', 0.991162896156311]","[95, 87, 320, 296]","(95.0, 87.0, 320.0, 296.0)",0.9680307958335049
33909 plate 2 knobs 2x2 018R.jpg,33909 plate 2 knobs 2x2,"[79, 93, 324, 319, '33909 plate 2 knobs 2x2', 0.9846006035804749]","[79, 97, 320, 320]","(79.0, 97.0, 320.0, 319.0)",0.9620758483033932
33909 plate 2 knobs 2x2 021L.jpg,33909 plate 2 knobs 2x2,"[86, 99, 328, 316, '33909 plate 2 knobs 2x2', 0.9976363182067871]","[88, 103, 327, 314]","(88.0, 103.0, 327.0, 314.0)",0.9602963019385307
33909 plate 2 knobs 2x2 036R.jpg,33909 plate 2 knobs 2x2,"[96, 76, 321, 311, '33909 plate 2 knobs 2x2', 0.9927653670310974]","[97, 79, 318, 311]","(97.0, 79.0, 318.0, 311.0)",0.9696832151300236
33909 plate 2 knobs 2x2 051L.jpg,33909 plate 2 knobs 2x2,"[95, 93, 318, 287, '33909 plate 2 knobs 2x2', 0.9929094910621643]","[98, 95, 320, 288]","(98.0, 95.0, 318.0, 287.0)",0.9628886659979939
41677 lever 2M 002L.jpg,41677 lever 2M,"[120, 127, 279, 272, '41677 lever 2M', 0.9993202686309814]","[119, 127, 280, 272]","(120.0, 127.0, 279.0, 272.0)",0.9875776397515528
41677 lever 2M 011L.jpg,41677 lever 2M,"[108, 135, 291, 264, '41677 lever 2M', 0.9989420771598816]","[111, 135, 288, 262]","(111.0, 135.0, 288.0, 262.0)",0.9522175625873681
41677 lever 2M 018R.jpg,41677 lever 2M,"[119, 149, 281, 248, '41677 lever 2M', 0.9993962049484253]","[119, 151, 280, 248]","(119.0, 151.0, 280.0, 248.0)",0.9737498441202145
41677 lever 2M 022R.jpg,41677 lever 2M,"[111, 135, 287, 263, '41677 lever 2M', 0.9970517158508301]","[111, 135, 288, 263]","(111.0, 135.0, 287.0, 263.0)",0.9943502824858758
41677 lever 2M 031R.jpg,41677 lever 2M,"[112, 150, 283, 247, '41677 lever 2M', 0.9981229901313782]","[114, 151, 280, 248]","(114.0, 151.0, 280.0, 247.0)",0.9512326150540201
41678 Cross Block Fork 2x2 000R.jpg,41678 Cross Block Fork 2x2,"[110, 93, 299, 303, '41678 Cross Block Fork 2x2', 0.999021053314209]","[111, 95, 296, 304]","(111.0, 95.0, 296.0, 303.0)",0.9650156739811913
41678 Cross Block Fork 2x2 003L.jpg,41678 Cross Block Fork 2x2,"[100, 92, 305, 312, '41678 Cross Block Fork 2x2', 0.9999845027923584]","[95, 95, 303, 312]","(100.0, 95.0, 303.0, 312.0)",0.9537945220309625
41678 Cross Block Fork 2x2 006R.jpg,41678 Cross Block Fork 2x2,"[110, 85, 305, 307, '41678 Cross Block Fork 2x2', 0.9998606443405151]","[111, 87, 304, 304]","(111.0, 87.0, 304.0, 304.0)",0.9674520674520675
41678 Cross Block Fork 2x2 022L.jpg,41678 Cross Block Fork 2x2,"[95, 90, 312, 306, '41678 Cross Block Fork 2x2', 0.9998787641525269]","[95, 95, 312, 304]","(95.0, 95.0, 312.0, 304.0)",0.9675925925925926
41678 Cross Block Fork 2x2 032R.jpg,41678 Cross Block Fork 2x2,"[86, 90, 303, 312, '41678 Cross Block Fork 2x2', 0.9999921321868896]","[87, 88, 304, 312]","(87.0, 90.0, 303.0, 312.0)",0.9820192504607823
43093 Bush 2M friction - Cross axle 000L.jpg,43093 Bush 2M friction - Cross axle,"[110, 129, 292, 264, '43093 Bush 2M friction - Cross axle', 0.9998788833618164]","[112, 127, 296, 262]","(112.0, 129.0, 292.0, 262.0)",0.9399293286219081
43093 Bush 2M friction - Cross axle 001L.jpg,43093 Bush 2M friction - Cross axle,"[136, 108, 266, 288, '43093 Bush 2M friction - Cross axle', 0.9998538494110107]","[136, 105, 264, 288]","(136.0, 108.0, 264.0, 288.0)",0.9687184661957619
43093 Bush 2M friction - Cross axle 005R.jpg,43093 Bush 2M friction - Cross axle,"[150, 111, 256, 287, '43093 Bush 2M friction - Cross axle', 0.999995231628418]","[151, 111, 253, 288]","(151.0, 111.0, 253.0, 287.0)",0.9570316664889648
43093 Bush 2M friction - Cross axle 011R.jpg,43093 Bush 2M friction - Cross axle,"[143, 108, 250, 288, '43093 Bush 2M friction - Cross axle', 0.9999964237213135]","[143, 111, 247, 288]","(143.0, 111.0, 247.0, 288.0)",0.9557632398753894
43093 Bush 2M friction - Cross axle 015R.jpg,43093 Bush 2M friction - Cross axle,"[136, 117, 272, 288, '43093 Bush 2M friction - Cross axle', 0.9999871253967285]","[135, 119, 272, 287]","(136.0, 119.0, 272.0, 287.0)",0.9754098360655737
43857 beam 1x2 005R.jpg,43857 beam 1x2,"[126, 103, 273, 296, '43857 beam 1x2', 0.9995740056037903]","[127, 103, 272, 296]","(127.0, 103.0, 272.0, 296.0)",0.9863945578231292
43857 beam 1x2 009L.jpg,43857 beam 1x2,"[111, 110, 289, 288, '43857 beam 1x2', 0.9997749924659729]","[111, 111, 288, 288]","(111.0, 111.0, 288.0, 288.0)",0.9887956066153264
43857 beam 1x2 012R.jpg,43857 beam 1x2,"[141, 107, 257, 288, '43857 beam 1x2', 0.9986023306846619]","[143, 111, 256, 288]","(143.0, 111.0, 256.0, 288.0)",0.9526100209563726
43857 beam 1x2 016R.jpg,43857 beam 1x2,"[119, 109, 280, 288, '43857 beam 1x2', 0.9968153834342957]","[120, 111, 280, 288]","(120.0, 111.0, 280.0, 288.0)",0.9826850341788403
43857 beam 1x2 062L.jpg,43857 beam 1x2,"[134, 95, 264, 304, '43857 beam 1x2', 0.9996877908706665]","[135, 96, 264, 297]","(135.0, 96.0, 264.0, 297.0)",0.9543246227456754
54200 roof tile 1x1 010R.jpg,54200 roof tile 1x1,"[143, 151, 256, 249, '54200 roof tile 1x1', 0.9998737573623657]","[143, 151, 256, 248]","(143.0, 151.0, 256.0, 248.0)",0.9897959183673469
54200 roof tile 1x1 016R.jpg,54200 roof tile 1x1,"[142, 149, 255, 269, '54200 roof tile 1x1', 0.9995937943458557]","[143, 151, 255, 272]","(143.0, 151.0, 255.0, 269.0)",0.9510650546919976
54200 roof tile 1x1 034L.jpg,54200 roof tile 1x1,"[141, 134, 248, 263, '54200 roof tile 1x1', 0.9995504021644592]","[143, 136, 248, 264]","(143.0, 136.0, 248.0, 263.0)",0.9588006902502157
54200 roof tile 1x1 037L.jpg,54200 roof tile 1x1,"[127, 134, 243, 266, '54200 roof tile 1x1', 0.9951500296592712]","[129, 135, 240, 264]","(129.0, 135.0, 240.0, 264.0)",0.9351489028213166
54200 roof tile 1x1 055R.jpg,54200 roof tile 1x1,"[129, 142, 247, 256, '54200 roof tile 1x1', 0.9999769926071167]","[131, 143, 248, 256]","(131.0, 143.0, 247.0, 256.0)",0.966310357537781
85984 roof tile 1x2 001R.jpg,85984 roof tile 1x2,"[103, 134, 271, 270, '85984 roof tile 1x2', 0.9238172769546509]","[103, 135, 272, 272]","(103.0, 135.0, 271.0, 270.0)",0.9725140431370868
85984 roof tile 1x2 010L.jpg,85984 roof tile 1x2,"[110, 150, 284, 281, '85984 roof tile 1x2', 0.9275288581848145]","[111, 151, 280, 280]","(111.0, 151.0, 280.0, 280.0)",0.9564359041853119
85984 roof tile 1x2 013L.jpg,85984 roof tile 1x2,"[127, 93, 248, 305, '85984 roof tile 1x2', 0.984401285648346]","[131, 97, 247, 304]","(131.0, 97.0, 247.0, 304.0)",0.9360673631685639
85984 roof tile 1x2 060L.jpg,85984 roof tile 1x2,"[149, 103, 283, 288, '85984 roof tile 1x2', 0.9869597554206848]","[151, 103, 280, 288]","(151.0, 103.0, 280.0, 288.0)",0.9626865671641791
85984 roof tile 1x2 102L.jpg,85984 roof tile 1x2,"[95, 164, 304, 264, '85984 roof tile 1x2', 0.9834970235824585]","[95, 167, 304, 263]","(95.0, 167.0, 304.0, 263.0)",0.96
99301 roof tile inside 3x3 028L.jpg,99301 roof tile inside 3x3,"[30, 39, 384, 342, '99301 roof tile inside 3x3', 0.9840484857559204]","[23, 47, 384, 336]","(30.0, 47.0, 384.0, 336.0)",0.9361394518918424
99301 roof tile inside 3x3 031L.jpg,99301 roof tile inside 3x3,"[40, 16, 338, 362, '99301 roof tile inside 3x3', 0.9773857593536377]","[40, 15, 336, 360]","(40.0, 16.0, 336.0, 360.0)",0.9847201268809718
99301 roof tile inside 3x3 041R.jpg,99301 roof tile inside 3x3,"[46, 45, 357, 337, '99301 roof tile inside 3x3', 0.9868422150611877]","[47, 47, 352, 336]","(47.0, 47.0, 352.0, 336.0)",0.9706316345857375
99301 roof tile inside 3x3 049R.jpg,99301 roof tile inside 3x3,"[9, 30, 371, 345, '99301 roof tile inside 3x3', 0.9785943031311035]","[8, 31, 375, 344]","(9.0, 31.0, 371.0, 344.0)",0.9801981054543881
99301 roof tile inside 3x3 068R.jpg,99301 roof tile inside 3x3,"[23, 13, 387, 364, '99301 roof tile inside 3x3', 0.9942955374717712]","[23, 16, 384, 359]","(23.0, 16.0, 384.0, 359.0)",0.9691540653079115
