image,classname,pbox,gtbox,ioubox,iou
3070 Flat Tile 1x1 012L.jpg,3070 Flat Tile 1x1,"[137, 150, 264, 248, '3070 Flat Tile 1x1', 0.6548694968223572]","[135, 151, 263, 248]","(137.0, 151.0, 263.0, 248.0)",0.9669303797468355
3070 Flat Tile 1x1 017L.jpg,3070 Flat Tile 1x1,"[131, 135, 265, 263, '3070 Flat Tile 1x1', 0.7874594330787659]","[133, 135, 264, 264]","(133.0, 135.0, 264.0, 263.0)",0.9702019325348609
3070 Flat Tile 1x1 039L.jpg,3070 Flat Tile 1x1,"[140, 141, 263, 255, '3070 Flat Tile 1x1', 0.6971747279167175]","[143, 135, 263, 256]","(143.0, 141.0, 263.0, 255.0)",0.9204683084376262
3298 roof tile 2x3 008L.jpg,3298 roof tile 2x3,"[102, 54, 312, 353, '3298 roof tile 2x3', 0.8807429671287537]","[104, 55, 312, 352]","(104.0, 55.0, 312.0, 352.0)",0.9838509316770186
3298 roof tile 2x3 010R.jpg,3298 roof tile 2x3,"[31, 158, 358, 327, '3298 roof tile 2x3', 0.8392175436019897]","[33, 160, 358, 328]","(33.0, 160.0, 358.0, 327.0)",0.9763797942001871
3298 roof tile 2x3 012R.jpg,3298 roof tile 2x3,"[63, 54, 278, 336, '3298 roof tile 2x3', 0.9353156089782715]","[64, 55, 277, 336]","(64.0, 55.0, 277.0, 336.0)",0.9871845620979713
3298 roof tile 2x3 019R.jpg,3298 roof tile 2x3,"[56, 79, 345, 279, '3298 roof tile 2x3', 0.8180422186851501]","[55, 79, 343, 280]","(56.0, 79.0, 343.0, 279.0)",0.9847653033214384
3298 roof tile 2x3 030R.jpg,3298 roof tile 2x3,"[88, 71, 344, 319, '3298 roof tile 2x3', 0.8207355737686157]","[87, 74, 344, 320]","(88.0, 74.0, 344.0, 319.0)",0.9801531489295202
3622 brick 1x3 002L.jpg,3622 brick 1x3,"[46, 120, 351, 295, '3622 brick 1x3', 0.9213480949401855]","[49, 119, 351, 296]","(49.0, 120.0, 351.0, 295.0)",0.9790844587710036
3622 brick 1x3 010L.jpg,3622 brick 1x3,"[55, 102, 360, 296, '3622 brick 1x3', 0.9516672492027283]","[55, 103, 358, 292]","(55.0, 103.0, 358.0, 292.0)",0.9678384316376543
3622 brick 1x3 011R.jpg,3622 brick 1x3,"[61, 95, 347, 295, '3622 brick 1x3', 0.3762076199054718]","[57, 99, 344, 296]","(61.0, 99.0, 344.0, 295.0)",0.951897170118927
3622 brick 1x3 015R.jpg,3622 brick 1x3,"[87, 70, 320, 309, '3622 brick 1x3', 0.9697806239128113]","[87, 72, 320, 312]","(87.0, 72.0, 320.0, 309.0)",0.9793388429752066
3622 brick 1x3 021R.jpg,3622 brick 1x3,"[56, 95, 340, 320, '3622 brick 1x3', 0.8304361701011658]","[55, 95, 342, 320]","(56.0, 95.0, 340.0, 320.0)",0.9895470383275261
3623 Plate 1x3 000L.jpg,3623 Plate 1x3,"[57, 124, 344, 295, '3623 Plate 1x3', 0.9921156764030457]","[55, 120, 337, 296]","(57.0, 124.0, 337.0, 295.0)",0.9419819394440182
3623 Plate 1x3 009R.jpg,3623 Plate 1x3,"[64, 133, 328, 278, '3623 Plate 1x3', 0.9705166220664978]","[64, 135, 328, 280]","(64.0, 135.0, 328.0, 278.0)",0.9727891156462585
3623 Plate 1x3 019L.jpg,3623 Plate 1x3,"[119, 95, 272, 279, '3623 Plate 1x3', 0.9866468906402588]","[119, 98, 272, 280]","(119.0, 98.0, 272.0, 279.0)",0.9783783783783784
3623 Plate 1x3 024R.jpg,3623 Plate 1x3,"[126, 119, 271, 263, '3623 Plate 1x3', 0.9695363640785217]","[128, 120, 272, 264]","(128.0, 120.0, 271.0, 263.0)",0.9660792743421364
3623 Plate 1x3 027R.jpg,3623 Plate 1x3,"[120, 62, 258, 334, '3623 Plate 1x3', 0.993009090423584]","[119, 63, 256, 335]","(120.0, 63.0, 256.0, 334.0)",0.9713261648745519
3659 brick bow 1x4 002R.jpg,3659 brick bow 1x4,"[23, 126, 359, 289, '3659 brick bow 1x4', 0.9953957200050354]","[24, 127, 359, 288]","(24.0, 127.0, 359.0, 288.0)",0.9847903885480572
3659 brick bow 1x4 006R.jpg,3659 brick bow 1x4,"[14, 55, 381, 321, '3659 brick bow 1x4', 0.9937528967857361]","[15, 59, 384, 320]","(15.0, 59.0, 381.0, 320.0)",0.9707433565367614
3659 brick bow 1x4 023L.jpg,3659 brick bow 1x4,"[77, 9, 308, 374, '3659 brick bow 1x4', 0.9916029572486877]","[79, 12, 312, 400]","(79.0, 12.0, 308.0, 374.0)",0.9028217945785822
3659 brick bow 1x4 038L.jpg,3659 brick bow 1x4,"[48, 95, 353, 327, '3659 brick bow 1x4', 0.9984005093574524]","[45, 95, 352, 328]","(48.0, 95.0, 352.0, 327.0)",0.9827905745300503
3659 brick bow 1x4 040R.jpg,3659 brick bow 1x4,"[17, 110, 368, 272, '3659 brick bow 1x4', 0.9709775447845459]","[18, 111, 368, 272]","(18.0, 111.0, 368.0, 272.0)",0.9909957440821638
3675 roof tile outside 3x3 015R.jpg,3675 roof tile outside 3x3,"[25, 31, 377, 340, '3675 roof tile outside 3x3', 0.9186689853668213]","[23, 31, 377, 344]","(25.0, 31.0, 377.0, 340.0)",0.9816429306330211
3675 roof tile outside 3x3 016L.jpg,3675 roof tile outside 3x3,"[86, 2, 391, 369, '3675 roof tile outside 3x3', 0.9919999837875366]","[87, 2, 390, 381]","(87.0, 2.0, 390.0, 369.0)",0.962187746060863
3675 roof tile outside 3x3 034R.jpg,3675 roof tile outside 3x3,"[16, 15, 360, 367, '3675 roof tile outside 3x3', 0.9632441401481628]","[15, 7, 360, 374]","(16.0, 15.0, 360.0, 367.0)",0.9563479840461241
3675 roof tile outside 3x3 049R.jpg,3675 roof tile outside 3x3,"[72, 45, 351, 319, '3675 roof tile outside 3x3', 0.9955209493637085]","[71, 39, 352, 320]","(72.0, 45.0, 351.0, 319.0)",0.9681488329681741
3675 roof tile outside 3x3 056R.jpg,3675 roof tile outside 3x3,"[71, 16, 381, 386, '3675 roof tile outside 3x3', 0.989702582359314]","[71, 15, 383, 390]","(71.0, 16.0, 381.0, 386.0)",0.9803418803418803
3700 Technic Brick 1x2 005R.jpg,3700 Technic Brick 1x2,"[114, 95, 302, 311, '3700 Technic Brick 1x2', 0.9945158362388611]","[118, 95, 304, 312]","(118.0, 95.0, 302.0, 311.0)",0.9640518119633241
3700 Technic Brick 1x2 008R.jpg,3700 Technic Brick 1x2,"[87, 119, 304, 287, '3700 Technic Brick 1x2', 0.9932889342308044]","[88, 121, 304, 288]","(88.0, 121.0, 304.0, 287.0)",0.9777486910994765
3700 Technic Brick 1x2 022L.jpg,3700 Technic Brick 1x2,"[119, 95, 272, 301, '3700 Technic Brick 1x2', 0.9945637583732605]","[119, 95, 272, 304]","(119.0, 95.0, 272.0, 301.0)",0.9856459330143541
3700 Technic Brick 1x2 033R.jpg,3700 Technic Brick 1x2,"[96, 119, 305, 295, '3700 Technic Brick 1x2', 0.9924108982086182]","[95, 120, 302, 296]","(96.0, 120.0, 302.0, 295.0)",0.9699725555615347
3700 Technic Brick 1x2 034R.jpg,3700 Technic Brick 1x2,"[103, 112, 298, 295, '3700 Technic Brick 1x2', 0.9974861145019531]","[103, 111, 304, 296]","(103.0, 112.0, 298.0, 295.0)",0.9596611536910045
3794 Plate 1X2 with 1 Knob 034L.jpg,3794 Plate 1X2 with 1 Knob,"[143, 142, 279, 255, '3794 Plate 1X2 with 1 Knob', 0.9853209853172302]","[143, 144, 280, 256]","(143.0, 144.0, 279.0, 255.0)",0.9667008196721312
3794 Plate 1X2 with 1 Knob 053R.jpg,3794 Plate 1X2 with 1 Knob,"[120, 103, 295, 287, '3794 Plate 1X2 with 1 Knob', 0.9753848314285278]","[120, 103, 296, 287]","(120.0, 103.0, 295.0, 287.0)",0.9943181818181818
3794 Plate 1X2 with 1 Knob 055R.jpg,3794 Plate 1X2 with 1 Knob,"[105, 142, 302, 240, '3794 Plate 1X2 with 1 Knob', 0.9797893762588501]","[105, 146, 297, 238]","(105.0, 146.0, 297.0, 238.0)",0.9149487206049932
3794 Plate 1X2 with 1 Knob 073R.jpg,3794 Plate 1X2 with 1 Knob,"[111, 126, 279, 256, '3794 Plate 1X2 with 1 Knob', 0.9765316247940063]","[111, 127, 280, 254]","(111.0, 127.0, 279.0, 254.0)",0.9712750944598716
3794 Plate 1X2 with 1 Knob 087L.jpg,3794 Plate 1X2 with 1 Knob,"[103, 150, 304, 240, '3794 Plate 1X2 with 1 Knob', 0.9538507461547852]","[103, 151, 304, 240]","(103.0, 151.0, 304.0, 240.0)",0.9888888888888889
4150 flat tile round 2x2 000R.jpg,4150 flat tile round 2x2,"[120, 134, 287, 260, '4150 flat tile round 2x2', 0.9916108250617981]","[119, 135, 288, 264]","(120.0, 135.0, 287.0, 260.0)",0.9502458120903132
4150 flat tile round 2x2 006L.jpg,4150 flat tile round 2x2,"[110, 111, 287, 289, '4150 flat tile round 2x2', 0.9947793483734131]","[111, 111, 288, 288]","(111.0, 111.0, 287.0, 288.0)",0.9832402234636871
4150 flat tile round 2x2 006R.jpg,4150 flat tile round 2x2,"[128, 110, 272, 287, '4150 flat tile round 2x2', 0.991339385509491]","[127, 112, 272, 286]","(128.0, 112.0, 272.0, 286.0)",0.9763853168108487
4150 flat tile round 2x2 013R.jpg,4150 flat tile round 2x2,"[126, 110, 278, 279, '4150 flat tile round 2x2', 0.9962693452835083]","[127, 111, 280, 280]","(127.0, 111.0, 278.0, 279.0)",0.9690950070672728
4150 flat tile round 2x2 038L.jpg,4150 flat tile round 2x2,"[112, 135, 289, 264, '4150 flat tile round 2x2', 0.9940438866615295]","[111, 135, 287, 264]","(112.0, 135.0, 287.0, 264.0)",0.9831460674157303
4274 Connector Peg w Knob 006R.jpg,4274 Connector Peg w Knob,"[137, 159, 265, 236, '4274 Connector Peg w Knob', 0.9600803256034851]","[135, 159, 264, 236]","(137.0, 159.0, 264.0, 236.0)",0.9769230769230769
4274 Connector Peg w Knob 009R.jpg,4274 Connector Peg w Knob,"[134, 151, 263, 245, '4274 Connector Peg w Knob', 0.9726694822311401]","[135, 152, 264, 247]","(135.0, 152.0, 263.0, 245.0)",0.9540754989180091
4274 Connector Peg w Knob 011L.jpg,4274 Connector Peg w Knob,"[137, 134, 258, 262, '4274 Connector Peg w Knob', 0.9608491659164429]","[136, 137, 256, 264]","(137.0, 137.0, 256.0, 262.0)",0.9383082066485838
4274 Connector Peg w Knob 015L.jpg,4274 Connector Peg w Knob,"[134, 135, 263, 260, '4274 Connector Peg w Knob', 0.9605789184570312]","[136, 136, 264, 261]","(136.0, 136.0, 263.0, 260.0)",0.9615924772546864
4274 Connector Peg w Knob 017R.jpg,4274 Connector Peg w Knob,"[152, 150, 244, 254, '4274 Connector Peg w Knob', 0.9483998417854309]","[152, 151, 248, 254]","(152.0, 151.0, 244.0, 254.0)",0.949498997995992
4286 roof tile 1x3 000L.jpg,4286 roof tile 1x3,"[134, 53, 280, 344, '4286 roof tile 1x3', 0.967545747756958]","[135, 55, 280, 344]","(135.0, 55.0, 280.0, 344.0)",0.9863249070281975
4286 roof tile 1x3 007L.jpg,4286 roof tile 1x3,"[46, 95, 298, 312, '4286 roof tile 1x3', 0.9551072716712952]","[47, 95, 296, 312]","(47.0, 95.0, 296.0, 312.0)",0.9880952380952381
4286 roof tile 1x3 008R.jpg,4286 roof tile 1x3,"[122, 102, 256, 350, '4286 roof tile 1x3', 0.9946171641349792]","[120, 103, 256, 352]","(122.0, 103.0, 256.0, 350.0)",0.9735278545796812
4286 roof tile 1x3 031R.jpg,4286 roof tile 1x3,"[95, 94, 305, 327, '4286 roof tile 1x3', 0.9122767448425293]","[95, 95, 302, 328]","(95.0, 95.0, 302.0, 327.0)",0.9773490445082117
4286 roof tile 1x3 040L.jpg,4286 roof tile 1x3,"[51, 86, 352, 303, '4286 roof tile 1x3', 0.9577277302742004]","[51, 87, 352, 303]","(51.0, 87.0, 352.0, 303.0)",0.9953917050691244
4490 brick bow 1x3 005R.jpg,4490 brick bow 1x3,"[56, 95, 344, 311, '4490 brick bow 1x3', 0.9972322583198547]","[55, 95, 344, 310]","(56.0, 95.0, 344.0, 310.0)",0.9919420726334844
4490 brick bow 1x3 014L.jpg,4490 brick bow 1x3,"[57, 71, 352, 308, '4490 brick bow 1x3', 0.9848006963729858]","[55, 75, 352, 311]","(57.0, 75.0, 352.0, 308.0)",0.9644039735099338
4490 brick bow 1x3 015L.jpg,4490 brick bow 1x3,"[81, 79, 335, 310, '4490 brick bow 1x3', 0.9946396946907043]","[82, 80, 336, 312]","(82.0, 80.0, 335.0, 310.0)",0.9794317646266747
4490 brick bow 1x3 027L.jpg,4490 brick bow 1x3,"[56, 103, 345, 280, '4490 brick bow 1x3', 0.9939846396446228]","[55, 103, 344, 280]","(56.0, 103.0, 344.0, 280.0)",0.993103448275862
4490 brick bow 1x3 051L.jpg,4490 brick bow 1x3,"[63, 88, 328, 333, '4490 brick bow 1x3', 0.9951171875]","[63, 87, 327, 336]","(63.0, 88.0, 327.0, 333.0)",0.9802822024522211
6143 Brick D16 w cross 001R.jpg,6143 Brick D16 w cross,"[112, 104, 289, 287, '6143 Brick D16 w cross', 0.9944021105766296]","[111, 103, 288, 288]","(112.0, 104.0, 288.0, 287.0)",0.978134110787172
6143 Brick D16 w cross 002L.jpg,6143 Brick D16 w cross,"[96, 94, 311, 303, '6143 Brick D16 w cross', 0.9666284918785095]","[95, 95, 311, 303]","(96.0, 95.0, 311.0, 303.0)",0.9906297764880491
6143 Brick D16 w cross 006L.jpg,6143 Brick D16 w cross,"[102, 94, 295, 303, '6143 Brick D16 w cross', 0.9965478777885437]","[103, 95, 296, 304]","(103.0, 95.0, 295.0, 303.0)",0.9803132210712358
6143 Brick D16 w cross 012R.jpg,6143 Brick D16 w cross,"[103, 124, 295, 280, '6143 Brick D16 w cross', 0.9875832200050354]","[107, 127, 295, 280]","(107.0, 127.0, 295.0, 280.0)",0.9603365384615384
6143 Brick D16 w cross 015R.jpg,6143 Brick D16 w cross,"[96, 104, 305, 300, '6143 Brick D16 w cross', 0.9922838807106018]","[95, 103, 304, 304]","(96.0, 104.0, 304.0, 300.0)",0.9659519014334794
6632 lever 3M 002L.jpg,6632 lever 3M,"[106, 110, 296, 296, '6632 lever 3M', 0.9960469603538513]","[103, 114, 296, 296]","(106.0, 114.0, 296.0, 296.0)",0.9636069776514519
6632 lever 3M 018R.jpg,6632 lever 3M,"[127, 134, 277, 269, '6632 lever 3M', 0.972820520401001]","[129, 135, 278, 270]","(129.0, 135.0, 277.0, 269.0)",0.9658598353869381
6632 lever 3M 022R.jpg,6632 lever 3M,"[86, 127, 312, 271, '6632 lever 3M', 0.988444447517395]","[88, 128, 310, 272]","(88.0, 128.0, 310.0, 271.0)",0.9688701702984801
6632 lever 3M 027R.jpg,6632 lever 3M,"[118, 102, 279, 302, '6632 lever 3M', 0.9760072827339172]","[119, 103, 279, 304]","(119.0, 103.0, 279.0, 302.0)",0.9790897908979089
6632 lever 3M 078R.jpg,6632 lever 3M,"[96, 93, 304, 304, '6632 lever 3M', 0.9802095890045166]","[95, 95, 304, 304]","(96.0, 95.0, 304.0, 304.0)",0.9858267002290405
14719 flat tile corner 2x2 010L.jpg,14719 flat tile corner 2x2,"[87, 89, 311, 294, '14719 flat tile corner 2x2', 0.9505489468574524]","[87, 94, 312, 291]","(87.0, 94.0, 311.0, 291.0)",0.9568705683370557
14719 flat tile corner 2x2 014R.jpg,14719 flat tile corner 2x2,"[78, 110, 319, 249, '14719 flat tile corner 2x2', 0.9244445562362671]","[79, 114, 319, 248]","(79.0, 114.0, 319.0, 248.0)",0.9600286575718678
14719 flat tile corner 2x2 016L.jpg,14719 flat tile corner 2x2,"[72, 87, 280, 304, '14719 flat tile corner 2x2', 0.9736354947090149]","[71, 90, 280, 304]","(72.0, 90.0, 280.0, 304.0)",0.9815214994487321
14719 flat tile corner 2x2 023R.jpg,14719 flat tile corner 2x2,"[95, 103, 287, 294, '14719 flat tile corner 2x2', 0.9681996703147888]","[95, 103, 287, 296]","(95.0, 103.0, 287.0, 294.0)",0.9896373056994818
14719 flat tile corner 2x2 031L.jpg,14719 flat tile corner 2x2,"[73, 127, 328, 311, '14719 flat tile corner 2x2', 0.967879056930542]","[71, 128, 328, 311]","(73.0, 128.0, 328.0, 311.0)",0.9868671488389799
15672 roof tile 1x2 016R.jpg,15672 roof tile 1x2,"[127, 103, 258, 298, '15672 roof tile 1x2', 0.988623857498169]","[127, 103, 263, 296]","(127.0, 103.0, 258.0, 296.0)",0.9537155790267824
15672 roof tile 1x2 017R.jpg,15672 roof tile 1x2,"[120, 102, 264, 279, '15672 roof tile 1x2', 0.982712984085083]","[126, 103, 262, 280]","(126.0, 103.0, 262.0, 279.0)",0.9341242585076491
15672 roof tile 1x2 039R.jpg,15672 roof tile 1x2,"[118, 95, 258, 287, '15672 roof tile 1x2', 0.9882267117500305]","[119, 95, 255, 284]","(119.0, 95.0, 255.0, 284.0)",0.95625
15672 roof tile 1x2 047L.jpg,15672 roof tile 1x2,"[126, 143, 307, 293, '15672 roof tile 1x2', 0.9768201112747192]","[127, 143, 305, 295]","(127.0, 143.0, 305.0, 293.0)",0.9706973024067476
15672 roof tile 1x2 056L.jpg,15672 roof tile 1x2,"[135, 127, 303, 312, '15672 roof tile 1x2', 0.9929280877113342]","[135, 127, 304, 312]","(135.0, 127.0, 303.0, 312.0)",0.9940828402366864
18654 beam 1M 004L.jpg,18654 beam 1M,"[134, 150, 264, 248, '18654 beam 1M', 0.9295442700386047]","[135, 151, 264, 248]","(135.0, 151.0, 264.0, 248.0)",0.982182103610675
18654 beam 1M 010L.jpg,18654 beam 1M,"[134, 142, 264, 255, '18654 beam 1M', 0.9577026963233948]","[135, 143, 264, 256]","(135.0, 143.0, 264.0, 255.0)",0.9749645725082664
18654 beam 1M 014R.jpg,18654 beam 1M,"[150, 142, 247, 256, '18654 beam 1M', 0.9698038101196289]","[151, 143, 245, 256]","(151.0, 143.0, 245.0, 256.0)",0.9605715319225899
18654 beam 1M 025L.jpg,18654 beam 1M,"[135, 135, 265, 262, '18654 beam 1M', 0.9328092336654663]","[135, 137, 264, 263]","(135.0, 137.0, 264.0, 262.0)",0.9691087204759902
18654 beam 1M 035L.jpg,18654 beam 1M,"[142, 133, 255, 263, '18654 beam 1M', 0.9363435506820679]","[143, 135, 255, 264]","(143.0, 135.0, 255.0, 263.0)",0.9685177678692068
27925 flat tile round 2x2 022L.jpg,27925 flat tile round 2x2,"[103, 120, 288, 278, '27925 flat tile round 2x2', 0.970864474773407]","[103, 121, 288, 280]","(103.0, 121.0, 288.0, 278.0)",0.98125
27925 flat tile round 2x2 023R.jpg,27925 flat tile round 2x2,"[96, 143, 295, 271, '27925 flat tile round 2x2', 0.9666096568107605]","[98, 143, 296, 272]","(98.0, 143.0, 295.0, 271.0)",0.977440111636561
27925 flat tile round 2x2 029L.jpg,27925 flat tile round 2x2,"[134, 119, 263, 287, '27925 flat tile round 2x2', 0.8969748020172119]","[135, 120, 264, 288]","(135.0, 120.0, 263.0, 287.0)",0.9730517115804806
27925 flat tile round 2x2 029R.jpg,27925 flat tile round 2x2,"[97, 127, 300, 287, '27925 flat tile round 2x2', 0.969689667224884]","[96, 127, 304, 287]","(97.0, 127.0, 300.0, 287.0)",0.9759615384615384
27925 flat tile round 2x2 034L.jpg,27925 flat tile round 2x2,"[156, 90, 248, 312, '27925 flat tile round 2x2', 0.9786626696586609]","[159, 87, 248, 312]","(159.0, 90.0, 248.0, 312.0)",0.954907930984486
33909 plate 2 knobs 2x2 012L.jpg,33909 plate 2 knobs 2x2,"[95, 87, 320, 295, '33909 plate 2 knobs 2x2', 0.9971575736999512]","[95, 87, 320, 296]","(95.0, 87.0, 320.0, 295.0)",0.9952153110047847
33909 plate 2 knobs 2x2 018R.jpg,33909 plate 2 knobs 2x2,"[78, 95, 319, 318, '33909 plate 2 knobs 2x2', 0.8853047490119934]","[79, 97, 320, 320]","(79.0, 97.0, 319.0, 318.0)",0.9741762480255666
33909 plate 2 knobs 2x2 021L.jpg,33909 plate 2 knobs 2x2,"[88, 99, 327, 317, '33909 plate 2 knobs 2x2', 0.9926814436912537]","[88, 103, 327, 314]","(88.0, 103.0, 327.0, 314.0)",0.9678899082568807
33909 plate 2 knobs 2x2 036R.jpg,33909 plate 2 knobs 2x2,"[95, 78, 319, 311, '33909 plate 2 knobs 2x2', 0.9965812563896179]","[97, 79, 318, 311]","(97.0, 79.0, 318.0, 311.0)",0.9823727774371551
33909 plate 2 knobs 2x2 051L.jpg,33909 plate 2 knobs 2x2,"[96, 95, 319, 288, '33909 plate 2 knobs 2x2', 0.9814314842224121]","[98, 95, 320, 288]","(98.0, 95.0, 319.0, 288.0)",0.9866071428571429
41677 lever 2M 002L.jpg,41677 lever 2M,"[119, 127, 281, 271, '41677 lever 2M', 0.9937394857406616]","[119, 127, 280, 272]","(119.0, 127.0, 280.0, 271.0)",0.9870151986036017
41677 lever 2M 011L.jpg,41677 lever 2M,"[110, 134, 288, 264, '41677 lever 2M', 0.9926890730857849]","[111, 135, 288, 262]","(111.0, 135.0, 288.0, 262.0)",0.9714347450302506
41677 lever 2M 018R.jpg,41677 lever 2M,"[119, 151, 279, 248, '41677 lever 2M', 0.9873505234718323]","[119, 151, 280, 248]","(119.0, 151.0, 279.0, 248.0)",0.9937888198757764
41677 lever 2M 022R.jpg,41677 lever 2M,"[112, 135, 289, 263, '41677 lever 2M', 0.99118572473526]","[111, 135, 288, 263]","(112.0, 135.0, 288.0, 263.0)",0.9887640449438202
41677 lever 2M 031R.jpg,41677 lever 2M,"[110, 150, 281, 248, '41677 lever 2M', 0.9902799725532532]","[114, 151, 280, 248]","(114.0, 151.0, 280.0, 248.0)",0.9608545172454946
41678 Cross Block Fork 2x2 000R.jpg,41678 Cross Block Fork 2x2,"[112, 94, 296, 303, '41678 Cross Block Fork 2x2', 0.9987046718597412]","[111, 95, 296, 304]","(112.0, 95.0, 296.0, 303.0)",0.985147622847435
41678 Cross Block Fork 2x2 003L.jpg,41678 Cross Block Fork 2x2,"[98, 97, 305, 310, '41678 Cross Block Fork 2x2', 0.9981448650360107]","[95, 95, 303, 312]","(98.0, 97.0, 303.0, 310.0)",0.958364426495764
41678 Cross Block Fork 2x2 006R.jpg,41678 Cross Block Fork 2x2,"[105, 85, 305, 304, '41678 Cross Block Fork 2x2', 0.9993029832839966]","[111, 87, 304, 304]","(111.0, 87.0, 304.0, 304.0)",0.9561872146118722
41678 Cross Block Fork 2x2 022L.jpg,41678 Cross Block Fork 2x2,"[93, 96, 311, 304, '41678 Cross Block Fork 2x2', 0.9988752007484436]","[95, 95, 312, 304]","(95.0, 96.0, 311.0, 304.0)",0.9816251174375669
41678 Cross Block Fork 2x2 032R.jpg,41678 Cross Block Fork 2x2,"[87, 88, 303, 312, '41678 Cross Block Fork 2x2', 0.9985669255256653]","[87, 88, 304, 312]","(87.0, 88.0, 303.0, 312.0)",0.9953917050691244
43093 Bush 2M friction - Cross axle 000L.jpg,43093 Bush 2M friction - Cross axle,"[111, 133, 296, 263, '43093 Bush 2M friction - Cross axle', 0.9959982633590698]","[112, 127, 296, 262]","(112.0, 133.0, 296.0, 262.0)",0.9436272561024092
43093 Bush 2M friction - Cross axle 001L.jpg,43093 Bush 2M friction - Cross axle,"[137, 107, 270, 287, '43093 Bush 2M friction - Cross axle', 0.9939669370651245]","[136, 105, 264, 288]","(137.0, 107.0, 264.0, 287.0)",0.9329089128305583
43093 Bush 2M friction - Cross axle 005R.jpg,43093 Bush 2M friction - Cross axle,"[150, 109, 253, 287, '43093 Bush 2M friction - Cross axle', 0.9956513047218323]","[151, 111, 253, 288]","(151.0, 111.0, 253.0, 287.0)",0.9737470167064439
43093 Bush 2M friction - Cross axle 011R.jpg,43093 Bush 2M friction - Cross axle,"[146, 109, 249, 288, '43093 Bush 2M friction - Cross axle', 0.9975046515464783]","[143, 111, 247, 288]","(146.0, 111.0, 247.0, 288.0)",0.9424820750738085
43093 Bush 2M friction - Cross axle 015R.jpg,43093 Bush 2M friction - Cross axle,"[135, 118, 272, 285, '43093 Bush 2M friction - Cross axle', 0.9959120750427246]","[135, 119, 272, 287]","(135.0, 119.0, 272.0, 285.0)",0.9822485207100592
43857 beam 1x2 005R.jpg,43857 beam 1x2,"[127, 103, 271, 295, '43857 beam 1x2', 0.9400457143783569]","[127, 103, 272, 296]","(127.0, 103.0, 271.0, 295.0)",0.9879578345542255
43857 beam 1x2 009L.jpg,43857 beam 1x2,"[110, 112, 287, 288, '43857 beam 1x2', 0.9698740839958191]","[111, 111, 288, 288]","(111.0, 112.0, 287.0, 288.0)",0.983209014442152
43857 beam 1x2 012R.jpg,43857 beam 1x2,"[144, 109, 257, 288, '43857 beam 1x2', 0.9533112645149231]","[143, 111, 256, 288]","(144.0, 111.0, 256.0, 288.0)",0.971574201137032
43857 beam 1x2 016R.jpg,43857 beam 1x2,"[118, 110, 279, 287, '43857 beam 1x2', 0.9524610042572021]","[120, 111, 280, 288]","(120.0, 111.0, 279.0, 287.0)",0.9705545728852357
43857 beam 1x2 062L.jpg,43857 beam 1x2,"[134, 102, 264, 301, '43857 beam 1x2', 0.973324179649353]","[135, 96, 264, 297]","(135.0, 102.0, 264.0, 297.0)",0.9441149977480858
54200 roof tile 1x1 010R.jpg,54200 roof tile 1x1,"[142, 151, 256, 248, '54200 roof tile 1x1', 0.847541332244873]","[143, 151, 256, 248]","(143.0, 151.0, 256.0, 248.0)",0.9912280701754386
54200 roof tile 1x1 016R.jpg,54200 roof tile 1x1,"[144, 151, 257, 265, '54200 roof tile 1x1', 0.904607892036438]","[143, 151, 255, 272]","(144.0, 151.0, 255.0, 265.0)",0.9182873730043541
54200 roof tile 1x1 034L.jpg,54200 roof tile 1x1,"[142, 135, 247, 263, '54200 roof tile 1x1', 0.9264139533042908]","[143, 136, 248, 264]","(143.0, 136.0, 247.0, 263.0)",0.9660620245757753
54200 roof tile 1x1 037L.jpg,54200 roof tile 1x1,"[129, 136, 241, 264, '54200 roof tile 1x1', 0.8468795418739319]","[129, 135, 240, 264]","(129.0, 136.0, 240.0, 264.0)",0.9834567730324635
54200 roof tile 1x1 055R.jpg,54200 roof tile 1x1,"[128, 142, 248, 256, '54200 roof tile 1x1', 0.9350513219833374]","[131, 143, 248, 256]","(131.0, 143.0, 248.0, 256.0)",0.9664473684210526
85984 roof tile 1x2 001R.jpg,85984 roof tile 1x2,"[102, 136, 271, 271, '85984 roof tile 1x2', 0.9268115162849426]","[103, 135, 272, 272]","(103.0, 136.0, 271.0, 271.0)",0.9738921332875301
85984 roof tile 1x2 010L.jpg,85984 roof tile 1x2,"[111, 150, 280, 279, '85984 roof tile 1x2', 0.9802294969558716]","[111, 151, 280, 280]","(111.0, 151.0, 280.0, 279.0)",0.9846153846153847
85984 roof tile 1x2 013L.jpg,85984 roof tile 1x2,"[128, 96, 248, 303, '85984 roof tile 1x2', 0.9659892320632935]","[131, 97, 247, 304]","(131.0, 97.0, 247.0, 303.0)",0.9575252444301972
85984 roof tile 1x2 060L.jpg,85984 roof tile 1x2,"[151, 103, 280, 287, '85984 roof tile 1x2', 0.9771379232406616]","[151, 103, 280, 288]","(151.0, 103.0, 280.0, 287.0)",0.9945945945945946
85984 roof tile 1x2 102L.jpg,85984 roof tile 1x2,"[96, 166, 305, 263, '85984 roof tile 1x2', 0.9591787457466125]","[95, 167, 304, 263]","(96.0, 167.0, 304.0, 263.0)",0.9803132210712358
