image,classname,pbox,gtbox,ioubox,iou
3298 roof tile 2x3 012R.jpg,3298 roof tile 2x3,"[63, 55, 275, 335, '3298 roof tile 2x3', 0.8377975225448608]","[64, 55, 277, 336]","(64.0, 55.0, 275.0, 335.0)",0.9824888164568539
3298 roof tile 2x3 019R.jpg,3298 roof tile 2x3,"[55, 78, 342, 280, '3298 roof tile 2x3', 0.891693651676178]","[55, 79, 343, 280]","(55.0, 79.0, 342.0, 280.0)",0.9916115169746454
3298 roof tile 2x3 030R.jpg,3298 roof tile 2x3,"[88, 70, 343, 321, '3298 roof tile 2x3', 0.7550585269927979]","[87, 74, 344, 320]","(88.0, 74.0, 343.0, 320.0)",0.9726033769012512
3622 brick 1x3 002L.jpg,3622 brick 1x3,"[47, 120, 349, 297, '3622 brick 1x3', 0.9955756664276123]","[49, 119, 351, 296]","(49.0, 120.0, 349.0, 296.0)",0.9758261255267243
3622 brick 1x3 010L.jpg,3622 brick 1x3,"[54, 103, 358, 293, '3622 brick 1x3', 0.9950937032699585]","[55, 103, 358, 292]","(55.0, 103.0, 358.0, 292.0)",0.9914646814404432
3622 brick 1x3 011R.jpg,3622 brick 1x3,"[59, 96, 344, 294, '3622 brick 1x3', 0.8806937336921692]","[57, 99, 344, 296]","(59.0, 99.0, 344.0, 294.0)",0.9683067916506952
3622 brick 1x3 015R.jpg,3622 brick 1x3,"[83, 71, 320, 308, '3622 brick 1x3', 0.9966616630554199]","[87, 72, 320, 312]","(87.0, 72.0, 320.0, 308.0)",0.9629953941261974
3622 brick 1x3 021R.jpg,3622 brick 1x3,"[56, 97, 343, 321, '3622 brick 1x3', 0.9972672462463379]","[55, 95, 342, 320]","(56.0, 97.0, 342.0, 320.0)",0.979918568026427
3623 Plate 1x3 000L.jpg,3623 Plate 1x3,"[58, 123, 342, 295, '3623 Plate 1x3', 0.9994285702705383]","[55, 120, 337, 296]","(58.0, 123.0, 337.0, 295.0)",0.9504079854234334
3623 Plate 1x3 009R.jpg,3623 Plate 1x3,"[66, 133, 327, 278, '3623 Plate 1x3', 0.9991010427474976]","[64, 135, 328, 280]","(66.0, 135.0, 327.0, 278.0)",0.9618834080717489
3623 Plate 1x3 019L.jpg,3623 Plate 1x3,"[117, 94, 271, 280, '3623 Plate 1x3', 0.9600452184677124]","[119, 98, 272, 280]","(119.0, 98.0, 271.0, 280.0)",0.9596891694997571
3623 Plate 1x3 024R.jpg,3623 Plate 1x3,"[128, 118, 271, 263, '3623 Plate 1x3', 0.9580358862876892]","[128, 120, 272, 264]","(128.0, 120.0, 271.0, 263.0)",0.9727428408334127
3623 Plate 1x3 027R.jpg,3623 Plate 1x3,"[119, 64, 259, 335, '3623 Plate 1x3', 0.997381865978241]","[119, 63, 256, 335]","(119.0, 64.0, 256.0, 335.0)",0.9750505554534233
3659 brick bow 1x4 002R.jpg,3659 brick bow 1x4,"[22, 127, 360, 289, '3659 brick bow 1x4', 0.9649658203125]","[24, 127, 359, 288]","(24.0, 127.0, 359.0, 288.0)",0.9850062093651837
3659 brick bow 1x4 006R.jpg,3659 brick bow 1x4,"[14, 54, 379, 320, '3659 brick bow 1x4', 0.9999591112136841]","[15, 59, 384, 320]","(15.0, 59.0, 379.0, 320.0)",0.9655368667107068
3659 brick bow 1x4 023L.jpg,3659 brick bow 1x4,"[81, 9, 313, 395, '3659 brick bow 1x4', 0.9998639822006226]","[79, 12, 312, 400]","(81.0, 12.0, 312.0, 395.0)",0.9670977121432397
3659 brick bow 1x4 038L.jpg,3659 brick bow 1x4,"[46, 96, 353, 326, '3659 brick bow 1x4', 0.9222705960273743]","[45, 95, 352, 328]","(46.0, 96.0, 352.0, 326.0)",0.9807555636069731
3659 brick bow 1x4 040R.jpg,3659 brick bow 1x4,"[18, 111, 365, 272, '3659 brick bow 1x4', 0.9995338916778564]","[18, 111, 368, 272]","(18.0, 111.0, 365.0, 272.0)",0.9914285714285714
3675 roof tile outside 3x3 015R.jpg,3675 roof tile outside 3x3,"[24, 30, 377, 341, '3675 roof tile outside 3x3', 0.997225821018219]","[23, 31, 377, 344]","(24.0, 31.0, 377.0, 341.0)",0.9844811299536683
3675 roof tile outside 3x3 016L.jpg,3675 roof tile outside 3x3,"[92, 0, 388, 381, '3675 roof tile outside 3x3', 0.9993643164634705]","[87, 2, 390, 381]","(92.0, 2.0, 388.0, 381.0)",0.9718874806157898
3675 roof tile outside 3x3 034R.jpg,3675 roof tile outside 3x3,"[13, 11, 367, 372, '3675 roof tile outside 3x3', 0.9967536330223083]","[15, 7, 360, 374]","(15.0, 11.0, 360.0, 372.0)",0.9590417667713916
3675 roof tile outside 3x3 049R.jpg,3675 roof tile outside 3x3,"[67, 45, 352, 319, '3675 roof tile outside 3x3', 0.9936577677726746]","[71, 39, 352, 320]","(71.0, 45.0, 352.0, 319.0)",0.9617397604207002
3675 roof tile outside 3x3 056R.jpg,3675 roof tile outside 3x3,"[73, 15, 380, 390, '3675 roof tile outside 3x3', 0.9990406632423401]","[71, 15, 383, 390]","(73.0, 15.0, 380.0, 390.0)",0.9839743589743589
3700 Technic Brick 1x2 005R.jpg,3700 Technic Brick 1x2,"[116, 96, 302, 311, '3700 Technic Brick 1x2', 0.9996447563171387]","[118, 95, 304, 312]","(118.0, 96.0, 302.0, 311.0)",0.9697979996077662
3700 Technic Brick 1x2 008R.jpg,3700 Technic Brick 1x2,"[87, 120, 304, 287, '3700 Technic Brick 1x2', 0.9996954202651978]","[88, 121, 304, 288]","(88.0, 121.0, 304.0, 287.0)",0.983568783431628
3700 Technic Brick 1x2 022L.jpg,3700 Technic Brick 1x2,"[119, 95, 273, 304, '3700 Technic Brick 1x2', 0.9951953291893005]","[119, 95, 272, 304]","(119.0, 95.0, 272.0, 304.0)",0.9935064935064936
3700 Technic Brick 1x2 033R.jpg,3700 Technic Brick 1x2,"[94, 121, 303, 295, '3700 Technic Brick 1x2', 0.9997815489768982]","[95, 120, 302, 296]","(95.0, 121.0, 302.0, 295.0)",0.9792822185970637
3700 Technic Brick 1x2 034R.jpg,3700 Technic Brick 1x2,"[103, 111, 299, 295, '3700 Technic Brick 1x2', 0.999940037727356]","[103, 111, 304, 296]","(103.0, 111.0, 299.0, 295.0)",0.9698534355250773
3794 Plate 1X2 with 1 Knob 034L.jpg,3794 Plate 1X2 with 1 Knob,"[143, 143, 278, 255, '3794 Plate 1X2 with 1 Knob', 0.9864965081214905]","[143, 144, 280, 256]","(143.0, 144.0, 278.0, 255.0)",0.968085793655921
3794 Plate 1X2 with 1 Knob 053R.jpg,3794 Plate 1X2 with 1 Knob,"[118, 101, 295, 287, '3794 Plate 1X2 with 1 Knob', 0.9989535808563232]","[120, 103, 296, 287]","(120.0, 103.0, 295.0, 287.0)",0.9726333595118709
3794 Plate 1X2 with 1 Knob 055R.jpg,3794 Plate 1X2 with 1 Knob,"[105, 145, 299, 239, '3794 Plate 1X2 with 1 Knob', 0.9956464171409607]","[105, 146, 297, 238]","(105.0, 146.0, 297.0, 238.0)",0.968633472252687
3794 Plate 1X2 with 1 Knob 073R.jpg,3794 Plate 1X2 with 1 Knob,"[113, 126, 278, 255, '3794 Plate 1X2 with 1 Knob', 0.9908763766288757]","[111, 127, 280, 254]","(113.0, 127.0, 278.0, 254.0)",0.9615472858257239
3794 Plate 1X2 with 1 Knob 087L.jpg,3794 Plate 1X2 with 1 Knob,"[104, 150, 302, 240, '3794 Plate 1X2 with 1 Knob', 0.9652279615402222]","[103, 151, 304, 240]","(104.0, 151.0, 302.0, 240.0)",0.9742909271852712
4150 flat tile round 2x2 000R.jpg,4150 flat tile round 2x2,"[119, 135, 286, 257, '4150 flat tile round 2x2', 0.9998161196708679]","[119, 135, 288, 264]","(119.0, 135.0, 286.0, 257.0)",0.9345442869593138
4150 flat tile round 2x2 006L.jpg,4150 flat tile round 2x2,"[110, 111, 288, 288, '4150 flat tile round 2x2', 0.9724777936935425]","[111, 111, 288, 288]","(111.0, 111.0, 288.0, 288.0)",0.9943820224719101
4150 flat tile round 2x2 006R.jpg,4150 flat tile round 2x2,"[127, 111, 271, 287, '4150 flat tile round 2x2', 0.9778314828872681]","[127, 112, 272, 286]","(127.0, 112.0, 271.0, 286.0)",0.9818951328474018
4150 flat tile round 2x2 013R.jpg,4150 flat tile round 2x2,"[126, 110, 280, 280, '4150 flat tile round 2x2', 0.9998482465744019]","[127, 111, 280, 280]","(127.0, 111.0, 280.0, 280.0)",0.9876623376623377
4150 flat tile round 2x2 038L.jpg,4150 flat tile round 2x2,"[111, 135, 286, 265, '4150 flat tile round 2x2', 0.9999327659606934]","[111, 135, 287, 264]","(111.0, 135.0, 286.0, 264.0)",0.9867127059749115
4274 Connector Peg w Knob 006R.jpg,4274 Connector Peg w Knob,"[136, 161, 263, 234, '4274 Connector Peg w Knob', 0.9999890327453613]","[135, 159, 264, 236]","(136.0, 161.0, 263.0, 234.0)",0.9333534682371891
4274 Connector Peg w Knob 009R.jpg,4274 Connector Peg w Knob,"[136, 152, 264, 247, '4274 Connector Peg w Knob', 0.9999699592590332]","[135, 152, 264, 247]","(136.0, 152.0, 264.0, 247.0)",0.9922480620155039
4274 Connector Peg w Knob 011L.jpg,4274 Connector Peg w Knob,"[137, 137, 259, 263, '4274 Connector Peg w Knob', 0.9999706745147705]","[136, 137, 256, 264]","(137.0, 137.0, 256.0, 263.0)",0.9600461006530926
4274 Connector Peg w Knob 015L.jpg,4274 Connector Peg w Knob,"[137, 135, 263, 260, '4274 Connector Peg w Knob', 0.9999451637268066]","[136, 136, 264, 261]","(137.0, 136.0, 263.0, 260.0)",0.9688701475877465
4274 Connector Peg w Knob 017R.jpg,4274 Connector Peg w Knob,"[150, 150, 246, 254, '4274 Connector Peg w Knob', 0.9995988011360168]","[152, 151, 248, 254]","(152.0, 151.0, 246.0, 254.0)",0.9501472031403336
4286 roof tile 1x3 000L.jpg,4286 roof tile 1x3,"[134, 55, 280, 344, '4286 roof tile 1x3', 0.9966661334037781]","[135, 55, 280, 344]","(135.0, 55.0, 280.0, 344.0)",0.9931506849315068
4286 roof tile 1x3 007L.jpg,4286 roof tile 1x3,"[47, 95, 298, 311, '4286 roof tile 1x3', 0.9761034846305847]","[47, 95, 296, 312]","(47.0, 95.0, 296.0, 311.0)",0.9874965574221978
4286 roof tile 1x3 008R.jpg,4286 roof tile 1x3,"[120, 100, 257, 350, '4286 roof tile 1x3', 0.9525367021560669]","[120, 103, 256, 352]","(120.0, 103.0, 256.0, 350.0)",0.9730606569723654
4286 roof tile 1x3 031R.jpg,4286 roof tile 1x3,"[95, 95, 303, 327, '4286 roof tile 1x3', 0.9520633220672607]","[95, 95, 302, 328]","(95.0, 95.0, 302.0, 327.0)",0.9909415430328292
4286 roof tile 1x3 040L.jpg,4286 roof tile 1x3,"[50, 87, 349, 303, '4286 roof tile 1x3', 0.973097026348114]","[51, 87, 352, 303]","(51.0, 87.0, 349.0, 303.0)",0.9867549668874173
4490 brick bow 1x3 005R.jpg,4490 brick bow 1x3,"[55, 96, 344, 305, '4490 brick bow 1x3', 0.9995027780532837]","[55, 95, 344, 310]","(55.0, 96.0, 344.0, 305.0)",0.9720930232558139
4490 brick bow 1x3 014L.jpg,4490 brick bow 1x3,"[54, 72, 351, 309, '4490 brick bow 1x3', 0.9990686774253845]","[55, 75, 352, 311]","(55.0, 75.0, 351.0, 309.0)",0.9725767723998483
4490 brick bow 1x3 015L.jpg,4490 brick bow 1x3,"[82, 79, 336, 310, '4490 brick bow 1x3', 0.9967440366744995]","[82, 80, 336, 312]","(82.0, 80.0, 336.0, 310.0)",0.9871244635193133
4490 brick bow 1x3 027L.jpg,4490 brick bow 1x3,"[57, 100, 343, 280, '4490 brick bow 1x3', 0.9991157650947571]","[55, 103, 344, 280]","(57.0, 103.0, 343.0, 280.0)",0.973294110861164
4490 brick bow 1x3 051L.jpg,4490 brick bow 1x3,"[63, 88, 328, 334, '4490 brick bow 1x3', 0.9995113611221313]","[63, 87, 327, 336]","(63.0, 88.0, 327.0, 334.0)",0.9842684368464126
6143 Brick D16 w cross 001R.jpg,6143 Brick D16 w cross,"[112, 104, 288, 288, '6143 Brick D16 w cross', 0.9762296676635742]","[111, 103, 288, 288]","(112.0, 104.0, 288.0, 288.0)",0.9889754160940601
6143 Brick D16 w cross 002L.jpg,6143 Brick D16 w cross,"[94, 94, 311, 303, '6143 Brick D16 w cross', 0.9918770790100098]","[95, 95, 311, 303]","(95.0, 95.0, 311.0, 303.0)",0.9906290653319516
6143 Brick D16 w cross 006L.jpg,6143 Brick D16 w cross,"[102, 92, 296, 303, '6143 Brick D16 w cross', 0.9913854598999023]","[103, 95, 296, 304]","(103.0, 95.0, 296.0, 303.0)",0.9760984268242274
6143 Brick D16 w cross 012R.jpg,6143 Brick D16 w cross,"[105, 125, 297, 278, '6143 Brick D16 w cross', 0.9938594698905945]","[107, 127, 295, 280]","(107.0, 127.0, 295.0, 278.0)",0.9541543425652057
6143 Brick D16 w cross 015R.jpg,6143 Brick D16 w cross,"[96, 103, 305, 301, '6143 Brick D16 w cross', 0.9946762323379517]","[95, 103, 304, 304]","(96.0, 103.0, 304.0, 301.0)",0.9757623143080532
6632 lever 3M 002L.jpg,6632 lever 3M,"[109, 110, 297, 294, '6632 lever 3M', 0.9988014698028564]","[103, 114, 296, 296]","(109.0, 114.0, 296.0, 294.0)",0.9334960341671751
6632 lever 3M 018R.jpg,6632 lever 3M,"[126, 137, 274, 266, '6632 lever 3M', 0.9790697693824768]","[129, 135, 278, 270]","(129.0, 137.0, 274.0, 266.0)",0.9123500146327188
6632 lever 3M 022R.jpg,6632 lever 3M,"[87, 126, 310, 273, '6632 lever 3M', 0.9966157078742981]","[88, 128, 310, 272]","(88.0, 128.0, 310.0, 272.0)",0.9751990482291572
6632 lever 3M 027R.jpg,6632 lever 3M,"[118, 103, 280, 302, '6632 lever 3M', 0.9975851774215698]","[119, 103, 279, 304]","(119.0, 103.0, 279.0, 302.0)",0.9779470483444929
6632 lever 3M 078R.jpg,6632 lever 3M,"[95, 94, 303, 302, '6632 lever 3M', 0.9992009997367859]","[95, 95, 304, 304]","(95.0, 95.0, 303.0, 302.0)",0.9810203012144273
14719 flat tile corner 2x2 010L.jpg,14719 flat tile corner 2x2,"[87, 90, 312, 294, '14719 flat tile corner 2x2', 0.9983385801315308]","[87, 94, 312, 291]","(87.0, 94.0, 312.0, 291.0)",0.9656862745098039
14719 flat tile corner 2x2 014R.jpg,14719 flat tile corner 2x2,"[79, 111, 322, 252, '14719 flat tile corner 2x2', 0.996454119682312]","[79, 114, 319, 248]","(79.0, 114.0, 319.0, 248.0)",0.9386218369669906
14719 flat tile corner 2x2 016L.jpg,14719 flat tile corner 2x2,"[73, 87, 280, 303, '14719 flat tile corner 2x2', 0.999567449092865]","[71, 90, 280, 304]","(73.0, 90.0, 280.0, 303.0)",0.9723024676384325
14719 flat tile corner 2x2 023R.jpg,14719 flat tile corner 2x2,"[95, 104, 287, 294, '14719 flat tile corner 2x2', 0.9996709823608398]","[95, 103, 287, 296]","(95.0, 104.0, 287.0, 294.0)",0.9844559585492227
14719 flat tile corner 2x2 031L.jpg,14719 flat tile corner 2x2,"[73, 127, 326, 311, '14719 flat tile corner 2x2', 0.9980514049530029]","[71, 128, 328, 311]","(73.0, 128.0, 326.0, 311.0)",0.9791684290669148
15672 roof tile 1x2 016R.jpg,15672 roof tile 1x2,"[126, 104, 264, 295, '15672 roof tile 1x2', 0.9994568228721619]","[127, 103, 263, 296]","(127.0, 104.0, 263.0, 295.0)",0.9754412316935787
15672 roof tile 1x2 017R.jpg,15672 roof tile 1x2,"[119, 103, 262, 281, '15672 roof tile 1x2', 0.9997273087501526]","[126, 103, 262, 280]","(126.0, 103.0, 262.0, 280.0)",0.9457059794138446
15672 roof tile 1x2 039R.jpg,15672 roof tile 1x2,"[118, 96, 256, 287, '15672 roof tile 1x2', 0.9998630285263062]","[119, 95, 255, 284]","(119.0, 96.0, 255.0, 284.0)",0.965048690269495
15672 roof tile 1x2 047L.jpg,15672 roof tile 1x2,"[125, 144, 308, 293, '15672 roof tile 1x2', 0.9998396635055542]","[127, 143, 305, 295]","(127.0, 144.0, 305.0, 293.0)",0.9539944606309125
15672 roof tile 1x2 056L.jpg,15672 roof tile 1x2,"[134, 127, 303, 309, '15672 roof tile 1x2', 0.9986133575439453]","[135, 127, 304, 312]","(135.0, 127.0, 303.0, 309.0)",0.972302604381976
18654 beam 1M 004L.jpg,18654 beam 1M,"[135, 151, 264, 248, '18654 beam 1M', 0.9994387030601501]","[135, 151, 264, 248]","(135.0, 151.0, 264.0, 248.0)",1.0
18654 beam 1M 010L.jpg,18654 beam 1M,"[135, 142, 264, 255, '18654 beam 1M', 0.9996320009231567]","[135, 143, 264, 256]","(135.0, 143.0, 264.0, 255.0)",0.9824561403508771
18654 beam 1M 014R.jpg,18654 beam 1M,"[152, 143, 247, 253, '18654 beam 1M', 0.9998186230659485]","[151, 143, 245, 256]","(152.0, 143.0, 245.0, 253.0)",0.9435528500276702
18654 beam 1M 025L.jpg,18654 beam 1M,"[135, 136, 263, 264, '18654 beam 1M', 0.9995895028114319]","[135, 137, 264, 263]","(135.0, 137.0, 263.0, 263.0)",0.976862507571169
18654 beam 1M 035L.jpg,18654 beam 1M,"[143, 135, 256, 264, '18654 beam 1M', 0.9995642304420471]","[143, 135, 255, 264]","(143.0, 135.0, 255.0, 264.0)",0.9911504424778761
27925 flat tile round 2x2 022L.jpg,27925 flat tile round 2x2,"[103, 120, 290, 280, '27925 flat tile round 2x2', 0.9797659516334534]","[103, 121, 288, 280]","(103.0, 121.0, 288.0, 280.0)",0.9831216577540107
27925 flat tile round 2x2 023R.jpg,27925 flat tile round 2x2,"[99, 144, 297, 271, '27925 flat tile round 2x2', 0.9954023361206055]","[98, 143, 296, 272]","(99.0, 144.0, 296.0, 271.0)",0.9746776267092602
27925 flat tile round 2x2 029L.jpg,27925 flat tile round 2x2,"[134, 121, 263, 289, '27925 flat tile round 2x2', 0.9980037808418274]","[135, 120, 264, 288]","(135.0, 121.0, 263.0, 288.0)",0.9730517115804806
27925 flat tile round 2x2 029R.jpg,27925 flat tile round 2x2,"[96, 127, 299, 287, '27925 flat tile round 2x2', 0.9957283139228821]","[96, 127, 304, 287]","(96.0, 127.0, 299.0, 287.0)",0.9759615384615384
27925 flat tile round 2x2 034L.jpg,27925 flat tile round 2x2,"[159, 91, 249, 311, '27925 flat tile round 2x2', 0.9843265414237976]","[159, 87, 248, 312]","(159.0, 91.0, 248.0, 311.0)",0.9671523833045196
33909 plate 2 knobs 2x2 012L.jpg,33909 plate 2 knobs 2x2,"[93, 86, 319, 296, '33909 plate 2 knobs 2x2', 0.9998652935028076]","[95, 87, 320, 296]","(95.0, 87.0, 319.0, 296.0)",0.9821057710461726
33909 plate 2 knobs 2x2 018R.jpg,33909 plate 2 knobs 2x2,"[76, 96, 321, 318, '33909 plate 2 knobs 2x2', 0.9982677698135376]","[79, 97, 320, 320]","(79.0, 97.0, 320.0, 318.0)",0.9706407639597608
33909 plate 2 knobs 2x2 021L.jpg,33909 plate 2 knobs 2x2,"[89, 104, 326, 313, '33909 plate 2 knobs 2x2', 0.9997555613517761]","[88, 103, 327, 314]","(89.0, 104.0, 326.0, 313.0)",0.9822324456166095
33909 plate 2 knobs 2x2 036R.jpg,33909 plate 2 knobs 2x2,"[94, 75, 320, 311, '33909 plate 2 knobs 2x2', 0.9941494464874268]","[97, 79, 318, 311]","(97.0, 79.0, 318.0, 311.0)",0.9613019349032549
33909 plate 2 knobs 2x2 051L.jpg,33909 plate 2 knobs 2x2,"[95, 95, 319, 286, '33909 plate 2 knobs 2x2', 0.9995716214179993]","[98, 95, 320, 288]","(98.0, 95.0, 319.0, 286.0)",0.9721780787212971
41677 lever 2M 002L.jpg,41677 lever 2M,"[119, 127, 279, 272, '41677 lever 2M', 0.9996175765991211]","[119, 127, 280, 272]","(119.0, 127.0, 279.0, 272.0)",0.9937888198757764
41677 lever 2M 011L.jpg,41677 lever 2M,"[109, 134, 289, 264, '41677 lever 2M', 0.9995570778846741]","[111, 135, 288, 262]","(111.0, 135.0, 288.0, 262.0)",0.9606410256410256
41677 lever 2M 018R.jpg,41677 lever 2M,"[119, 150, 280, 247, '41677 lever 2M', 0.999749481678009]","[119, 151, 280, 248]","(119.0, 151.0, 280.0, 247.0)",0.9795918367346939
41677 lever 2M 022R.jpg,41677 lever 2M,"[112, 134, 286, 263, '41677 lever 2M', 0.9994813799858093]","[111, 135, 288, 263]","(112.0, 135.0, 286.0, 263.0)",0.9755584756898817
41677 lever 2M 031R.jpg,41677 lever 2M,"[113, 150, 282, 247, '41677 lever 2M', 0.9994503855705261]","[114, 151, 280, 248]","(114.0, 151.0, 280.0, 247.0)",0.9623769551301407
41678 Cross Block Fork 2x2 000R.jpg,41678 Cross Block Fork 2x2,"[111, 94, 298, 303, '41678 Cross Block Fork 2x2', 0.9999134540557861]","[111, 95, 296, 304]","(111.0, 95.0, 296.0, 303.0)",0.9799327696852399
41678 Cross Block Fork 2x2 003L.jpg,41678 Cross Block Fork 2x2,"[101, 92, 304, 314, '41678 Cross Block Fork 2x2', 0.9998108744621277]","[95, 95, 303, 312]","(101.0, 95.0, 303.0, 312.0)",0.9453502415458938
41678 Cross Block Fork 2x2 006R.jpg,41678 Cross Block Fork 2x2,"[111, 86, 304, 303, '41678 Cross Block Fork 2x2', 0.9999736547470093]","[111, 87, 304, 304]","(111.0, 87.0, 304.0, 303.0)",0.9908256880733946
41678 Cross Block Fork 2x2 022L.jpg,41678 Cross Block Fork 2x2,"[93, 94, 313, 304, '41678 Cross Block Fork 2x2', 0.9999486207962036]","[95, 95, 312, 304]","(95.0, 95.0, 312.0, 304.0)",0.9816666666666667
41678 Cross Block Fork 2x2 032R.jpg,41678 Cross Block Fork 2x2,"[86, 88, 302, 312, '41678 Cross Block Fork 2x2', 0.9999597072601318]","[87, 88, 304, 312]","(87.0, 88.0, 302.0, 312.0)",0.9862385321100917
43093 Bush 2M friction - Cross axle 000L.jpg,43093 Bush 2M friction - Cross axle,"[111, 130, 295, 263, '43093 Bush 2M friction - Cross axle', 0.9999032020568848]","[112, 127, 296, 262]","(112.0, 130.0, 295.0, 262.0)",0.9602480521545556
43093 Bush 2M friction - Cross axle 001L.jpg,43093 Bush 2M friction - Cross axle,"[136, 110, 266, 286, '43093 Bush 2M friction - Cross axle', 0.9999223947525024]","[136, 105, 264, 288]","(136.0, 110.0, 264.0, 286.0)",0.9475100942126514
43093 Bush 2M friction - Cross axle 005R.jpg,43093 Bush 2M friction - Cross axle,"[151, 109, 256, 288, '43093 Bush 2M friction - Cross axle', 0.9999817609786987]","[151, 111, 253, 288]","(151.0, 111.0, 253.0, 288.0)",0.9605746209098165
43093 Bush 2M friction - Cross axle 011R.jpg,43093 Bush 2M friction - Cross axle,"[143, 109, 248, 288, '43093 Bush 2M friction - Cross axle', 0.9998879432678223]","[143, 111, 247, 288]","(143.0, 111.0, 247.0, 288.0)",0.9794094173982442
43093 Bush 2M friction - Cross axle 015R.jpg,43093 Bush 2M friction - Cross axle,"[137, 119, 272, 288, '43093 Bush 2M friction - Cross axle', 0.9999305009841919]","[135, 119, 272, 287]","(137.0, 119.0, 272.0, 287.0)",0.9796553064662433
43857 beam 1x2 005R.jpg,43857 beam 1x2,"[126, 103, 271, 295, '43857 beam 1x2', 0.9991798996925354]","[127, 103, 272, 296]","(127.0, 103.0, 271.0, 295.0)",0.9812258224793271
43857 beam 1x2 009L.jpg,43857 beam 1x2,"[111, 110, 288, 287, '43857 beam 1x2', 0.9999407529830933]","[111, 111, 288, 288]","(111.0, 111.0, 288.0, 287.0)",0.9887640449438202
43857 beam 1x2 012R.jpg,43857 beam 1x2,"[142, 109, 256, 288, '43857 beam 1x2', 0.9971653819084167]","[143, 111, 256, 288]","(143.0, 111.0, 256.0, 288.0)",0.980152896206998
43857 beam 1x2 016R.jpg,43857 beam 1x2,"[119, 111, 279, 287, '43857 beam 1x2', 0.9997151494026184]","[120, 111, 280, 288]","(120.0, 111.0, 279.0, 287.0)",0.9820325659741718
43857 beam 1x2 062L.jpg,43857 beam 1x2,"[135, 96, 263, 301, '43857 beam 1x2', 0.9998854398727417]","[135, 96, 264, 297]","(135.0, 96.0, 263.0, 297.0)",0.9730343027873378
54200 roof tile 1x1 010R.jpg,54200 roof tile 1x1,"[143, 152, 256, 250, '54200 roof tile 1x1', 0.9994609951972961]","[143, 151, 256, 248]","(143.0, 152.0, 256.0, 248.0)",0.9696969696969697
54200 roof tile 1x1 016R.jpg,54200 roof tile 1x1,"[143, 151, 255, 269, '54200 roof tile 1x1', 0.9992300271987915]","[143, 151, 255, 272]","(143.0, 151.0, 255.0, 269.0)",0.9752066115702479
54200 roof tile 1x1 034L.jpg,54200 roof tile 1x1,"[143, 135, 247, 262, '54200 roof tile 1x1', 0.9994407296180725]","[143, 136, 248, 264]","(143.0, 136.0, 247.0, 262.0)",0.96751329001772
54200 roof tile 1x1 037L.jpg,54200 roof tile 1x1,"[129, 135, 240, 264, '54200 roof tile 1x1', 0.9996548891067505]","[129, 135, 240, 264]","(129.0, 135.0, 240.0, 264.0)",1.0
54200 roof tile 1x1 055R.jpg,54200 roof tile 1x1,"[130, 143, 247, 254, '54200 roof tile 1x1', 0.9991983771324158]","[131, 143, 248, 256]","(131.0, 143.0, 247.0, 254.0)",0.9657965796579658
85984 roof tile 1x2 001R.jpg,85984 roof tile 1x2,"[103, 134, 272, 271, '85984 roof tile 1x2', 0.9905248284339905]","[103, 135, 272, 272]","(103.0, 135.0, 272.0, 271.0)",0.9855072463768116
85984 roof tile 1x2 010L.jpg,85984 roof tile 1x2,"[112, 150, 281, 280, '85984 roof tile 1x2', 0.9818938970565796]","[111, 151, 280, 280]","(112.0, 151.0, 280.0, 280.0)",0.9806778587266393
85984 roof tile 1x2 013L.jpg,85984 roof tile 1x2,"[127, 94, 247, 303, '85984 roof tile 1x2', 0.9986171722412109]","[131, 97, 247, 304]","(131.0, 97.0, 247.0, 303.0)",0.948404508652167
85984 roof tile 1x2 060L.jpg,85984 roof tile 1x2,"[150, 103, 281, 289, '85984 roof tile 1x2', 0.9962339997291565]","[151, 103, 280, 288]","(151.0, 103.0, 280.0, 288.0)",0.979438561930559
85984 roof tile 1x2 102L.jpg,85984 roof tile 1x2,"[96, 166, 304, 263, '85984 roof tile 1x2', 0.9964309930801392]","[95, 167, 304, 263]","(96.0, 167.0, 304.0, 263.0)",0.9850039463299132
99301 roof tile inside 3x3 028L.jpg,99301 roof tile inside 3x3,"[25, 44, 384, 337, '99301 roof tile inside 3x3', 0.9743289947509766]","[23, 47, 384, 336]","(25.0, 47.0, 384.0, 336.0)",0.980957783765896
99301 roof tile inside 3x3 031L.jpg,99301 roof tile inside 3x3,"[38, 17, 336, 358, '99301 roof tile inside 3x3', 0.9912225008010864]","[40, 15, 336, 360]","(40.0, 17.0, 336.0, 358.0)",0.981848602167273
99301 roof tile inside 3x3 041R.jpg,99301 roof tile inside 3x3,"[49, 47, 352, 336, '99301 roof tile inside 3x3', 0.9954063892364502]","[47, 47, 352, 336]","(49.0, 47.0, 352.0, 336.0)",0.9934426229508196
99301 roof tile inside 3x3 049R.jpg,99301 roof tile inside 3x3,"[8, 31, 374, 345, '99301 roof tile inside 3x3', 0.9654063582420349]","[8, 31, 375, 344]","(8.0, 31.0, 374.0, 344.0)",0.9941077952393762
99301 roof tile inside 3x3 068R.jpg,99301 roof tile inside 3x3,"[24, 17, 383, 360, '99301 roof tile inside 3x3', 0.9916151762008667]","[23, 16, 384, 359]","(24.0, 17.0, 383.0, 359.0)",0.9886940136251631
