image,classname,pbox,gtbox,ioubox,iou
3622 brick 1x3 002L.jpg,3622 brick 1x3,"[46, 120, 349, 297, '3622 brick 1x3', 0.9680712819099426]","[49, 119, 351, 296]","(49.0, 120.0, 349.0, 296.0)",0.9726443768996961
3622 brick 1x3 010L.jpg,3622 brick 1x3,"[52, 102, 357, 294, '3622 brick 1x3', 0.9766949415206909]","[55, 103, 358, 292]","(55.0, 103.0, 357.0, 292.0)",0.9715569626717051
3622 brick 1x3 011R.jpg,3622 brick 1x3,"[62, 96, 347, 296, '3622 brick 1x3', 0.8979834914207458]","[57, 99, 344, 296]","(62.0, 99.0, 344.0, 296.0)",0.9580753643183582
3622 brick 1x3 015R.jpg,3622 brick 1x3,"[86, 69, 323, 311, '3622 brick 1x3', 0.964414656162262]","[87, 72, 320, 312]","(87.0, 72.0, 320.0, 311.0)",0.967006442426242
3622 brick 1x3 021R.jpg,3622 brick 1x3,"[55, 96, 341, 321, '3622 brick 1x3', 0.9050949215888977]","[55, 95, 342, 320]","(55.0, 96.0, 341.0, 320.0)",0.9877121845176609
3623 Plate 1x3 000L.jpg,3623 Plate 1x3,"[61, 123, 340, 297, '3623 Plate 1x3', 0.9332045912742615]","[55, 120, 337, 296]","(61.0, 123.0, 337.0, 296.0)",0.9468173706127305
3623 Plate 1x3 009R.jpg,3623 Plate 1x3,"[62, 132, 330, 280, '3623 Plate 1x3', 0.9240320920944214]","[64, 135, 328, 280]","(64.0, 135.0, 328.0, 280.0)",0.9651068979427189
3623 Plate 1x3 019L.jpg,3623 Plate 1x3,"[119, 95, 273, 282, '3623 Plate 1x3', 0.9888159036636353]","[119, 98, 272, 280]","(119.0, 98.0, 272.0, 280.0)",0.9669421487603306
3623 Plate 1x3 024R.jpg,3623 Plate 1x3,"[127, 118, 271, 262, '3623 Plate 1x3', 0.9624860882759094]","[128, 120, 272, 264]","(128.0, 120.0, 271.0, 262.0)",0.9593687990172919
3623 Plate 1x3 027R.jpg,3623 Plate 1x3,"[122, 61, 259, 335, '3623 Plate 1x3', 0.963517963886261]","[119, 63, 256, 335]","(122.0, 63.0, 256.0, 335.0)",0.9503050529279866
3659 brick bow 1x4 002R.jpg,3659 brick bow 1x4,"[20, 127, 360, 291, '3659 brick bow 1x4', 0.9866357445716858]","[24, 127, 359, 288]","(24.0, 127.0, 359.0, 288.0)",0.9672704447632712
3659 brick bow 1x4 006R.jpg,3659 brick bow 1x4,"[16, 57, 380, 319, '3659 brick bow 1x4', 0.9919300079345703]","[15, 59, 384, 320]","(16.0, 59.0, 380.0, 319.0)",0.9752980821748405
3659 brick bow 1x4 023L.jpg,3659 brick bow 1x4,"[77, 10, 312, 399, '3659 brick bow 1x4', 0.9765150547027588]","[79, 12, 312, 400]","(79.0, 12.0, 312.0, 399.0)",0.9838839909217877
3659 brick bow 1x4 038L.jpg,3659 brick bow 1x4,"[44, 97, 354, 328, '3659 brick bow 1x4', 0.9864245653152466]","[45, 95, 352, 328]","(45.0, 97.0, 352.0, 328.0)",0.9819035223748338
3659 brick bow 1x4 040R.jpg,3659 brick bow 1x4,"[17, 109, 367, 271, '3659 brick bow 1x4', 0.9854839444160461]","[18, 111, 368, 272]","(18.0, 111.0, 367.0, 271.0)",0.9760531375633631
3675 roof tile outside 3x3 015R.jpg,3675 roof tile outside 3x3,"[27, 31, 379, 342, '3675 roof tile outside 3x3', 0.9821595549583435]","[23, 31, 377, 344]","(27.0, 31.0, 377.0, 342.0)",0.976899052268811
3675 roof tile outside 3x3 016L.jpg,3675 roof tile outside 3x3,"[88, 2, 388, 378, '3675 roof tile outside 3x3', 0.9838218092918396]","[87, 2, 390, 381]","(88.0, 2.0, 388.0, 378.0)",0.9822618145719585
3675 roof tile outside 3x3 034R.jpg,3675 roof tile outside 3x3,"[11, 11, 362, 378, '3675 roof tile outside 3x3', 0.9940979480743408]","[15, 7, 360, 374]","(15.0, 11.0, 360.0, 374.0)",0.9618885227770225
3675 roof tile outside 3x3 049R.jpg,3675 roof tile outside 3x3,"[69, 43, 352, 321, '3675 roof tile outside 3x3', 0.9911265969276428]","[71, 39, 352, 320]","(71.0, 43.0, 352.0, 320.0)",0.9754254492593799
3675 roof tile outside 3x3 056R.jpg,3675 roof tile outside 3x3,"[72, 16, 383, 389, '3675 roof tile outside 3x3', 0.989881694316864]","[71, 15, 383, 390]","(72.0, 16.0, 383.0, 389.0)",0.9914786324786324
3700 Technic Brick 1x2 005R.jpg,3700 Technic Brick 1x2,"[115, 95, 300, 308, '3700 Technic Brick 1x2', 0.9773997068405151]","[118, 95, 304, 312]","(118.0, 95.0, 300.0, 308.0)",0.9454891344113558
3700 Technic Brick 1x2 008R.jpg,3700 Technic Brick 1x2,"[88, 120, 303, 288, '3700 Technic Brick 1x2', 0.971904993057251]","[88, 121, 304, 288]","(88.0, 121.0, 303.0, 288.0)",0.989472813955411
3700 Technic Brick 1x2 022L.jpg,3700 Technic Brick 1x2,"[122, 96, 273, 301, '3700 Technic Brick 1x2', 0.9610189199447632]","[119, 95, 272, 304]","(122.0, 96.0, 272.0, 301.0)",0.9555030762538065
3700 Technic Brick 1x2 033R.jpg,3700 Technic Brick 1x2,"[97, 119, 301, 297, '3700 Technic Brick 1x2', 0.9837434887886047]","[95, 120, 302, 296]","(97.0, 120.0, 301.0, 296.0)",0.9745928338762215
3700 Technic Brick 1x2 034R.jpg,3700 Technic Brick 1x2,"[101, 112, 300, 296, '3700 Technic Brick 1x2', 0.9646523594856262]","[103, 111, 304, 296]","(103.0, 112.0, 300.0, 296.0)",0.9652491145847203
3794 Plate 1X2 with 1 Knob 034L.jpg,3794 Plate 1X2 with 1 Knob,"[143, 142, 276, 257, '3794 Plate 1X2 with 1 Knob', 0.9596530199050903]","[143, 144, 280, 256]","(143.0, 144.0, 276.0, 256.0)",0.9461983103601601
3794 Plate 1X2 with 1 Knob 053R.jpg,3794 Plate 1X2 with 1 Knob,"[121, 100, 293, 288, '3794 Plate 1X2 with 1 Knob', 0.9799123406410217]","[120, 103, 296, 287]","(121.0, 103.0, 293.0, 287.0)",0.9569424286405418
3794 Plate 1X2 with 1 Knob 055R.jpg,3794 Plate 1X2 with 1 Knob,"[108, 145, 300, 238, '3794 Plate 1X2 with 1 Knob', 0.9572787880897522]","[105, 146, 297, 238]","(108.0, 146.0, 297.0, 238.0)",0.9589675711449371
3794 Plate 1X2 with 1 Knob 073R.jpg,3794 Plate 1X2 with 1 Knob,"[112, 125, 276, 255, '3794 Plate 1X2 with 1 Knob', 0.9801267385482788]","[111, 127, 280, 254]","(112.0, 127.0, 276.0, 254.0)",0.9486677294465953
3794 Plate 1X2 with 1 Knob 087L.jpg,3794 Plate 1X2 with 1 Knob,"[103, 148, 304, 238, '3794 Plate 1X2 with 1 Knob', 0.9319745898246765]","[103, 151, 304, 240]","(103.0, 151.0, 304.0, 238.0)",0.9456521739130435
4150 flat tile round 2x2 000R.jpg,4150 flat tile round 2x2,"[118, 135, 283, 259, '4150 flat tile round 2x2', 0.9314394593238831]","[119, 135, 288, 264]","(119.0, 135.0, 283.0, 259.0)",0.9275256556442417
4150 flat tile round 2x2 006L.jpg,4150 flat tile round 2x2,"[112, 108, 289, 291, '4150 flat tile round 2x2', 0.9822138547897339]","[111, 111, 288, 288]","(112.0, 111.0, 288.0, 288.0)",0.9565217391304348
4150 flat tile round 2x2 006R.jpg,4150 flat tile round 2x2,"[128, 113, 269, 286, '4150 flat tile round 2x2', 0.9171249270439148]","[127, 112, 272, 286]","(128.0, 113.0, 269.0, 286.0)",0.9668252080856123
4150 flat tile round 2x2 013R.jpg,4150 flat tile round 2x2,"[127, 112, 277, 281, '4150 flat tile round 2x2', 0.9849514365196228]","[127, 111, 280, 280]","(127.0, 112.0, 277.0, 280.0)",0.9689698927211905
4150 flat tile round 2x2 038L.jpg,4150 flat tile round 2x2,"[110, 133, 286, 266, '4150 flat tile round 2x2', 0.980030357837677]","[111, 135, 287, 264]","(111.0, 135.0, 286.0, 264.0)",0.9591281811615754
4274 Connector Peg w Knob 006R.jpg,4274 Connector Peg w Knob,"[138, 160, 261, 236, '4274 Connector Peg w Knob', 0.9443402290344238]","[135, 159, 264, 236]","(138.0, 160.0, 261.0, 236.0)",0.9411054062216853
4274 Connector Peg w Knob 009R.jpg,4274 Connector Peg w Knob,"[137, 152, 263, 245, '4274 Connector Peg w Knob', 0.967503547668457]","[135, 152, 264, 247]","(137.0, 152.0, 263.0, 245.0)",0.9561811505507956
4274 Connector Peg w Knob 011L.jpg,4274 Connector Peg w Knob,"[139, 134, 258, 262, '4274 Connector Peg w Knob', 0.9603530764579773]","[136, 137, 256, 264]","(139.0, 137.0, 256.0, 262.0)",0.9228876127973749
4274 Connector Peg w Knob 015L.jpg,4274 Connector Peg w Knob,"[136, 137, 262, 260, '4274 Connector Peg w Knob', 0.9596765041351318]","[136, 136, 264, 261]","(136.0, 137.0, 262.0, 260.0)",0.968625
4274 Connector Peg w Knob 017R.jpg,4274 Connector Peg w Knob,"[152, 149, 245, 252, '4274 Connector Peg w Knob', 0.9526883959770203]","[152, 151, 248, 254]","(152.0, 151.0, 245.0, 252.0)",0.9324002382370459
4286 roof tile 1x3 000L.jpg,4286 roof tile 1x3,"[132, 54, 282, 346, '4286 roof tile 1x3', 0.9816263914108276]","[135, 55, 280, 344]","(135.0, 55.0, 280.0, 344.0)",0.9567351598173516
4286 roof tile 1x3 007L.jpg,4286 roof tile 1x3,"[44, 95, 298, 313, '4286 roof tile 1x3', 0.9111958146095276]","[47, 95, 296, 312]","(47.0, 95.0, 296.0, 312.0)",0.9758181030123528
4286 roof tile 1x3 008R.jpg,4286 roof tile 1x3,"[124, 100, 258, 349, '4286 roof tile 1x3', 0.9061275124549866]","[120, 103, 256, 352]","(124.0, 103.0, 256.0, 349.0)",0.9342309684101502
4286 roof tile 1x3 031R.jpg,4286 roof tile 1x3,"[98, 94, 306, 325, '4286 roof tile 1x3', 0.8508896827697754]","[95, 95, 302, 328]","(98.0, 95.0, 302.0, 325.0)",0.9505865191758341
4286 roof tile 1x3 040L.jpg,4286 roof tile 1x3,"[50, 88, 349, 304, '4286 roof tile 1x3', 0.9891451001167297]","[51, 87, 352, 303]","(51.0, 88.0, 349.0, 303.0)",0.9777201281855639
4490 brick bow 1x3 005R.jpg,4490 brick bow 1x3,"[57, 94, 345, 307, '4490 brick bow 1x3', 0.9852094054222107]","[55, 95, 344, 310]","(57.0, 95.0, 344.0, 307.0)",0.9714057635507304
4490 brick bow 1x3 014L.jpg,4490 brick bow 1x3,"[54, 72, 355, 309, '4490 brick bow 1x3', 0.9819208979606628]","[55, 75, 352, 311]","(55.0, 75.0, 352.0, 309.0)",0.9661759185886475
4490 brick bow 1x3 015L.jpg,4490 brick bow 1x3,"[83, 79, 337, 308, '4490 brick bow 1x3', 0.7888618111610413]","[82, 80, 336, 312]","(83.0, 80.0, 336.0, 308.0)",0.9709476519104527
4490 brick bow 1x3 027L.jpg,4490 brick bow 1x3,"[53, 100, 345, 281, '4490 brick bow 1x3', 0.9754290580749512]","[55, 103, 344, 280]","(55.0, 103.0, 344.0, 280.0)",0.9678536290017407
4490 brick bow 1x3 051L.jpg,4490 brick bow 1x3,"[63, 89, 329, 330, '4490 brick bow 1x3', 0.9898552894592285]","[63, 87, 327, 336]","(63.0, 89.0, 327.0, 330.0)",0.9608263614123048
6143 Brick D16 w cross 001R.jpg,6143 Brick D16 w cross,"[110, 106, 291, 288, '6143 Brick D16 w cross', 0.9741320013999939]","[111, 103, 288, 288]","(111.0, 106.0, 288.0, 288.0)",0.9623875959728737
6143 Brick D16 w cross 002L.jpg,6143 Brick D16 w cross,"[93, 92, 313, 302, '6143 Brick D16 w cross', 0.9875208139419556]","[95, 95, 311, 303]","(95.0, 95.0, 311.0, 302.0)",0.9632885211995863
6143 Brick D16 w cross 006L.jpg,6143 Brick D16 w cross,"[101, 93, 299, 302, '6143 Brick D16 w cross', 0.9792255163192749]","[103, 95, 296, 304]","(103.0, 95.0, 296.0, 302.0)",0.9564977973568282
6143 Brick D16 w cross 012R.jpg,6143 Brick D16 w cross,"[107, 123, 293, 281, '6143 Brick D16 w cross', 0.9714258313179016]","[107, 127, 295, 280]","(107.0, 127.0, 293.0, 280.0)",0.9583754293796727
6143 Brick D16 w cross 015R.jpg,6143 Brick D16 w cross,"[94, 105, 306, 299, '6143 Brick D16 w cross', 0.9737288951873779]","[95, 103, 304, 304]","(95.0, 105.0, 304.0, 299.0)",0.9519851611842878
6632 lever 3M 002L.jpg,6632 lever 3M,"[106, 110, 296, 292, '6632 lever 3M', 0.9528168439865112]","[103, 114, 296, 296]","(106.0, 114.0, 296.0, 292.0)",0.9424288023184528
6632 lever 3M 018R.jpg,6632 lever 3M,"[128, 135, 276, 266, '6632 lever 3M', 0.9860337376594543]","[129, 135, 278, 270]","(129.0, 135.0, 276.0, 266.0)",0.9511508446112812
6632 lever 3M 022R.jpg,6632 lever 3M,"[86, 126, 308, 274, '6632 lever 3M', 0.975307822227478]","[88, 128, 310, 272]","(88.0, 128.0, 308.0, 272.0)",0.9558291093410572
6632 lever 3M 027R.jpg,6632 lever 3M,"[117, 102, 278, 301, '6632 lever 3M', 0.9839141368865967]","[119, 103, 279, 304]","(119.0, 103.0, 278.0, 301.0)",0.9622520402237369
6632 lever 3M 078R.jpg,6632 lever 3M,"[93, 91, 302, 307, '6632 lever 3M', 0.9782278537750244]","[95, 95, 304, 304]","(95.0, 95.0, 302.0, 304.0)",0.9495412844036697
14719 flat tile corner 2x2 010L.jpg,14719 flat tile corner 2x2,"[87, 91, 310, 291, '14719 flat tile corner 2x2', 0.9796060919761658]","[87, 94, 312, 291]","(87.0, 94.0, 310.0, 291.0)",0.9763746277281415
14719 flat tile corner 2x2 014R.jpg,14719 flat tile corner 2x2,"[78, 113, 322, 250, '14719 flat tile corner 2x2', 0.9801654815673828]","[79, 114, 319, 248]","(79.0, 114.0, 319.0, 248.0)",0.9620677276534642
14719 flat tile corner 2x2 016L.jpg,14719 flat tile corner 2x2,"[74, 91, 279, 305, '14719 flat tile corner 2x2', 0.9346686601638794]","[71, 90, 280, 304]","(74.0, 91.0, 279.0, 304.0)",0.9718234626427188
14719 flat tile corner 2x2 023R.jpg,14719 flat tile corner 2x2,"[95, 106, 284, 291, '14719 flat tile corner 2x2', 0.9455596208572388]","[95, 103, 287, 296]","(95.0, 106.0, 284.0, 291.0)",0.9435718911917098
14719 flat tile corner 2x2 031L.jpg,14719 flat tile corner 2x2,"[74, 126, 327, 312, '14719 flat tile corner 2x2', 0.9587426781654358]","[71, 128, 328, 311]","(74.0, 128.0, 327.0, 311.0)",0.9688010043942248
15672 roof tile 1x2 016R.jpg,15672 roof tile 1x2,"[127, 102, 261, 298, '15672 roof tile 1x2', 0.9944926500320435]","[127, 103, 263, 296]","(127.0, 103.0, 261.0, 296.0)",0.9704315196998123
15672 roof tile 1x2 017R.jpg,15672 roof tile 1x2,"[124, 103, 263, 282, '15672 roof tile 1x2', 0.9827694892883301]","[126, 103, 262, 280]","(126.0, 103.0, 262.0, 280.0)",0.9674852296933403
15672 roof tile 1x2 039R.jpg,15672 roof tile 1x2,"[118, 98, 258, 284, '15672 roof tile 1x2', 0.9804033041000366]","[119, 95, 255, 284]","(119.0, 98.0, 255.0, 284.0)",0.956442831215971
15672 roof tile 1x2 047L.jpg,15672 roof tile 1x2,"[123, 146, 308, 291, '15672 roof tile 1x2', 0.9718665480613708]","[127, 143, 305, 295]","(127.0, 146.0, 305.0, 291.0)",0.9194542410316697
15672 roof tile 1x2 056L.jpg,15672 roof tile 1x2,"[136, 127, 305, 307, '15672 roof tile 1x2', 0.9904630780220032]","[135, 127, 304, 312]","(136.0, 127.0, 304.0, 307.0)",0.9616791222769916
18654 beam 1M 004L.jpg,18654 beam 1M,"[136, 150, 265, 248, '18654 beam 1M', 0.9348746538162231]","[135, 151, 264, 248]","(136.0, 151.0, 264.0, 248.0)",0.9746447915848968
18654 beam 1M 010L.jpg,18654 beam 1M,"[135, 144, 265, 253, '18654 beam 1M', 0.9536846280097961]","[135, 143, 264, 256]","(135.0, 144.0, 264.0, 253.0)",0.9574424622089064
18654 beam 1M 014R.jpg,18654 beam 1M,"[152, 143, 245, 256, '18654 beam 1M', 0.9653505086898804]","[151, 143, 245, 256]","(152.0, 143.0, 245.0, 256.0)",0.9893617021276596
18654 beam 1M 025L.jpg,18654 beam 1M,"[135, 137, 265, 262, '18654 beam 1M', 0.9448618292808533]","[135, 137, 264, 263]","(135.0, 137.0, 264.0, 262.0)",0.9844923377495574
18654 beam 1M 035L.jpg,18654 beam 1M,"[144, 134, 254, 264, '18654 beam 1M', 0.9776769280433655]","[143, 135, 255, 264]","(144.0, 135.0, 254.0, 264.0)",0.9747218024453909
27925 flat tile round 2x2 022L.jpg,27925 flat tile round 2x2,"[103, 121, 290, 277, '27925 flat tile round 2x2', 0.9736723303794861]","[103, 121, 288, 280]","(103.0, 121.0, 288.0, 277.0)",0.9708345948127964
27925 flat tile round 2x2 023R.jpg,27925 flat tile round 2x2,"[100, 144, 298, 273, '27925 flat tile round 2x2', 0.943133533000946]","[98, 143, 296, 272]","(100.0, 144.0, 296.0, 272.0)",0.9650715494691491
27925 flat tile round 2x2 029L.jpg,27925 flat tile round 2x2,"[134, 122, 262, 290, '27925 flat tile round 2x2', 0.9603020548820496]","[135, 120, 264, 288]","(135.0, 122.0, 262.0, 288.0)",0.9541957092423282
27925 flat tile round 2x2 029R.jpg,27925 flat tile round 2x2,"[99, 126, 300, 286, '27925 flat tile round 2x2', 0.9640922546386719]","[96, 127, 304, 287]","(99.0, 127.0, 300.0, 286.0)",0.9545413816791614
27925 flat tile round 2x2 034L.jpg,27925 flat tile round 2x2,"[159, 92, 249, 309, '27925 flat tile round 2x2', 0.9625285863876343]","[159, 87, 248, 312]","(159.0, 92.0, 248.0, 309.0)",0.9541053255607154
33909 plate 2 knobs 2x2 012L.jpg,33909 plate 2 knobs 2x2,"[93, 84, 317, 296, '33909 plate 2 knobs 2x2', 0.9874340891838074]","[95, 87, 320, 296]","(95.0, 87.0, 317.0, 296.0)",0.9643146627870727
33909 plate 2 knobs 2x2 018R.jpg,33909 plate 2 knobs 2x2,"[76, 94, 323, 318, '33909 plate 2 knobs 2x2', 0.9219533205032349]","[79, 97, 320, 320]","(79.0, 97.0, 320.0, 318.0)",0.9543271815086902
33909 plate 2 knobs 2x2 021L.jpg,33909 plate 2 knobs 2x2,"[89, 100, 325, 315, '33909 plate 2 knobs 2x2', 0.988480806350708]","[88, 103, 327, 314]","(89.0, 103.0, 325.0, 314.0)",0.969302941233722
33909 plate 2 knobs 2x2 036R.jpg,33909 plate 2 knobs 2x2,"[94, 75, 319, 310, '33909 plate 2 knobs 2x2', 0.9866210222244263]","[97, 79, 318, 311]","(97.0, 79.0, 318.0, 310.0)",0.9614848576163929
33909 plate 2 knobs 2x2 051L.jpg,33909 plate 2 knobs 2x2,"[95, 94, 320, 287, '33909 plate 2 knobs 2x2', 0.9934472441673279]","[98, 95, 320, 288]","(98.0, 95.0, 320.0, 287.0)",0.9765619630215135
41677 lever 2M 002L.jpg,41677 lever 2M,"[121, 126, 280, 273, '41677 lever 2M', 0.9788979291915894]","[119, 127, 280, 272]","(121.0, 127.0, 280.0, 272.0)",0.974305878375523
41677 lever 2M 011L.jpg,41677 lever 2M,"[109, 134, 292, 264, '41677 lever 2M', 0.9696532487869263]","[111, 135, 288, 262]","(111.0, 135.0, 288.0, 262.0)",0.9448928121059269
41677 lever 2M 018R.jpg,41677 lever 2M,"[119, 148, 279, 250, '41677 lever 2M', 0.9655327200889587]","[119, 151, 280, 248]","(119.0, 151.0, 279.0, 248.0)",0.9453615155022234
41677 lever 2M 022R.jpg,41677 lever 2M,"[114, 137, 285, 261, '41677 lever 2M', 0.9771900773048401]","[111, 135, 288, 263]","(114.0, 137.0, 285.0, 261.0)",0.9359110169491526
41677 lever 2M 031R.jpg,41677 lever 2M,"[114, 151, 284, 247, '41677 lever 2M', 0.9693552255630493]","[114, 151, 280, 248]","(114.0, 151.0, 280.0, 247.0)",0.9666383598204538
41678 Cross Block Fork 2x2 000R.jpg,41678 Cross Block Fork 2x2,"[111, 95, 299, 301, '41678 Cross Block Fork 2x2', 0.9707923531532288]","[111, 95, 296, 304]","(111.0, 95.0, 296.0, 301.0)",0.9701397551103531
41678 Cross Block Fork 2x2 003L.jpg,41678 Cross Block Fork 2x2,"[96, 98, 305, 308, '41678 Cross Block Fork 2x2', 0.9610269069671631]","[95, 95, 303, 312]","(96.0, 98.0, 303.0, 308.0)",0.9542102028272895
41678 Cross Block Fork 2x2 006R.jpg,41678 Cross Block Fork 2x2,"[109, 85, 303, 304, '41678 Cross Block Fork 2x2', 0.9691813588142395]","[111, 87, 304, 304]","(111.0, 87.0, 303.0, 304.0)",0.9756691567337189
41678 Cross Block Fork 2x2 022L.jpg,41678 Cross Block Fork 2x2,"[92, 91, 312, 303, '41678 Cross Block Fork 2x2', 0.9739509224891663]","[95, 95, 312, 304]","(95.0, 95.0, 312.0, 303.0)",0.9632712294854557
41678 Cross Block Fork 2x2 032R.jpg,41678 Cross Block Fork 2x2,"[84, 91, 303, 309, '41678 Cross Block Fork 2x2', 0.9656863212585449]","[87, 88, 304, 312]","(87.0, 91.0, 303.0, 309.0)",0.9558686208436523
43093 Bush 2M friction - Cross axle 000L.jpg,43093 Bush 2M friction - Cross axle,"[110, 130, 295, 261, '43093 Bush 2M friction - Cross axle', 0.9629645943641663]","[112, 127, 296, 262]","(112.0, 130.0, 295.0, 261.0)",0.9550235041032588
43093 Bush 2M friction - Cross axle 001L.jpg,43093 Bush 2M friction - Cross axle,"[139, 106, 269, 285, '43093 Bush 2M friction - Cross axle', 0.9758321046829224]","[136, 105, 264, 288]","(139.0, 106.0, 264.0, 285.0)",0.920062502570007
43093 Bush 2M friction - Cross axle 005R.jpg,43093 Bush 2M friction - Cross axle,"[151, 109, 254, 285, '43093 Bush 2M friction - Cross axle', 0.9512811303138733]","[151, 111, 253, 288]","(151.0, 111.0, 253.0, 285.0)",0.9627861560160573
43093 Bush 2M friction - Cross axle 011R.jpg,43093 Bush 2M friction - Cross axle,"[145, 107, 249, 288, '43093 Bush 2M friction - Cross axle', 0.9692878723144531]","[143, 111, 247, 288]","(145.0, 111.0, 247.0, 288.0)",0.9413911773907603
43093 Bush 2M friction - Cross axle 015R.jpg,43093 Bush 2M friction - Cross axle,"[136, 118, 271, 286, '43093 Bush 2M friction - Cross axle', 0.9329228401184082]","[135, 119, 272, 287]","(136.0, 119.0, 271.0, 286.0)",0.9738240248801348
43857 beam 1x2 005R.jpg,43857 beam 1x2,"[128, 106, 272, 294, '43857 beam 1x2', 0.9416338205337524]","[127, 103, 272, 296]","(128.0, 106.0, 272.0, 294.0)",0.9673753796676791
43857 beam 1x2 009L.jpg,43857 beam 1x2,"[114, 112, 287, 287, '43857 beam 1x2', 0.9463955760002136]","[111, 111, 288, 288]","(114.0, 112.0, 287.0, 287.0)",0.9663570493791694
43857 beam 1x2 012R.jpg,43857 beam 1x2,"[142, 106, 255, 292, '43857 beam 1x2', 0.9818644523620605]","[143, 111, 256, 288]","(143.0, 111.0, 255.0, 288.0)",0.935314932767162
43857 beam 1x2 016R.jpg,43857 beam 1x2,"[121, 110, 278, 285, '43857 beam 1x2', 0.9375507831573486]","[120, 111, 280, 288]","(121.0, 111.0, 278.0, 285.0)",0.9593004881132142
43857 beam 1x2 062L.jpg,43857 beam 1x2,"[135, 99, 265, 298, '43857 beam 1x2', 0.9469990730285645]","[135, 96, 264, 297]","(135.0, 99.0, 264.0, 297.0)",0.9727691663175534
54200 roof tile 1x1 010R.jpg,54200 roof tile 1x1,"[142, 152, 255, 250, '54200 roof tile 1x1', 0.9818326234817505]","[143, 151, 256, 248]","(143.0, 152.0, 255.0, 248.0)",0.9529380483913853
54200 roof tile 1x1 016R.jpg,54200 roof tile 1x1,"[142, 154, 257, 266, '54200 roof tile 1x1', 0.973160445690155]","[143, 151, 255, 272]","(143.0, 154.0, 255.0, 266.0)",0.9032258064516129
54200 roof tile 1x1 034L.jpg,54200 roof tile 1x1,"[142, 135, 244, 261, '54200 roof tile 1x1', 0.9367082118988037]","[143, 136, 248, 264]","(143.0, 136.0, 244.0, 261.0)",0.923757957122997
54200 roof tile 1x1 037L.jpg,54200 roof tile 1x1,"[130, 135, 244, 265, '54200 roof tile 1x1', 0.9686663746833801]","[129, 135, 240, 264]","(130.0, 135.0, 240.0, 264.0)",0.9492273730684326
54200 roof tile 1x1 055R.jpg,54200 roof tile 1x1,"[131, 143, 248, 254, '54200 roof tile 1x1', 0.9797900915145874]","[131, 143, 248, 256]","(131.0, 143.0, 248.0, 254.0)",0.9823008849557522
85984 roof tile 1x2 001R.jpg,85984 roof tile 1x2,"[106, 133, 269, 269, '85984 roof tile 1x2', 0.9675136208534241]","[103, 135, 272, 272]","(106.0, 135.0, 269.0, 269.0)",0.9302781208739724
85984 roof tile 1x2 010L.jpg,85984 roof tile 1x2,"[113, 149, 284, 279, '85984 roof tile 1x2', 0.9709134697914124]","[111, 151, 280, 280]","(113.0, 151.0, 280.0, 279.0)",0.9435444714191128
85984 roof tile 1x2 013L.jpg,85984 roof tile 1x2,"[129, 97, 247, 304, '85984 roof tile 1x2', 0.9646682143211365]","[131, 97, 247, 304]","(131.0, 97.0, 247.0, 304.0)",0.9830508474576272
85984 roof tile 1x2 060L.jpg,85984 roof tile 1x2,"[149, 106, 282, 288, '85984 roof tile 1x2', 0.8812673091888428]","[151, 103, 280, 288]","(151.0, 106.0, 280.0, 288.0)",0.954661895661367
85984 roof tile 1x2 102L.jpg,85984 roof tile 1x2,"[96, 168, 303, 263, '85984 roof tile 1x2', 0.9189764261245728]","[95, 167, 304, 263]","(96.0, 168.0, 303.0, 263.0)",0.9801136363636364
99301 roof tile inside 3x3 028L.jpg,99301 roof tile inside 3x3,"[29, 44, 386, 335, '99301 roof tile inside 3x3', 0.9911337494850159]","[23, 47, 384, 336]","(29.0, 47.0, 384.0, 335.0)",0.9647467351098362
99301 roof tile inside 3x3 031L.jpg,99301 roof tile inside 3x3,"[39, 17, 335, 363, '99301 roof tile inside 3x3', 0.9596689939498901]","[40, 15, 336, 360]","(40.0, 17.0, 335.0, 360.0)",0.9790422927693008
99301 roof tile inside 3x3 041R.jpg,99301 roof tile inside 3x3,"[48, 47, 354, 337, '99301 roof tile inside 3x3', 0.9863885045051575]","[47, 47, 352, 336]","(48.0, 47.0, 352.0, 336.0)",0.986824517853733
99301 roof tile inside 3x3 049R.jpg,99301 roof tile inside 3x3,"[9, 31, 377, 347, '99301 roof tile inside 3x3', 0.9861001372337341]","[8, 31, 375, 344]","(9.0, 31.0, 375.0, 344.0)",0.9824787094450305
99301 roof tile inside 3x3 068R.jpg,99301 roof tile inside 3x3,"[24, 16, 385, 362, '99301 roof tile inside 3x3', 0.9748532176017761]","[23, 16, 384, 359]","(24.0, 16.0, 384.0, 359.0)",0.9858761347395987
