image,classname,pbox,gtbox,ioubox,iou
3298 roof tile 2x3 030R.jpg,3298 roof tile 2x3,"[89, 73, 347, 319, '3298 roof tile 2x3', 0.9686284065246582]","[87, 74, 344, 320]","(89.0, 74.0, 344.0, 319.0)",0.9729035272132679
3622 brick 1x3 002L.jpg,3622 brick 1x3,"[46, 121, 348, 298, '3622 brick 1x3', 0.9698207378387451]","[49, 119, 351, 296]","(49.0, 121.0, 348.0, 296.0)",0.9586318084385248
3622 brick 1x3 010L.jpg,3622 brick 1x3,"[52, 102, 358, 294, '3622 brick 1x3', 0.9939948916435242]","[55, 103, 358, 292]","(55.0, 103.0, 358.0, 292.0)",0.9747242647058824
3622 brick 1x3 011R.jpg,3622 brick 1x3,"[60, 97, 347, 296, '3622 brick 1x3', 0.6283289790153503]","[57, 99, 344, 296]","(60.0, 99.0, 344.0, 296.0)",0.9695688340496326
3622 brick 1x3 015R.jpg,3622 brick 1x3,"[87, 69, 323, 311, '3622 brick 1x3', 0.9878128170967102]","[87, 72, 320, 312]","(87.0, 72.0, 320.0, 311.0)",0.9710872787514169
3622 brick 1x3 021R.jpg,3622 brick 1x3,"[56, 96, 341, 322, '3622 brick 1x3', 0.9126036167144775]","[55, 95, 342, 320]","(56.0, 96.0, 341.0, 320.0)",0.9799677642182822
3623 Plate 1x3 000L.jpg,3623 Plate 1x3,"[60, 123, 340, 297, '3623 Plate 1x3', 0.964637815952301]","[55, 120, 337, 296]","(60.0, 123.0, 337.0, 296.0)",0.9502290257976245
3623 Plate 1x3 009R.jpg,3623 Plate 1x3,"[62, 132, 329, 280, '3623 Plate 1x3', 0.9722893238067627]","[64, 135, 328, 280]","(64.0, 135.0, 328.0, 280.0)",0.9687215305192833
3623 Plate 1x3 019L.jpg,3623 Plate 1x3,"[118, 96, 275, 281, '3623 Plate 1x3', 0.9835491180419922]","[119, 98, 272, 280]","(119.0, 98.0, 272.0, 280.0)",0.958719228782923
3623 Plate 1x3 024R.jpg,3623 Plate 1x3,"[127, 119, 271, 262, '3623 Plate 1x3', 0.9912864565849304]","[128, 120, 272, 264]","(128.0, 120.0, 271.0, 262.0)",0.9659404433450671
3623 Plate 1x3 027R.jpg,3623 Plate 1x3,"[122, 61, 258, 333, '3623 Plate 1x3', 0.9913843870162964]","[119, 63, 256, 335]","(122.0, 63.0, 256.0, 333.0)",0.9502048534509927
3659 brick bow 1x4 002R.jpg,3659 brick bow 1x4,"[21, 127, 360, 292, '3659 brick bow 1x4', 0.9906237721443176]","[24, 127, 359, 288]","(24.0, 127.0, 359.0, 288.0)",0.9642442120318226
3659 brick bow 1x4 006R.jpg,3659 brick bow 1x4,"[14, 57, 381, 320, '3659 brick bow 1x4', 0.9804186224937439]","[15, 59, 384, 320]","(15.0, 59.0, 381.0, 320.0)",0.9817273698922963
3659 brick bow 1x4 023L.jpg,3659 brick bow 1x4,"[78, 4, 311, 399, '3659 brick bow 1x4', 0.988839328289032]","[79, 12, 312, 400]","(79.0, 12.0, 311.0, 399.0)",0.9690140845070423
3659 brick bow 1x4 038L.jpg,3659 brick bow 1x4,"[44, 96, 354, 328, '3659 brick bow 1x4', 0.9837148785591125]","[45, 95, 352, 328]","(45.0, 96.0, 352.0, 328.0)",0.9861132263557949
3659 brick bow 1x4 040R.jpg,3659 brick bow 1x4,"[17, 107, 368, 271, '3659 brick bow 1x4', 0.9904304146766663]","[18, 111, 368, 272]","(18.0, 111.0, 368.0, 271.0)",0.9669509963048658
3675 roof tile outside 3x3 015R.jpg,3675 roof tile outside 3x3,"[27, 31, 381, 343, '3675 roof tile outside 3x3', 0.9722205996513367]","[23, 31, 377, 344]","(27.0, 31.0, 377.0, 343.0)",0.9745649263721553
3675 roof tile outside 3x3 016L.jpg,3675 roof tile outside 3x3,"[89, 1, 388, 379, '3675 roof tile outside 3x3', 0.9878173470497131]","[87, 2, 390, 381]","(89.0, 2.0, 388.0, 379.0)",0.979042176209005
3675 roof tile outside 3x3 034R.jpg,3675 roof tile outside 3x3,"[11, 10, 363, 377, '3675 roof tile outside 3x3', 0.9796111583709717]","[15, 7, 360, 374]","(15.0, 10.0, 360.0, 374.0)",0.9643753983673657
3675 roof tile outside 3x3 049R.jpg,3675 roof tile outside 3x3,"[69, 43, 351, 321, '3675 roof tile outside 3x3', 0.9848859906196594]","[71, 39, 352, 320]","(71.0, 43.0, 351.0, 320.0)",0.9719663646503002
3675 roof tile outside 3x3 056R.jpg,3675 roof tile outside 3x3,"[72, 16, 383, 388, '3675 roof tile outside 3x3', 0.9879714846611023]","[71, 15, 383, 390]","(72.0, 16.0, 383.0, 388.0)",0.9888205128205129
3700 Technic Brick 1x2 005R.jpg,3700 Technic Brick 1x2,"[114, 95, 300, 309, '3700 Technic Brick 1x2', 0.9629164934158325]","[118, 95, 304, 312]","(118.0, 95.0, 300.0, 309.0)",0.9449269736522878
3700 Technic Brick 1x2 008R.jpg,3700 Technic Brick 1x2,"[87, 118, 302, 290, '3700 Technic Brick 1x2', 0.9635797142982483]","[88, 121, 304, 288]","(88.0, 121.0, 302.0, 288.0)",0.9577638419896017
3700 Technic Brick 1x2 022L.jpg,3700 Technic Brick 1x2,"[121, 96, 273, 301, '3700 Technic Brick 1x2', 0.9542983770370483]","[119, 95, 272, 304]","(121.0, 96.0, 272.0, 301.0)",0.9618730967621651
3700 Technic Brick 1x2 033R.jpg,3700 Technic Brick 1x2,"[95, 117, 301, 298, '3700 Technic Brick 1x2', 0.9527469277381897]","[95, 120, 302, 296]","(95.0, 120.0, 301.0, 296.0)",0.9678073781431851
3700 Technic Brick 1x2 034R.jpg,3700 Technic Brick 1x2,"[100, 111, 300, 296, '3700 Technic Brick 1x2', 0.980562150478363]","[103, 111, 304, 296]","(103.0, 111.0, 300.0, 296.0)",0.9656862745098039
3794 Plate 1X2 with 1 Knob 034L.jpg,3794 Plate 1X2 with 1 Knob,"[143, 142, 277, 256, '3794 Plate 1X2 with 1 Knob', 0.9807127714157104]","[143, 144, 280, 256]","(143.0, 144.0, 277.0, 256.0)",0.9613118114271073
3794 Plate 1X2 with 1 Knob 053R.jpg,3794 Plate 1X2 with 1 Knob,"[121, 100, 293, 287, '3794 Plate 1X2 with 1 Knob', 0.9699293971061707]","[120, 103, 296, 287]","(121.0, 103.0, 293.0, 287.0)",0.9619452887537994
3794 Plate 1X2 with 1 Knob 055R.jpg,3794 Plate 1X2 with 1 Knob,"[107, 145, 300, 238, '3794 Plate 1X2 with 1 Knob', 0.9616395831108093]","[105, 146, 297, 238]","(107.0, 146.0, 297.0, 238.0)",0.9639883086086142
3794 Plate 1X2 with 1 Knob 073R.jpg,3794 Plate 1X2 with 1 Knob,"[112, 125, 277, 255, '3794 Plate 1X2 with 1 Knob', 0.9830210208892822]","[111, 127, 280, 254]","(112.0, 127.0, 277.0, 254.0)",0.954321887239275
3794 Plate 1X2 with 1 Knob 087L.jpg,3794 Plate 1X2 with 1 Knob,"[102, 148, 303, 238, '3794 Plate 1X2 with 1 Knob', 0.9641936421394348]","[103, 151, 304, 240]","(103.0, 151.0, 303.0, 238.0)",0.9365412562570644
4150 flat tile round 2x2 000R.jpg,4150 flat tile round 2x2,"[118, 137, 284, 257, '4150 flat tile round 2x2', 0.9443628191947937]","[119, 135, 288, 264]","(119.0, 137.0, 284.0, 257.0)",0.9032434651703846
4150 flat tile round 2x2 006L.jpg,4150 flat tile round 2x2,"[111, 107, 289, 292, '4150 flat tile round 2x2', 0.9735136032104492]","[111, 111, 288, 288]","(111.0, 111.0, 288.0, 288.0)",0.9513817187974491
4150 flat tile round 2x2 006R.jpg,4150 flat tile round 2x2,"[127, 113, 269, 286, '4150 flat tile round 2x2', 0.956977128982544]","[127, 112, 272, 286]","(127.0, 113.0, 269.0, 286.0)",0.9736821244550139
4150 flat tile round 2x2 013R.jpg,4150 flat tile round 2x2,"[126, 112, 278, 281, '4150 flat tile round 2x2', 0.9863224029541016]","[127, 111, 280, 280]","(127.0, 112.0, 278.0, 280.0)",0.9690950070672728
4150 flat tile round 2x2 038L.jpg,4150 flat tile round 2x2,"[110, 134, 287, 266, '4150 flat tile round 2x2', 0.9457824230194092]","[111, 135, 287, 264]","(111.0, 135.0, 287.0, 264.0)",0.9717514124293786
4274 Connector Peg w Knob 006R.jpg,4274 Connector Peg w Knob,"[138, 160, 260, 235, '4274 Connector Peg w Knob', 0.9740265607833862]","[135, 159, 264, 236]","(138.0, 160.0, 260.0, 235.0)",0.9211718514044095
4274 Connector Peg w Knob 009R.jpg,4274 Connector Peg w Knob,"[137, 152, 263, 245, '4274 Connector Peg w Knob', 0.9684026837348938]","[135, 152, 264, 247]","(137.0, 152.0, 263.0, 245.0)",0.9561811505507956
4274 Connector Peg w Knob 011L.jpg,4274 Connector Peg w Knob,"[139, 134, 259, 262, '4274 Connector Peg w Knob', 0.9739270210266113]","[136, 137, 256, 264]","(139.0, 137.0, 256.0, 262.0)",0.9154929577464789
4274 Connector Peg w Knob 015L.jpg,4274 Connector Peg w Knob,"[137, 136, 262, 260, '4274 Connector Peg w Knob', 0.9770092368125916]","[136, 136, 264, 261]","(137.0, 136.0, 262.0, 260.0)",0.96875
4274 Connector Peg w Knob 017R.jpg,4274 Connector Peg w Knob,"[152, 149, 245, 252, '4274 Connector Peg w Knob', 0.9792100787162781]","[152, 151, 248, 254]","(152.0, 151.0, 245.0, 252.0)",0.9324002382370459
4286 roof tile 1x3 000L.jpg,4286 roof tile 1x3,"[132, 55, 282, 346, '4286 roof tile 1x3', 0.9924324750900269]","[135, 55, 280, 344]","(135.0, 55.0, 280.0, 344.0)",0.9600229095074456
4286 roof tile 1x3 007L.jpg,4286 roof tile 1x3,"[45, 96, 298, 314, '4286 roof tile 1x3', 0.9940688610076904]","[47, 95, 296, 312]","(47.0, 96.0, 296.0, 312.0)",0.9707777557171994
4286 roof tile 1x3 008R.jpg,4286 roof tile 1x3,"[123, 100, 257, 349, '4286 roof tile 1x3', 0.9590660929679871]","[120, 103, 256, 352]","(123.0, 103.0, 256.0, 349.0)",0.9480180806675939
4286 roof tile 1x3 031R.jpg,4286 roof tile 1x3,"[98, 95, 306, 325, '4286 roof tile 1x3', 0.9927548766136169]","[95, 95, 302, 328]","(98.0, 95.0, 302.0, 325.0)",0.9546092653252223
4286 roof tile 1x3 040L.jpg,4286 roof tile 1x3,"[50, 88, 349, 304, '4286 roof tile 1x3', 0.9950937032699585]","[51, 87, 352, 303]","(51.0, 88.0, 349.0, 303.0)",0.9777201281855639
4490 brick bow 1x3 005R.jpg,4490 brick bow 1x3,"[58, 93, 344, 307, '4490 brick bow 1x3', 0.9892088770866394]","[55, 95, 344, 310]","(58.0, 95.0, 344.0, 307.0)",0.966909595419969
4490 brick bow 1x3 014L.jpg,4490 brick bow 1x3,"[56, 72, 355, 308, '4490 brick bow 1x3', 0.9895839095115662]","[55, 75, 352, 311]","(56.0, 75.0, 352.0, 308.0)",0.962057806048432
4490 brick bow 1x3 015L.jpg,4490 brick bow 1x3,"[83, 79, 336, 309, '4490 brick bow 1x3', 0.8444394469261169]","[82, 80, 336, 312]","(83.0, 80.0, 336.0, 309.0)",0.978979740119295
4490 brick bow 1x3 027L.jpg,4490 brick bow 1x3,"[55, 100, 345, 281, '4490 brick bow 1x3', 0.9828373193740845]","[55, 103, 344, 280]","(55.0, 103.0, 344.0, 280.0)",0.9745284816155458
4490 brick bow 1x3 051L.jpg,4490 brick bow 1x3,"[64, 89, 329, 330, '4490 brick bow 1x3', 0.989467203617096]","[63, 87, 327, 336]","(64.0, 89.0, 327.0, 330.0)",0.9571868676190763
6143 Brick D16 w cross 001R.jpg,6143 Brick D16 w cross,"[110, 106, 291, 288, '6143 Brick D16 w cross', 0.9499668478965759]","[111, 103, 288, 288]","(111.0, 106.0, 288.0, 288.0)",0.9623875959728737
6143 Brick D16 w cross 002L.jpg,6143 Brick D16 w cross,"[93, 93, 312, 306, '6143 Brick D16 w cross', 0.9917866587638855]","[95, 95, 311, 303]","(95.0, 95.0, 311.0, 303.0)",0.9631487555469805
6143 Brick D16 w cross 006L.jpg,6143 Brick D16 w cross,"[101, 93, 299, 305, '6143 Brick D16 w cross', 0.9715864062309265]","[103, 95, 296, 304]","(103.0, 95.0, 296.0, 304.0)",0.9609538784067087
6143 Brick D16 w cross 012R.jpg,6143 Brick D16 w cross,"[106, 123, 293, 281, '6143 Brick D16 w cross', 0.9443439245223999]","[107, 127, 295, 280]","(107.0, 127.0, 293.0, 280.0)",0.9533029612756264
6143 Brick D16 w cross 015R.jpg,6143 Brick D16 w cross,"[96, 106, 306, 300, '6143 Brick D16 w cross', 0.9734562039375305]","[95, 103, 304, 304]","(96.0, 106.0, 304.0, 300.0)",0.9517654551029554
6632 lever 3M 002L.jpg,6632 lever 3M,"[108, 111, 295, 293, '6632 lever 3M', 0.988811731338501]","[103, 114, 296, 296]","(108.0, 114.0, 295.0, 293.0)",0.9379606018998515
6632 lever 3M 018R.jpg,6632 lever 3M,"[127, 135, 276, 267, '6632 lever 3M', 0.9776841402053833]","[129, 135, 278, 270]","(129.0, 135.0, 276.0, 267.0)",0.9521566318268806
6632 lever 3M 022R.jpg,6632 lever 3M,"[86, 127, 307, 274, '6632 lever 3M', 0.9714928865432739]","[88, 128, 310, 272]","(88.0, 128.0, 307.0, 272.0)",0.9579877882074183
6632 lever 3M 027R.jpg,6632 lever 3M,"[117, 103, 278, 301, '6632 lever 3M', 0.9849226474761963]","[119, 103, 279, 304]","(119.0, 103.0, 278.0, 301.0)",0.9670106892738666
6632 lever 3M 078R.jpg,6632 lever 3M,"[95, 92, 302, 307, '6632 lever 3M', 0.9904667735099792]","[95, 95, 304, 304]","(95.0, 95.0, 302.0, 304.0)",0.9630478819313046
14719 flat tile corner 2x2 010L.jpg,14719 flat tile corner 2x2,"[87, 91, 311, 291, '14719 flat tile corner 2x2', 0.9849715828895569]","[87, 94, 312, 291]","(87.0, 94.0, 311.0, 291.0)",0.9806876013956486
14719 flat tile corner 2x2 014R.jpg,14719 flat tile corner 2x2,"[78, 111, 322, 250, '14719 flat tile corner 2x2', 0.9843838214874268]","[79, 114, 319, 248]","(79.0, 114.0, 319.0, 248.0)",0.9482250265361482
14719 flat tile corner 2x2 016L.jpg,14719 flat tile corner 2x2,"[73, 91, 279, 306, '14719 flat tile corner 2x2', 0.9882630705833435]","[71, 90, 280, 304]","(73.0, 91.0, 279.0, 304.0)",0.9720856041472816
14719 flat tile corner 2x2 023R.jpg,14719 flat tile corner 2x2,"[95, 106, 286, 291, '14719 flat tile corner 2x2', 0.9877191781997681]","[95, 103, 287, 296]","(95.0, 106.0, 286.0, 291.0)",0.9535567789291882
14719 flat tile corner 2x2 031L.jpg,14719 flat tile corner 2x2,"[73, 127, 327, 312, '14719 flat tile corner 2x2', 0.9839996695518494]","[71, 128, 328, 311]","(73.0, 128.0, 327.0, 311.0)",0.9777656240139675
15672 roof tile 1x2 016R.jpg,15672 roof tile 1x2,"[127, 102, 261, 299, '15672 roof tile 1x2', 0.9898930191993713]","[127, 103, 263, 296]","(127.0, 103.0, 261.0, 296.0)",0.9655764635603346
15672 roof tile 1x2 017R.jpg,15672 roof tile 1x2,"[123, 104, 262, 284, '15672 roof tile 1x2', 0.9886125922203064]","[126, 103, 262, 280]","(126.0, 104.0, 262.0, 280.0)",0.9515026236285578
15672 roof tile 1x2 039R.jpg,15672 roof tile 1x2,"[118, 97, 257, 285, '15672 roof tile 1x2', 0.9948834776878357]","[119, 95, 255, 284]","(119.0, 97.0, 255.0, 284.0)",0.9631873958491137
15672 roof tile 1x2 047L.jpg,15672 roof tile 1x2,"[123, 146, 307, 290, '15672 roof tile 1x2', 0.9897541403770447]","[127, 143, 305, 295]","(127.0, 146.0, 305.0, 290.0)",0.9180515759312321
15672 roof tile 1x2 056L.jpg,15672 roof tile 1x2,"[135, 127, 303, 309, '15672 roof tile 1x2', 0.9965043067932129]","[135, 127, 304, 312]","(135.0, 127.0, 303.0, 309.0)",0.977962577962578
18654 beam 1M 004L.jpg,18654 beam 1M,"[134, 150, 265, 248, '18654 beam 1M', 0.8657858967781067]","[135, 151, 264, 248]","(135.0, 151.0, 264.0, 248.0)",0.9746845303006699
18654 beam 1M 010L.jpg,18654 beam 1M,"[134, 144, 265, 253, '18654 beam 1M', 0.9885882139205933]","[135, 143, 264, 256]","(135.0, 144.0, 264.0, 253.0)",0.9503886448124367
18654 beam 1M 014R.jpg,18654 beam 1M,"[152, 143, 245, 256, '18654 beam 1M', 0.9799663424491882]","[151, 143, 245, 256]","(152.0, 143.0, 245.0, 256.0)",0.9893617021276596
18654 beam 1M 025L.jpg,18654 beam 1M,"[135, 136, 265, 262, '18654 beam 1M', 0.9725807309150696]","[135, 137, 264, 263]","(135.0, 137.0, 264.0, 262.0)",0.9767399600218063
18654 beam 1M 035L.jpg,18654 beam 1M,"[145, 133, 254, 264, '18654 beam 1M', 0.9831901788711548]","[143, 135, 255, 264]","(145.0, 135.0, 254.0, 264.0)",0.9587481249147689
27925 flat tile round 2x2 022L.jpg,27925 flat tile round 2x2,"[103, 121, 291, 277, '27925 flat tile round 2x2', 0.9604439735412598]","[103, 121, 288, 280]","(103.0, 121.0, 288.0, 277.0)",0.9657664893083023
27925 flat tile round 2x2 023R.jpg,27925 flat tile round 2x2,"[99, 143, 299, 271, '27925 flat tile round 2x2', 0.9319934844970703]","[98, 143, 296, 272]","(99.0, 143.0, 296.0, 271.0)",0.9726143639589602
27925 flat tile round 2x2 029L.jpg,27925 flat tile round 2x2,"[134, 122, 263, 289, '27925 flat tile round 2x2', 0.943360447883606]","[135, 120, 264, 288]","(135.0, 122.0, 263.0, 288.0)",0.9672690854463514
27925 flat tile round 2x2 029R.jpg,27925 flat tile round 2x2,"[98, 127, 300, 284, '27925 flat tile round 2x2', 0.9761951565742493]","[96, 127, 304, 287]","(98.0, 127.0, 300.0, 284.0)",0.9529447115384615
27925 flat tile round 2x2 034L.jpg,27925 flat tile round 2x2,"[158, 92, 248, 310, '27925 flat tile round 2x2', 0.9530713558197021]","[159, 87, 248, 312]","(159.0, 92.0, 248.0, 310.0)",0.9584547744899471
33909 plate 2 knobs 2x2 012L.jpg,33909 plate 2 knobs 2x2,"[94, 84, 317, 296, '33909 plate 2 knobs 2x2', 0.9921886920928955]","[95, 87, 320, 296]","(95.0, 87.0, 317.0, 296.0)",0.9685823434857942
33909 plate 2 knobs 2x2 018R.jpg,33909 plate 2 knobs 2x2,"[76, 95, 322, 318, '33909 plate 2 knobs 2x2', 0.982194721698761]","[79, 97, 320, 320]","(79.0, 97.0, 320.0, 318.0)",0.9624322370798699
33909 plate 2 knobs 2x2 021L.jpg,33909 plate 2 knobs 2x2,"[90, 100, 325, 315, '33909 plate 2 knobs 2x2', 0.9933871626853943]","[88, 103, 327, 314]","(90.0, 103.0, 325.0, 314.0)",0.9652708832175048
33909 plate 2 knobs 2x2 036R.jpg,33909 plate 2 knobs 2x2,"[95, 76, 319, 311, '33909 plate 2 knobs 2x2', 0.9843257665634155]","[97, 79, 318, 311]","(97.0, 79.0, 318.0, 311.0)",0.9740121580547112
33909 plate 2 knobs 2x2 051L.jpg,33909 plate 2 knobs 2x2,"[96, 93, 320, 287, '33909 plate 2 knobs 2x2', 0.9946264624595642]","[98, 95, 320, 288]","(98.0, 95.0, 320.0, 287.0)",0.9758688584642154
41677 lever 2M 002L.jpg,41677 lever 2M,"[120, 127, 281, 273, '41677 lever 2M', 0.9731744527816772]","[119, 127, 280, 272]","(120.0, 127.0, 280.0, 272.0)",0.980931038856708
41677 lever 2M 011L.jpg,41677 lever 2M,"[108, 134, 292, 264, '41677 lever 2M', 0.9697526693344116]","[111, 135, 288, 262]","(111.0, 135.0, 288.0, 262.0)",0.939757525083612
41677 lever 2M 018R.jpg,41677 lever 2M,"[119, 148, 280, 250, '41677 lever 2M', 0.9371293187141418]","[119, 151, 280, 248]","(119.0, 151.0, 280.0, 248.0)",0.9509803921568627
41677 lever 2M 022R.jpg,41677 lever 2M,"[114, 137, 285, 261, '41677 lever 2M', 0.975943386554718]","[111, 135, 288, 263]","(114.0, 137.0, 285.0, 261.0)",0.9359110169491526
41677 lever 2M 031R.jpg,41677 lever 2M,"[114, 151, 282, 248, '41677 lever 2M', 0.9615620970726013]","[114, 151, 280, 248]","(114.0, 151.0, 280.0, 248.0)",0.9880952380952381
41678 Cross Block Fork 2x2 000R.jpg,41678 Cross Block Fork 2x2,"[111, 95, 299, 303, '41678 Cross Block Fork 2x2', 0.9890602827072144]","[111, 95, 296, 304]","(111.0, 95.0, 296.0, 303.0)",0.9794089948840642
41678 Cross Block Fork 2x2 003L.jpg,41678 Cross Block Fork 2x2,"[97, 99, 306, 309, '41678 Cross Block Fork 2x2', 0.9730631113052368]","[95, 95, 303, 312]","(97.0, 99.0, 303.0, 309.0)",0.9452431936371979
41678 Cross Block Fork 2x2 006R.jpg,41678 Cross Block Fork 2x2,"[108, 84, 303, 305, '41678 Cross Block Fork 2x2', 0.9827731847763062]","[111, 87, 304, 304]","(111.0, 87.0, 303.0, 304.0)",0.9619504987070557
41678 Cross Block Fork 2x2 022L.jpg,41678 Cross Block Fork 2x2,"[93, 92, 313, 302, '41678 Cross Block Fork 2x2', 0.9734706878662109]","[95, 95, 312, 304]","(95.0, 95.0, 312.0, 302.0)",0.9632242569798859
41678 Cross Block Fork 2x2 032R.jpg,41678 Cross Block Fork 2x2,"[84, 91, 303, 311, '41678 Cross Block Fork 2x2', 0.9647948741912842]","[87, 88, 304, 312]","(87.0, 91.0, 303.0, 311.0)",0.964520581310384
43093 Bush 2M friction - Cross axle 000L.jpg,43093 Bush 2M friction - Cross axle,"[110, 131, 294, 263, '43093 Bush 2M friction - Cross axle', 0.9543474316596985]","[112, 127, 296, 262]","(112.0, 131.0, 294.0, 262.0)",0.9428933006406707
43093 Bush 2M friction - Cross axle 001L.jpg,43093 Bush 2M friction - Cross axle,"[139, 105, 268, 285, '43093 Bush 2M friction - Cross axle', 0.9624965786933899]","[136, 105, 264, 288]","(139.0, 105.0, 264.0, 285.0)",0.9319085487077535
43093 Bush 2M friction - Cross axle 005R.jpg,43093 Bush 2M friction - Cross axle,"[151, 108, 254, 285, '43093 Bush 2M friction - Cross axle', 0.952581524848938]","[151, 111, 253, 288]","(151.0, 111.0, 253.0, 285.0)",0.9574364783945623
43093 Bush 2M friction - Cross axle 011R.jpg,43093 Bush 2M friction - Cross axle,"[146, 108, 250, 289, '43093 Bush 2M friction - Cross axle', 0.9009073972702026]","[143, 111, 247, 288]","(146.0, 111.0, 247.0, 288.0)",0.9236373030224748
43093 Bush 2M friction - Cross axle 015R.jpg,43093 Bush 2M friction - Cross axle,"[136, 119, 271, 287, '43093 Bush 2M friction - Cross axle', 0.9304351806640625]","[135, 119, 272, 287]","(136.0, 119.0, 271.0, 287.0)",0.9854014598540146
43857 beam 1x2 005R.jpg,43857 beam 1x2,"[127, 107, 272, 293, '43857 beam 1x2', 0.9236049652099609]","[127, 103, 272, 296]","(127.0, 107.0, 272.0, 293.0)",0.9637305699481865
43857 beam 1x2 009L.jpg,43857 beam 1x2,"[113, 112, 285, 290, '43857 beam 1x2', 0.9659430980682373]","[111, 111, 288, 288]","(113.0, 112.0, 285.0, 288.0)",0.9557667413885644
43857 beam 1x2 012R.jpg,43857 beam 1x2,"[142, 107, 255, 291, '43857 beam 1x2', 0.9571245312690735]","[143, 111, 256, 288]","(143.0, 111.0, 255.0, 288.0)",0.9453955839572703
43857 beam 1x2 016R.jpg,43857 beam 1x2,"[121, 111, 279, 286, '43857 beam 1x2', 0.9582498073577881]","[120, 111, 280, 288]","(121.0, 111.0, 279.0, 286.0)",0.9763418079096046
43857 beam 1x2 062L.jpg,43857 beam 1x2,"[135, 99, 266, 301, '43857 beam 1x2', 0.9735041260719299]","[135, 96, 264, 297]","(135.0, 99.0, 264.0, 297.0)",0.9513203471265224
54200 roof tile 1x1 010R.jpg,54200 roof tile 1x1,"[142, 152, 255, 250, '54200 roof tile 1x1', 0.9652149677276611]","[143, 151, 256, 248]","(143.0, 152.0, 255.0, 248.0)",0.9529380483913853
54200 roof tile 1x1 016R.jpg,54200 roof tile 1x1,"[141, 153, 257, 266, '54200 roof tile 1x1', 0.9831063747406006]","[143, 151, 255, 272]","(143.0, 153.0, 255.0, 266.0)",0.9037417880605542
54200 roof tile 1x1 034L.jpg,54200 roof tile 1x1,"[142, 135, 245, 261, '54200 roof tile 1x1', 0.9737291932106018]","[143, 136, 248, 264]","(143.0, 136.0, 245.0, 261.0)",0.9328358208955224
54200 roof tile 1x1 037L.jpg,54200 roof tile 1x1,"[130, 135, 243, 265, '54200 roof tile 1x1', 0.9703421592712402]","[129, 135, 240, 264]","(130.0, 135.0, 240.0, 264.0)",0.957554490856333
54200 roof tile 1x1 055R.jpg,54200 roof tile 1x1,"[131, 142, 248, 255, '54200 roof tile 1x1', 0.9684819579124451]","[131, 143, 248, 256]","(131.0, 143.0, 248.0, 255.0)",0.9824561403508771
85984 roof tile 1x2 001R.jpg,85984 roof tile 1x2,"[106, 132, 269, 269, '85984 roof tile 1x2', 0.9819195866584778]","[103, 135, 272, 272]","(106.0, 135.0, 269.0, 269.0)",0.9238643092800948
85984 roof tile 1x2 010L.jpg,85984 roof tile 1x2,"[113, 149, 282, 279, '85984 roof tile 1x2', 0.9802300930023193]","[111, 151, 280, 280]","(113.0, 151.0, 280.0, 279.0)",0.954498772047332
85984 roof tile 1x2 013L.jpg,85984 roof tile 1x2,"[129, 97, 246, 304, '85984 roof tile 1x2', 0.9862338304519653]","[131, 97, 247, 304]","(131.0, 97.0, 246.0, 304.0)",0.9745762711864406
85984 roof tile 1x2 060L.jpg,85984 roof tile 1x2,"[149, 106, 282, 289, '85984 roof tile 1x2', 0.9887158274650574]","[151, 103, 280, 288]","(151.0, 106.0, 280.0, 288.0)",0.9495268138801262
85984 roof tile 1x2 102L.jpg,85984 roof tile 1x2,"[95, 167, 303, 264, '85984 roof tile 1x2', 0.9662904739379883]","[95, 167, 304, 263]","(95.0, 167.0, 303.0, 263.0)",0.9850039463299132
99301 roof tile inside 3x3 028L.jpg,99301 roof tile inside 3x3,"[27, 44, 384, 335, '99301 roof tile inside 3x3', 0.9979275465011597]","[23, 47, 384, 336]","(27.0, 47.0, 384.0, 335.0)",0.9754838709677419
99301 roof tile inside 3x3 031L.jpg,99301 roof tile inside 3x3,"[41, 17, 335, 359, '99301 roof tile inside 3x3', 0.9882826209068298]","[40, 15, 336, 360]","(41.0, 17.0, 335.0, 359.0)",0.9846063454759106
99301 roof tile inside 3x3 041R.jpg,99301 roof tile inside 3x3,"[47, 47, 352, 339, '99301 roof tile inside 3x3', 0.9862978458404541]","[47, 47, 352, 336]","(47.0, 47.0, 352.0, 336.0)",0.9897260273972602
99301 roof tile inside 3x3 049R.jpg,99301 roof tile inside 3x3,"[10, 29, 376, 347, '99301 roof tile inside 3x3', 0.9928688406944275]","[8, 31, 375, 344]","(10.0, 31.0, 375.0, 344.0)",0.9763361649033448
99301 roof tile inside 3x3 068R.jpg,99301 roof tile inside 3x3,"[27, 16, 384, 360, '99301 roof tile inside 3x3', 0.9958406090736389]","[23, 16, 384, 359]","(27.0, 16.0, 384.0, 359.0)",0.9860766629086809
