image,classname,pbox,gtbox,ioubox,iou
3298 roof tile 2x3 012R.jpg,3298 roof tile 2x3,"[66, 52, 276, 338, '3298 roof tile 2x3', 0.980797290802002]","[64, 55, 277, 336]","(66.0, 55.0, 276.0, 336.0)",0.9689177873011182
3298 roof tile 2x3 019R.jpg,3298 roof tile 2x3,"[57, 78, 344, 281, '3298 roof tile 2x3', 0.9710411429405212]","[55, 79, 343, 280]","(57.0, 79.0, 343.0, 280.0)",0.979936246015376
3298 roof tile 2x3 030R.jpg,3298 roof tile 2x3,"[91, 73, 345, 319, '3298 roof tile 2x3', 0.9507812261581421]","[87, 74, 344, 320]","(91.0, 74.0, 344.0, 319.0)",0.9727562342085027
3622 brick 1x3 002L.jpg,3622 brick 1x3,"[46, 122, 348, 296, '3622 brick 1x3', 0.9046558737754822]","[49, 119, 351, 296]","(49.0, 122.0, 348.0, 296.0)",0.9638728323699421
3622 brick 1x3 010L.jpg,3622 brick 1x3,"[52, 103, 357, 294, '3622 brick 1x3', 0.9774038791656494]","[55, 103, 358, 292]","(55.0, 103.0, 357.0, 292.0)",0.9766271986859215
3622 brick 1x3 011R.jpg,3622 brick 1x3,"[60, 97, 347, 295, '3622 brick 1x3', 0.9560476541519165]","[57, 99, 344, 296]","(60.0, 99.0, 344.0, 295.0)",0.9646973189372802
3622 brick 1x3 015R.jpg,3622 brick 1x3,"[87, 69, 322, 310, '3622 brick 1x3', 0.9768638014793396]","[87, 72, 320, 312]","(87.0, 72.0, 320.0, 310.0)",0.9711563720425211
3622 brick 1x3 021R.jpg,3622 brick 1x3,"[55, 96, 340, 321, '3622 brick 1x3', 0.9530357122421265]","[55, 95, 342, 320]","(55.0, 96.0, 340.0, 320.0)",0.9842738205365402
3623 Plate 1x3 000L.jpg,3623 Plate 1x3,"[59, 123, 341, 297, '3623 Plate 1x3', 0.9596381783485413]","[55, 120, 337, 296]","(59.0, 123.0, 337.0, 296.0)",0.9503616171995416
3623 Plate 1x3 009R.jpg,3623 Plate 1x3,"[61, 132, 328, 280, '3623 Plate 1x3', 0.9490519762039185]","[64, 135, 328, 280]","(64.0, 135.0, 328.0, 280.0)",0.9687215305192833
3623 Plate 1x3 019L.jpg,3623 Plate 1x3,"[119, 95, 273, 282, '3623 Plate 1x3', 0.9434467554092407]","[119, 98, 272, 280]","(119.0, 98.0, 272.0, 280.0)",0.9669421487603306
3623 Plate 1x3 024R.jpg,3623 Plate 1x3,"[127, 120, 272, 263, '3623 Plate 1x3', 0.9538406729698181]","[128, 120, 272, 264]","(128.0, 120.0, 272.0, 263.0)",0.9862541309449686
3623 Plate 1x3 027R.jpg,3623 Plate 1x3,"[121, 61, 258, 332, '3623 Plate 1x3', 0.9381168484687805]","[119, 63, 256, 335]","(121.0, 63.0, 256.0, 332.0)",0.9537503939489442
3659 brick bow 1x4 002R.jpg,3659 brick bow 1x4,"[22, 127, 359, 290, '3659 brick bow 1x4', 0.9589142799377441]","[24, 127, 359, 288]","(24.0, 127.0, 359.0, 288.0)",0.9818681618758078
3659 brick bow 1x4 006R.jpg,3659 brick bow 1x4,"[15, 58, 381, 320, '3659 brick bow 1x4', 0.9696988463401794]","[15, 59, 384, 320]","(15.0, 59.0, 381.0, 320.0)",0.9881148176881304
3659 brick bow 1x4 023L.jpg,3659 brick bow 1x4,"[77, 9, 313, 399, '3659 brick bow 1x4', 0.9648662805557251]","[79, 12, 312, 400]","(79.0, 12.0, 312.0, 399.0)",0.9772197717642214
3659 brick bow 1x4 038L.jpg,3659 brick bow 1x4,"[45, 96, 354, 328, '3659 brick bow 1x4', 0.932597815990448]","[45, 95, 352, 328]","(45.0, 96.0, 352.0, 328.0)",0.9892909229807626
3659 brick bow 1x4 040R.jpg,3659 brick bow 1x4,"[16, 109, 366, 270, '3659 brick bow 1x4', 0.9503609538078308]","[18, 111, 368, 272]","(18.0, 111.0, 366.0, 270.0)",0.9645098312648166
3675 roof tile outside 3x3 015R.jpg,3675 roof tile outside 3x3,"[26, 29, 380, 342, '3675 roof tile outside 3x3', 0.9850640892982483]","[23, 31, 377, 344]","(26.0, 31.0, 377.0, 342.0)",0.9708118780181959
3675 roof tile outside 3x3 016L.jpg,3675 roof tile outside 3x3,"[88, 0, 389, 378, '3675 roof tile outside 3x3', 0.9869248867034912]","[87, 2, 390, 381]","(88.0, 2.0, 389.0, 378.0)",0.9803965730818874
3675 roof tile outside 3x3 034R.jpg,3675 roof tile outside 3x3,"[11, 12, 363, 377, '3675 roof tile outside 3x3', 0.9889315366744995]","[15, 7, 360, 374]","(15.0, 12.0, 360.0, 374.0)",0.959179755001728
3675 roof tile outside 3x3 049R.jpg,3675 roof tile outside 3x3,"[69, 44, 352, 321, '3675 roof tile outside 3x3', 0.9833580851554871]","[71, 39, 352, 320]","(71.0, 44.0, 352.0, 320.0)",0.9719284174645345
3675 roof tile outside 3x3 056R.jpg,3675 roof tile outside 3x3,"[74, 16, 382, 388, '3675 roof tile outside 3x3', 0.9818763732910156]","[71, 15, 383, 390]","(74.0, 16.0, 382.0, 388.0)",0.9792820512820513
3700 Technic Brick 1x2 005R.jpg,3700 Technic Brick 1x2,"[115, 96, 301, 308, '3700 Technic Brick 1x2', 0.9381093978881836]","[118, 95, 304, 312]","(118.0, 96.0, 301.0, 308.0)",0.946290062929899
3700 Technic Brick 1x2 008R.jpg,3700 Technic Brick 1x2,"[87, 120, 302, 289, '3700 Technic Brick 1x2', 0.9418359398841858]","[88, 121, 304, 288]","(88.0, 121.0, 302.0, 288.0)",0.9746107065913987
3700 Technic Brick 1x2 022L.jpg,3700 Technic Brick 1x2,"[121, 96, 273, 300, '3700 Technic Brick 1x2', 0.9703932404518127]","[119, 95, 272, 304]","(121.0, 96.0, 272.0, 300.0)",0.9572107765451664
3700 Technic Brick 1x2 033R.jpg,3700 Technic Brick 1x2,"[96, 118, 301, 297, '3700 Technic Brick 1x2', 0.9541252255439758]","[95, 120, 302, 296]","(96.0, 120.0, 301.0, 296.0)",0.9738980214322347
3700 Technic Brick 1x2 034R.jpg,3700 Technic Brick 1x2,"[101, 111, 300, 296, '3700 Technic Brick 1x2', 0.9532738924026489]","[103, 111, 304, 296]","(103.0, 111.0, 300.0, 296.0)",0.9704433497536946
3794 Plate 1X2 with 1 Knob 034L.jpg,3794 Plate 1X2 with 1 Knob,"[142, 143, 277, 256, '3794 Plate 1X2 with 1 Knob', 0.9330724477767944]","[143, 144, 280, 256]","(143.0, 144.0, 277.0, 256.0)",0.9626066320313001
3794 Plate 1X2 with 1 Knob 053R.jpg,3794 Plate 1X2 with 1 Knob,"[120, 100, 293, 289, '3794 Plate 1X2 with 1 Knob', 0.948470413684845]","[120, 103, 296, 287]","(120.0, 103.0, 293.0, 287.0)",0.9573821769075762
3794 Plate 1X2 with 1 Knob 055R.jpg,3794 Plate 1X2 with 1 Knob,"[107, 146, 299, 238, '3794 Plate 1X2 with 1 Knob', 0.9380195140838623]","[105, 146, 297, 238]","(107.0, 146.0, 297.0, 238.0)",0.979381443298969
3794 Plate 1X2 with 1 Knob 073R.jpg,3794 Plate 1X2 with 1 Knob,"[111, 125, 277, 255, '3794 Plate 1X2 with 1 Knob', 0.9464433193206787]","[111, 127, 280, 254]","(111.0, 127.0, 277.0, 254.0)",0.959974500250444
3794 Plate 1X2 with 1 Knob 087L.jpg,3794 Plate 1X2 with 1 Knob,"[103, 148, 303, 238, '3794 Plate 1X2 with 1 Knob', 0.9316831827163696]","[103, 151, 304, 240]","(103.0, 151.0, 303.0, 238.0)",0.9411001135810482
4150 flat tile round 2x2 000R.jpg,4150 flat tile round 2x2,"[118, 137, 283, 259, '4150 flat tile round 2x2', 0.9313436150550842]","[119, 135, 288, 264]","(119.0, 137.0, 283.0, 259.0)",0.9126488163116362
4150 flat tile round 2x2 006L.jpg,4150 flat tile round 2x2,"[111, 108, 288, 291, '4150 flat tile round 2x2', 0.9631586670875549]","[111, 111, 288, 288]","(111.0, 111.0, 288.0, 288.0)",0.9672131147540983
4150 flat tile round 2x2 006R.jpg,4150 flat tile round 2x2,"[127, 113, 270, 286, '4150 flat tile round 2x2', 0.9703204035758972]","[127, 112, 272, 286]","(127.0, 113.0, 270.0, 286.0)",0.9805390408244153
4150 flat tile round 2x2 013R.jpg,4150 flat tile round 2x2,"[127, 113, 277, 281, '4150 flat tile round 2x2', 0.9581584334373474]","[127, 111, 280, 280]","(127.0, 113.0, 277.0, 280.0)",0.9632022147883262
4150 flat tile round 2x2 038L.jpg,4150 flat tile round 2x2,"[110, 135, 285, 266, '4150 flat tile round 2x2', 0.9454866647720337]","[111, 135, 287, 264]","(111.0, 135.0, 285.0, 264.0)",0.9682094638312556
4274 Connector Peg w Knob 006R.jpg,4274 Connector Peg w Knob,"[138, 160, 260, 235, '4274 Connector Peg w Knob', 0.9072788953781128]","[135, 159, 264, 236]","(138.0, 160.0, 260.0, 235.0)",0.9211718514044095
4274 Connector Peg w Knob 009R.jpg,4274 Connector Peg w Knob,"[138, 153, 262, 244, '4274 Connector Peg w Knob', 0.9161965847015381]","[135, 152, 264, 247]","(138.0, 153.0, 262.0, 244.0)",0.920767033863729
4274 Connector Peg w Knob 011L.jpg,4274 Connector Peg w Knob,"[138, 135, 257, 262, '4274 Connector Peg w Knob', 0.9279468655586243]","[136, 137, 256, 264]","(138.0, 137.0, 256.0, 262.0)",0.9453310260847273
4274 Connector Peg w Knob 015L.jpg,4274 Connector Peg w Knob,"[136, 137, 261, 259, '4274 Connector Peg w Knob', 0.9347577691078186]","[136, 136, 264, 261]","(136.0, 137.0, 261.0, 259.0)",0.953125
4274 Connector Peg w Knob 017R.jpg,4274 Connector Peg w Knob,"[152, 149, 245, 251, '4274 Connector Peg w Knob', 0.9122611284255981]","[152, 151, 248, 254]","(152.0, 151.0, 245.0, 251.0)",0.9231685527099464
4286 roof tile 1x3 000L.jpg,4286 roof tile 1x3,"[134, 54, 283, 346, '4286 roof tile 1x3', 0.9612120389938354]","[135, 55, 280, 344]","(135.0, 55.0, 280.0, 344.0)",0.9631562011584076
4286 roof tile 1x3 007L.jpg,4286 roof tile 1x3,"[44, 95, 298, 314, '4286 roof tile 1x3', 0.9534886479377747]","[47, 95, 296, 312]","(47.0, 95.0, 296.0, 312.0)",0.9713623125876388
4286 roof tile 1x3 008R.jpg,4286 roof tile 1x3,"[123, 100, 258, 350, '4286 roof tile 1x3', 0.9420344829559326]","[120, 103, 256, 352]","(123.0, 103.0, 256.0, 350.0)",0.9449989931824065
4286 roof tile 1x3 031R.jpg,4286 roof tile 1x3,"[98, 95, 305, 326, '4286 roof tile 1x3', 0.9654994606971741]","[95, 95, 302, 328]","(98.0, 95.0, 302.0, 326.0)",0.9632082413539367
4286 roof tile 1x3 040L.jpg,4286 roof tile 1x3,"[51, 87, 349, 303, '4286 roof tile 1x3', 0.9655771851539612]","[51, 87, 352, 303]","(51.0, 87.0, 349.0, 303.0)",0.9900332225913622
4490 brick bow 1x3 005R.jpg,4490 brick bow 1x3,"[57, 94, 343, 307, '4490 brick bow 1x3', 0.9618927240371704]","[55, 95, 344, 310]","(57.0, 95.0, 343.0, 307.0)",0.9713397734736707
4490 brick bow 1x3 014L.jpg,4490 brick bow 1x3,"[56, 72, 354, 308, '4490 brick bow 1x3', 0.9717530608177185]","[55, 75, 352, 311]","(56.0, 75.0, 352.0, 308.0)",0.9652354027878856
4490 brick bow 1x3 015L.jpg,4490 brick bow 1x3,"[85, 80, 336, 309, '4490 brick bow 1x3', 0.8965722322463989]","[82, 80, 336, 312]","(85.0, 80.0, 336.0, 309.0)",0.9754106706489275
4490 brick bow 1x3 027L.jpg,4490 brick bow 1x3,"[54, 98, 345, 281, '4490 brick bow 1x3', 0.9613738656044006]","[55, 103, 344, 280]","(55.0, 103.0, 344.0, 280.0)",0.960565601937919
4490 brick bow 1x3 051L.jpg,4490 brick bow 1x3,"[63, 89, 328, 330, '4490 brick bow 1x3', 0.9722769260406494]","[63, 87, 327, 336]","(63.0, 89.0, 327.0, 330.0)",0.9643360565045395
6143 Brick D16 w cross 001R.jpg,6143 Brick D16 w cross,"[111, 106, 289, 288, '6143 Brick D16 w cross', 0.9483051896095276]","[111, 103, 288, 288]","(111.0, 106.0, 288.0, 288.0)",0.9783460382057279
6143 Brick D16 w cross 002L.jpg,6143 Brick D16 w cross,"[94, 93, 311, 305, '6143 Brick D16 w cross', 0.9624923467636108]","[95, 95, 311, 303]","(95.0, 95.0, 311.0, 303.0)",0.9766107295017824
6143 Brick D16 w cross 006L.jpg,6143 Brick D16 w cross,"[100, 93, 297, 304, '6143 Brick D16 w cross', 0.9679867625236511]","[103, 95, 296, 304]","(103.0, 95.0, 296.0, 304.0)",0.9704092188514928
6143 Brick D16 w cross 012R.jpg,6143 Brick D16 w cross,"[107, 124, 293, 280, '6143 Brick D16 w cross', 0.9554750919342041]","[107, 127, 295, 280]","(107.0, 127.0, 293.0, 280.0)",0.9705340699815838
6143 Brick D16 w cross 015R.jpg,6143 Brick D16 w cross,"[96, 106, 306, 299, '6143 Brick D16 w cross', 0.9646889567375183]","[95, 103, 304, 304]","(96.0, 106.0, 304.0, 299.0)",0.9469041160514211
6632 lever 3M 002L.jpg,6632 lever 3M,"[107, 111, 296, 292, '6632 lever 3M', 0.9640443921089172]","[103, 114, 296, 296]","(107.0, 114.0, 296.0, 292.0)",0.9425377525004903
6632 lever 3M 018R.jpg,6632 lever 3M,"[128, 136, 276, 267, '6632 lever 3M', 0.9486409425735474]","[129, 135, 278, 270]","(129.0, 136.0, 276.0, 267.0)",0.9511508446112812
6632 lever 3M 022R.jpg,6632 lever 3M,"[86, 127, 308, 273, '6632 lever 3M', 0.9558076858520508]","[88, 128, 310, 272]","(88.0, 128.0, 308.0, 272.0)",0.9688073394495413
6632 lever 3M 027R.jpg,6632 lever 3M,"[118, 103, 278, 300, '6632 lever 3M', 0.9598261713981628]","[119, 103, 279, 304]","(119.0, 103.0, 278.0, 300.0)",0.9680440090243224
6632 lever 3M 078R.jpg,6632 lever 3M,"[95, 92, 304, 305, '6632 lever 3M', 0.9640437364578247]","[95, 95, 304, 304]","(95.0, 95.0, 304.0, 304.0)",0.9812206572769953
14719 flat tile corner 2x2 010L.jpg,14719 flat tile corner 2x2,"[88, 90, 309, 291, '14719 flat tile corner 2x2', 0.9707975387573242]","[87, 94, 312, 291]","(88.0, 94.0, 309.0, 291.0)",0.9630162135857905
14719 flat tile corner 2x2 014R.jpg,14719 flat tile corner 2x2,"[77, 112, 322, 251, '14719 flat tile corner 2x2', 0.9530571699142456]","[79, 114, 319, 248]","(79.0, 114.0, 319.0, 248.0)",0.9443547203053884
14719 flat tile corner 2x2 016L.jpg,14719 flat tile corner 2x2,"[74, 90, 279, 306, '14719 flat tile corner 2x2', 0.9689868092536926]","[71, 90, 280, 304]","(74.0, 90.0, 279.0, 304.0)",0.9719514356611131
14719 flat tile corner 2x2 023R.jpg,14719 flat tile corner 2x2,"[95, 106, 285, 292, '14719 flat tile corner 2x2', 0.9656336307525635]","[95, 103, 287, 296]","(95.0, 106.0, 285.0, 292.0)",0.9536917098445595
14719 flat tile corner 2x2 031L.jpg,14719 flat tile corner 2x2,"[73, 126, 327, 312, '14719 flat tile corner 2x2', 0.9450799226760864]","[71, 128, 328, 311]","(73.0, 128.0, 327.0, 311.0)",0.9725692046952482
15672 roof tile 1x2 016R.jpg,15672 roof tile 1x2,"[127, 102, 259, 299, '15672 roof tile 1x2', 0.9248454570770264]","[127, 103, 263, 296]","(127.0, 103.0, 259.0, 296.0)",0.9514490588586794
15672 roof tile 1x2 017R.jpg,15672 roof tile 1x2,"[124, 103, 262, 282, '15672 roof tile 1x2', 0.9402134418487549]","[126, 103, 262, 280]","(126.0, 103.0, 262.0, 280.0)",0.9744959922273501
15672 roof tile 1x2 039R.jpg,15672 roof tile 1x2,"[118, 98, 257, 285, '15672 roof tile 1x2', 0.9489258527755737]","[119, 95, 255, 284]","(119.0, 98.0, 255.0, 284.0)",0.9581455247907277
15672 roof tile 1x2 047L.jpg,15672 roof tile 1x2,"[123, 145, 307, 290, '15672 roof tile 1x2', 0.9315081238746643]","[127, 143, 305, 295]","(127.0, 145.0, 305.0, 290.0)",0.92422831769677
15672 roof tile 1x2 056L.jpg,15672 roof tile 1x2,"[136, 128, 303, 308, '15672 roof tile 1x2', 0.9368972778320312]","[135, 127, 304, 312]","(136.0, 128.0, 303.0, 308.0)",0.9614584999200384
18654 beam 1M 004L.jpg,18654 beam 1M,"[135, 149, 265, 248, '18654 beam 1M', 0.9211629033088684]","[135, 151, 264, 248]","(135.0, 151.0, 264.0, 248.0)",0.9722610722610723
18654 beam 1M 010L.jpg,18654 beam 1M,"[134, 145, 265, 252, '18654 beam 1M', 0.9256569743156433]","[135, 143, 264, 256]","(135.0, 145.0, 264.0, 252.0)",0.933202623216821
18654 beam 1M 014R.jpg,18654 beam 1M,"[152, 144, 245, 256, '18654 beam 1M', 0.9307650923728943]","[151, 143, 245, 256]","(152.0, 144.0, 245.0, 256.0)",0.9806062888344944
18654 beam 1M 025L.jpg,18654 beam 1M,"[136, 137, 265, 262, '18654 beam 1M', 0.9326512813568115]","[135, 137, 264, 263]","(136.0, 137.0, 264.0, 262.0)",0.9768606142011111
18654 beam 1M 035L.jpg,18654 beam 1M,"[144, 134, 253, 264, '18654 beam 1M', 0.9332160353660583]","[143, 135, 255, 264]","(144.0, 135.0, 253.0, 264.0)",0.9659270454077077
27925 flat tile round 2x2 022L.jpg,27925 flat tile round 2x2,"[103, 122, 290, 278, '27925 flat tile round 2x2', 0.9562467932701111]","[103, 121, 288, 280]","(103.0, 122.0, 288.0, 278.0)",0.9708345948127964
27925 flat tile round 2x2 023R.jpg,27925 flat tile round 2x2,"[99, 144, 299, 272, '27925 flat tile round 2x2', 0.9457175135612488]","[98, 143, 296, 272]","(99.0, 144.0, 296.0, 272.0)",0.9726143639589602
27925 flat tile round 2x2 029L.jpg,27925 flat tile round 2x2,"[134, 122, 263, 290, '27925 flat tile round 2x2', 0.9535584449768066]","[135, 120, 264, 288]","(135.0, 122.0, 263.0, 288.0)",0.9616220130340333
27925 flat tile round 2x2 029R.jpg,27925 flat tile round 2x2,"[99, 128, 300, 285, '27925 flat tile round 2x2', 0.9528200626373291]","[96, 127, 304, 287]","(99.0, 128.0, 300.0, 285.0)",0.9482271634615385
27925 flat tile round 2x2 034L.jpg,27925 flat tile round 2x2,"[157, 91, 248, 311, '27925 flat tile round 2x2', 0.9506732821464539]","[159, 87, 248, 312]","(159.0, 91.0, 248.0, 311.0)",0.9567554361104325
33909 plate 2 knobs 2x2 012L.jpg,33909 plate 2 knobs 2x2,"[95, 84, 316, 296, '33909 plate 2 knobs 2x2', 0.9564542770385742]","[95, 87, 320, 296]","(95.0, 87.0, 316.0, 296.0)",0.9685665156852877
33909 plate 2 knobs 2x2 018R.jpg,33909 plate 2 knobs 2x2,"[76, 95, 323, 318, '33909 plate 2 knobs 2x2', 0.9344004392623901]","[79, 97, 320, 320]","(79.0, 97.0, 320.0, 318.0)",0.9585695516800748
33909 plate 2 knobs 2x2 021L.jpg,33909 plate 2 knobs 2x2,"[90, 100, 325, 315, '33909 plate 2 knobs 2x2', 0.9508090615272522]","[88, 103, 327, 314]","(90.0, 103.0, 325.0, 314.0)",0.9652708832175048
33909 plate 2 knobs 2x2 036R.jpg,33909 plate 2 knobs 2x2,"[95, 76, 318, 310, '33909 plate 2 knobs 2x2', 0.9656860828399658]","[97, 79, 318, 311]","(97.0, 79.0, 318.0, 310.0)",0.97419995038452
33909 plate 2 knobs 2x2 051L.jpg,33909 plate 2 knobs 2x2,"[95, 94, 320, 288, '33909 plate 2 knobs 2x2', 0.9615626335144043]","[98, 95, 320, 288]","(98.0, 95.0, 320.0, 288.0)",0.9815807560137457
41677 lever 2M 002L.jpg,41677 lever 2M,"[120, 126, 280, 272, '41677 lever 2M', 0.9222026467323303]","[119, 127, 280, 272]","(120.0, 127.0, 280.0, 272.0)",0.9870240374388428
41677 lever 2M 011L.jpg,41677 lever 2M,"[108, 135, 293, 264, '41677 lever 2M', 0.9209426641464233]","[111, 135, 288, 262]","(111.0, 135.0, 288.0, 262.0)",0.9419233186675047
41677 lever 2M 018R.jpg,41677 lever 2M,"[118, 148, 278, 249, '41677 lever 2M', 0.9162533283233643]","[119, 151, 280, 248]","(119.0, 151.0, 278.0, 248.0)",0.9430720313073254
41677 lever 2M 022R.jpg,41677 lever 2M,"[113, 137, 285, 260, '41677 lever 2M', 0.9143192768096924]","[111, 135, 288, 263]","(113.0, 137.0, 285.0, 260.0)",0.933792372881356
41677 lever 2M 031R.jpg,41677 lever 2M,"[114, 151, 283, 248, '41677 lever 2M', 0.9204402565956116]","[114, 151, 280, 248]","(114.0, 151.0, 280.0, 248.0)",0.9822485207100592
41678 Cross Block Fork 2x2 000R.jpg,41678 Cross Block Fork 2x2,"[112, 94, 298, 303, '41678 Cross Block Fork 2x2', 0.9739940166473389]","[111, 95, 296, 304]","(112.0, 95.0, 296.0, 303.0)",0.9746606565309293
41678 Cross Block Fork 2x2 003L.jpg,41678 Cross Block Fork 2x2,"[97, 98, 304, 309, '41678 Cross Block Fork 2x2', 0.9602473974227905]","[95, 95, 303, 312]","(97.0, 98.0, 303.0, 309.0)",0.9585198579839901
41678 Cross Block Fork 2x2 006R.jpg,41678 Cross Block Fork 2x2,"[108, 85, 302, 305, '41678 Cross Block Fork 2x2', 0.9711432456970215]","[111, 87, 304, 304]","(111.0, 87.0, 302.0, 304.0)",0.961335065176045
41678 Cross Block Fork 2x2 022L.jpg,41678 Cross Block Fork 2x2,"[93, 92, 312, 303, '41678 Cross Block Fork 2x2', 0.9776358008384705]","[95, 95, 312, 304]","(95.0, 95.0, 312.0, 303.0)",0.9722138456899151
41678 Cross Block Fork 2x2 032R.jpg,41678 Cross Block Fork 2x2,"[84, 90, 302, 310, '41678 Cross Block Fork 2x2', 0.9737949967384338]","[87, 88, 304, 312]","(87.0, 90.0, 302.0, 310.0)",0.9600552082487619
43093 Bush 2M friction - Cross axle 000L.jpg,43093 Bush 2M friction - Cross axle,"[109, 132, 293, 263, '43093 Bush 2M friction - Cross axle', 0.9313904643058777]","[112, 127, 296, 262]","(112.0, 132.0, 293.0, 262.0)",0.9258676320138506
43093 Bush 2M friction - Cross axle 001L.jpg,43093 Bush 2M friction - Cross axle,"[139, 106, 268, 285, '43093 Bush 2M friction - Cross axle', 0.9328070878982544]","[136, 105, 264, 288]","(139.0, 106.0, 264.0, 285.0)",0.9268848384424192
43093 Bush 2M friction - Cross axle 005R.jpg,43093 Bush 2M friction - Cross axle,"[152, 107, 253, 285, '43093 Bush 2M friction - Cross axle', 0.9261785745620728]","[151, 111, 253, 288]","(152.0, 111.0, 253.0, 285.0)",0.9521074872683931
43093 Bush 2M friction - Cross axle 011R.jpg,43093 Bush 2M friction - Cross axle,"[146, 107, 249, 288, '43093 Bush 2M friction - Cross axle', 0.9223043322563171]","[143, 111, 247, 288]","(146.0, 111.0, 247.0, 288.0)",0.9323563158443726
43093 Bush 2M friction - Cross axle 015R.jpg,43093 Bush 2M friction - Cross axle,"[136, 119, 270, 285, '43093 Bush 2M friction - Cross axle', 0.9277706146240234]","[135, 119, 272, 287]","(136.0, 119.0, 270.0, 285.0)",0.9664581160931526
43857 beam 1x2 005R.jpg,43857 beam 1x2,"[128, 106, 272, 293, '43857 beam 1x2', 0.9657473564147949]","[127, 103, 272, 296]","(128.0, 106.0, 272.0, 293.0)",0.9622297659460425
43857 beam 1x2 009L.jpg,43857 beam 1x2,"[114, 112, 285, 289, '43857 beam 1x2', 0.9678705930709839]","[111, 111, 288, 288]","(114.0, 112.0, 285.0, 288.0)",0.9554285714285714
43857 beam 1x2 012R.jpg,43857 beam 1x2,"[143, 107, 254, 289, '43857 beam 1x2', 0.9562946557998657]","[143, 111, 256, 288]","(143.0, 111.0, 254.0, 288.0)",0.9557793345008757
43857 beam 1x2 016R.jpg,43857 beam 1x2,"[123, 111, 278, 285, '43857 beam 1x2', 0.9658383131027222]","[120, 111, 280, 288]","(123.0, 111.0, 278.0, 285.0)",0.9523305084745762
43857 beam 1x2 062L.jpg,43857 beam 1x2,"[135, 100, 265, 299, '43857 beam 1x2', 0.9506065845489502]","[135, 96, 264, 297]","(135.0, 100.0, 264.0, 297.0)",0.9631243841431062
54200 roof tile 1x1 010R.jpg,54200 roof tile 1x1,"[142, 153, 255, 249, '54200 roof tile 1x1', 0.9298684000968933]","[143, 151, 256, 248]","(143.0, 153.0, 255.0, 248.0)",0.9526367624675441
54200 roof tile 1x1 016R.jpg,54200 roof tile 1x1,"[142, 153, 255, 266, '54200 roof tile 1x1', 0.9436240196228027]","[143, 151, 255, 272]","(143.0, 153.0, 255.0, 266.0)",0.9261617270398829
54200 roof tile 1x1 034L.jpg,54200 roof tile 1x1,"[142, 135, 244, 262, '54200 roof tile 1x1', 0.9221667647361755]","[143, 136, 248, 264]","(143.0, 136.0, 244.0, 262.0)",0.931079894644425
54200 roof tile 1x1 037L.jpg,54200 roof tile 1x1,"[130, 135, 243, 265, '54200 roof tile 1x1', 0.9282059073448181]","[129, 135, 240, 264]","(130.0, 135.0, 240.0, 264.0)",0.957554490856333
54200 roof tile 1x1 055R.jpg,54200 roof tile 1x1,"[131, 142, 247, 254, '54200 roof tile 1x1', 0.9299708008766174]","[131, 143, 248, 256]","(131.0, 143.0, 247.0, 254.0)",0.9654345055109845
85984 roof tile 1x2 001R.jpg,85984 roof tile 1x2,"[107, 132, 269, 269, '85984 roof tile 1x2', 0.9575538039207458]","[103, 135, 272, 272]","(107.0, 135.0, 269.0, 269.0)",0.9183129574009052
85984 roof tile 1x2 010L.jpg,85984 roof tile 1x2,"[113, 149, 282, 278, '85984 roof tile 1x2', 0.929770827293396]","[111, 151, 280, 280]","(113.0, 151.0, 280.0, 278.0)",0.9471263341222703
85984 roof tile 1x2 013L.jpg,85984 roof tile 1x2,"[130, 97, 245, 304, '85984 roof tile 1x2', 0.9562257528305054]","[131, 97, 247, 304]","(131.0, 97.0, 245.0, 304.0)",0.9743589743589743
85984 roof tile 1x2 060L.jpg,85984 roof tile 1x2,"[150, 106, 281, 290, '85984 roof tile 1x2', 0.9653183817863464]","[151, 103, 280, 288]","(151.0, 106.0, 280.0, 288.0)",0.9586378669715405
85984 roof tile 1x2 102L.jpg,85984 roof tile 1x2,"[96, 167, 304, 263, '85984 roof tile 1x2', 0.9569644927978516]","[95, 167, 304, 263]","(96.0, 167.0, 304.0, 263.0)",0.9952153110047847
99301 roof tile inside 3x3 028L.jpg,99301 roof tile inside 3x3,"[27, 44, 385, 337, '99301 roof tile inside 3x3', 0.9768831729888916]","[23, 47, 384, 336]","(27.0, 47.0, 384.0, 336.0)",0.9728712871287128
99301 roof tile inside 3x3 031L.jpg,99301 roof tile inside 3x3,"[40, 16, 335, 360, '99301 roof tile inside 3x3', 0.979144811630249]","[40, 15, 336, 360]","(40.0, 16.0, 335.0, 360.0)",0.9937328632980806
99301 roof tile inside 3x3 041R.jpg,99301 roof tile inside 3x3,"[47, 46, 353, 338, '99301 roof tile inside 3x3', 0.9759536981582642]","[47, 47, 352, 336]","(47.0, 47.0, 352.0, 336.0)",0.9864916286149162
99301 roof tile inside 3x3 049R.jpg,99301 roof tile inside 3x3,"[9, 29, 376, 345, '99301 roof tile inside 3x3', 0.9629607200622559]","[8, 31, 375, 344]","(9.0, 31.0, 375.0, 344.0)",0.9851485574235714
99301 roof tile inside 3x3 068R.jpg,99301 roof tile inside 3x3,"[23, 16, 384, 361, '99301 roof tile inside 3x3', 0.9784109592437744]","[23, 16, 384, 359]","(23.0, 16.0, 384.0, 359.0)",0.9942028985507246
