image,classname,pbox,gtbox,ioubox,iou
3298 roof tile 2x3 030R.jpg,3298 roof tile 2x3,"[86, 71, 344, 319, '3298 roof tile 2x3', 0.5256583094596863]","[87, 74, 344, 320]","(87.0, 74.0, 344.0, 319.0)",0.9801372954966454
3622 brick 1x3 002L.jpg,3622 brick 1x3,"[46, 119, 351, 295, '3622 brick 1x3', 0.7967849969863892]","[49, 119, 351, 296]","(49.0, 119.0, 351.0, 295.0)",0.9846245044644512
3622 brick 1x3 010L.jpg,3622 brick 1x3,"[54, 103, 359, 293, '3622 brick 1x3', 0.5406697392463684]","[55, 103, 358, 292]","(55.0, 103.0, 358.0, 292.0)",0.988213977566868
3622 brick 1x3 011R.jpg,3622 brick 1x3,"[60, 96, 346, 294, '3622 brick 1x3', 0.34982600808143616]","[57, 99, 344, 296]","(60.0, 99.0, 344.0, 294.0)",0.9583470330697216
3622 brick 1x3 015R.jpg,3622 brick 1x3,"[87, 71, 320, 309, '3622 brick 1x3', 0.3939838111400604]","[87, 72, 320, 312]","(87.0, 72.0, 320.0, 309.0)",0.983402489626556
3622 brick 1x3 021R.jpg,3622 brick 1x3,"[57, 95, 341, 320, '3622 brick 1x3', 0.7589489221572876]","[55, 95, 342, 320]","(57.0, 95.0, 341.0, 320.0)",0.9895470383275261
3623 Plate 1x3 000L.jpg,3623 Plate 1x3,"[59, 125, 341, 295, '3623 Plate 1x3', 0.8530259132385254]","[55, 120, 337, 296]","(59.0, 125.0, 337.0, 295.0)",0.9393385275878519
3623 Plate 1x3 009R.jpg,3623 Plate 1x3,"[62, 134, 328, 279, '3623 Plate 1x3', 0.8280414342880249]","[64, 135, 328, 280]","(64.0, 135.0, 328.0, 279.0)",0.9789359839316063
3623 Plate 1x3 019L.jpg,3623 Plate 1x3,"[121, 96, 272, 281, '3623 Plate 1x3', 0.7717860341072083]","[119, 98, 272, 280]","(121.0, 98.0, 272.0, 280.0)",0.9711297218983003
3623 Plate 1x3 024R.jpg,3623 Plate 1x3,"[129, 118, 271, 263, '3623 Plate 1x3', 0.7628318071365356]","[128, 120, 272, 264]","(129.0, 120.0, 271.0, 263.0)",0.9660323501427213
3623 Plate 1x3 027R.jpg,3623 Plate 1x3,"[121, 63, 257, 335, '3623 Plate 1x3', 0.752850353717804]","[119, 63, 256, 335]","(121.0, 63.0, 256.0, 335.0)",0.9782608695652174
3659 brick bow 1x4 002R.jpg,3659 brick bow 1x4,"[22, 128, 360, 288, '3659 brick bow 1x4', 0.6535482406616211]","[24, 127, 359, 288]","(24.0, 128.0, 359.0, 288.0)",0.9850225121749517
3659 brick bow 1x4 006R.jpg,3659 brick bow 1x4,"[16, 56, 383, 319, '3659 brick bow 1x4', 0.7087282538414001]","[15, 59, 384, 320]","(16.0, 59.0, 383.0, 319.0)",0.9795708859460014
3659 brick bow 1x4 023L.jpg,3659 brick bow 1x4,"[79, 8, 309, 397, '3659 brick bow 1x4', 0.6579301357269287]","[79, 12, 312, 400]","(79.0, 12.0, 309.0, 397.0)",0.969624633174193
3659 brick bow 1x4 038L.jpg,3659 brick bow 1x4,"[45, 95, 353, 327, '3659 brick bow 1x4', 0.5730838775634766]","[45, 95, 352, 328]","(45.0, 95.0, 352.0, 327.0)",0.9924891657260705
3659 brick bow 1x4 040R.jpg,3659 brick bow 1x4,"[16, 112, 367, 269, '3659 brick bow 1x4', 0.5990976095199585]","[18, 111, 368, 272]","(18.0, 112.0, 367.0, 269.0)",0.9669807990964281
3675 roof tile outside 3x3 015R.jpg,3675 roof tile outside 3x3,"[25, 30, 380, 342, '3675 roof tile outside 3x3', 0.59184730052948]","[23, 31, 377, 344]","(25.0, 31.0, 377.0, 342.0)",0.9766437684003926
3675 roof tile outside 3x3 016L.jpg,3675 roof tile outside 3x3,"[88, 1, 390, 379, '3675 roof tile outside 3x3', 0.636224091053009]","[87, 2, 390, 381]","(88.0, 2.0, 390.0, 379.0)",0.9888395765118683
3675 roof tile outside 3x3 034R.jpg,3675 roof tile outside 3x3,"[13, 11, 361, 377, '3675 roof tile outside 3x3', 0.6545400619506836]","[15, 7, 360, 374]","(15.0, 11.0, 360.0, 374.0)",0.972714139248765
3675 roof tile outside 3x3 049R.jpg,3675 roof tile outside 3x3,"[70, 45, 350, 320, '3675 roof tile outside 3x3', 0.5495901107788086]","[71, 39, 352, 320]","(71.0, 45.0, 350.0, 320.0)",0.9683098591549296
3675 roof tile outside 3x3 056R.jpg,3675 roof tile outside 3x3,"[71, 15, 383, 389, '3675 roof tile outside 3x3', 0.6490338444709778]","[71, 15, 383, 390]","(71.0, 15.0, 383.0, 389.0)",0.9973333333333333
3700 Technic Brick 1x2 005R.jpg,3700 Technic Brick 1x2,"[118, 96, 300, 310, '3700 Technic Brick 1x2', 0.4195348620414734]","[118, 95, 304, 312]","(118.0, 96.0, 300.0, 310.0)",0.9649670482136663
3700 Technic Brick 1x2 008R.jpg,3700 Technic Brick 1x2,"[89, 121, 303, 287, '3700 Technic Brick 1x2', 0.4414268732070923]","[88, 121, 304, 288]","(89.0, 121.0, 303.0, 287.0)",0.984808161454868
3700 Technic Brick 1x2 022L.jpg,3700 Technic Brick 1x2,"[119, 94, 272, 302, '3700 Technic Brick 1x2', 0.3713994324207306]","[119, 95, 272, 304]","(119.0, 95.0, 272.0, 302.0)",0.9857142857142858
3700 Technic Brick 1x2 033R.jpg,3700 Technic Brick 1x2,"[96, 120, 305, 295, '3700 Technic Brick 1x2', 0.6141733527183533]","[95, 120, 302, 296]","(96.0, 120.0, 302.0, 295.0)",0.9754579646616338
3700 Technic Brick 1x2 034R.jpg,3700 Technic Brick 1x2,"[102, 111, 298, 294, '3700 Technic Brick 1x2', 0.24307653307914734]","[103, 111, 304, 296]","(103.0, 111.0, 298.0, 294.0)",0.9549614643545279
3794 Plate 1X2 with 1 Knob 034L.jpg,3794 Plate 1X2 with 1 Knob,"[143, 143, 279, 254, '3794 Plate 1X2 with 1 Knob', 0.7548970580101013]","[143, 144, 280, 256]","(143.0, 144.0, 279.0, 254.0)",0.9664082687338501
3794 Plate 1X2 with 1 Knob 053R.jpg,3794 Plate 1X2 with 1 Knob,"[121, 102, 295, 287, '3794 Plate 1X2 with 1 Knob', 0.9169644117355347]","[120, 103, 296, 287]","(121.0, 103.0, 295.0, 287.0)",0.9833527857976534
3794 Plate 1X2 with 1 Knob 055R.jpg,3794 Plate 1X2 with 1 Knob,"[105, 144, 299, 239, '3794 Plate 1X2 with 1 Knob', 0.8424439430236816]","[105, 146, 297, 238]","(105.0, 146.0, 297.0, 238.0)",0.9584373304395009
3794 Plate 1X2 with 1 Knob 073R.jpg,3794 Plate 1X2 with 1 Knob,"[113, 127, 277, 253, '3794 Plate 1X2 with 1 Knob', 0.8113475441932678]","[111, 127, 280, 254]","(113.0, 127.0, 277.0, 253.0)",0.9627731444812002
3794 Plate 1X2 with 1 Knob 087L.jpg,3794 Plate 1X2 with 1 Knob,"[104, 151, 303, 239, '3794 Plate 1X2 with 1 Knob', 0.8444730043411255]","[103, 151, 304, 240]","(104.0, 151.0, 303.0, 239.0)",0.978925596735424
4150 flat tile round 2x2 000R.jpg,4150 flat tile round 2x2,"[119, 136, 288, 257, '4150 flat tile round 2x2', 0.8225043416023254]","[119, 135, 288, 264]","(119.0, 136.0, 288.0, 257.0)",0.937984496124031
4150 flat tile round 2x2 006L.jpg,4150 flat tile round 2x2,"[113, 111, 288, 289, '4150 flat tile round 2x2', 0.8680856227874756]","[111, 111, 288, 288]","(113.0, 111.0, 288.0, 288.0)",0.9832084814626714
4150 flat tile round 2x2 006R.jpg,4150 flat tile round 2x2,"[128, 112, 271, 287, '4150 flat tile round 2x2', 0.717262864112854]","[127, 112, 272, 286]","(128.0, 112.0, 271.0, 286.0)",0.9806487210814645
4150 flat tile round 2x2 013R.jpg,4150 flat tile round 2x2,"[129, 112, 279, 279, '4150 flat tile round 2x2', 0.8212194442749023]","[127, 111, 280, 280]","(129.0, 112.0, 279.0, 279.0)",0.9687898828170322
4150 flat tile round 2x2 038L.jpg,4150 flat tile round 2x2,"[111, 136, 286, 264, '4150 flat tile round 2x2', 0.8252542614936829]","[111, 135, 287, 264]","(111.0, 136.0, 286.0, 264.0)",0.9866102889358703
4274 Connector Peg w Knob 006R.jpg,4274 Connector Peg w Knob,"[136, 162, 264, 234, '4274 Connector Peg w Knob', 0.8604419827461243]","[135, 159, 264, 236]","(136.0, 162.0, 264.0, 234.0)",0.9278163696768348
4274 Connector Peg w Knob 009R.jpg,4274 Connector Peg w Knob,"[136, 153, 262, 246, '4274 Connector Peg w Knob', 0.887652575969696]","[135, 152, 264, 247]","(136.0, 153.0, 262.0, 246.0)",0.9561811505507956
4274 Connector Peg w Knob 011L.jpg,4274 Connector Peg w Knob,"[138, 137, 258, 262, '4274 Connector Peg w Knob', 0.9473124146461487]","[136, 137, 256, 264]","(138.0, 137.0, 256.0, 262.0)",0.9522272433828276
4274 Connector Peg w Knob 015L.jpg,4274 Connector Peg w Knob,"[138, 137, 264, 258, '4274 Connector Peg w Knob', 0.9299280047416687]","[136, 136, 264, 261]","(138.0, 137.0, 264.0, 258.0)",0.952875
4274 Connector Peg w Knob 017R.jpg,4274 Connector Peg w Knob,"[151, 152, 246, 254, '4274 Connector Peg w Knob', 0.7481575012207031]","[152, 151, 248, 254]","(152.0, 152.0, 246.0, 254.0)",0.9597597597597598
4286 roof tile 1x3 000L.jpg,4286 roof tile 1x3,"[135, 53, 282, 344, '4286 roof tile 1x3', 0.4838077425956726]","[135, 55, 280, 344]","(135.0, 55.0, 280.0, 344.0)",0.9796152137831078
4286 roof tile 1x3 007L.jpg,4286 roof tile 1x3,"[45, 96, 297, 313, '4286 roof tile 1x3', 0.5014194250106812]","[47, 95, 296, 312]","(47.0, 96.0, 296.0, 312.0)",0.9790836109442411
4286 roof tile 1x3 031R.jpg,4286 roof tile 1x3,"[96, 97, 304, 326, '4286 roof tile 1x3', 0.2958088219165802]","[95, 95, 302, 328]","(96.0, 97.0, 302.0, 326.0)",0.9688841422087124
4286 roof tile 1x3 040L.jpg,4286 roof tile 1x3,"[51, 89, 351, 302, '4286 roof tile 1x3', 0.47826775908470154]","[51, 87, 352, 303]","(51.0, 89.0, 351.0, 302.0)",0.9828349944629015
4490 brick bow 1x3 005R.jpg,4490 brick bow 1x3,"[57, 97, 342, 305, '4490 brick bow 1x3', 0.5379840135574341]","[55, 95, 344, 310]","(57.0, 97.0, 342.0, 305.0)",0.9540516617043534
4490 brick bow 1x3 014L.jpg,4490 brick bow 1x3,"[55, 73, 351, 310, '4490 brick bow 1x3', 0.6647321581840515]","[55, 75, 352, 311]","(55.0, 75.0, 351.0, 310.0)",0.9840982400543263
4490 brick bow 1x3 015L.jpg,4490 brick bow 1x3,"[83, 80, 335, 311, '4490 brick bow 1x3', 0.48160725831985474]","[82, 80, 336, 312]","(83.0, 80.0, 335.0, 311.0)",0.9878495791474342
4490 brick bow 1x3 027L.jpg,4490 brick bow 1x3,"[56, 102, 343, 279, '4490 brick bow 1x3', 0.4944216012954712]","[55, 103, 344, 280]","(56.0, 103.0, 343.0, 279.0)",0.981959564541213
4490 brick bow 1x3 051L.jpg,4490 brick bow 1x3,"[62, 87, 327, 334, '4490 brick bow 1x3', 0.629046618938446]","[63, 87, 327, 336]","(63.0, 87.0, 327.0, 334.0)",0.9882545504145007
6143 Brick D16 w cross 001R.jpg,6143 Brick D16 w cross,"[112, 103, 287, 287, '6143 Brick D16 w cross', 0.7578923106193542]","[111, 103, 288, 288]","(112.0, 103.0, 287.0, 287.0)",0.9833562375935258
6143 Brick D16 w cross 002L.jpg,6143 Brick D16 w cross,"[95, 94, 311, 304, '6143 Brick D16 w cross', 0.8750007152557373]","[95, 95, 311, 303]","(95.0, 95.0, 311.0, 303.0)",0.9904761904761905
6143 Brick D16 w cross 006L.jpg,6143 Brick D16 w cross,"[102, 94, 296, 303, '6143 Brick D16 w cross', 0.7929109930992126]","[103, 95, 296, 304]","(103.0, 95.0, 296.0, 303.0)",0.9853948305063943
6143 Brick D16 w cross 012R.jpg,6143 Brick D16 w cross,"[104, 127, 295, 279, '6143 Brick D16 w cross', 0.6056759357452393]","[107, 127, 295, 280]","(107.0, 127.0, 295.0, 279.0)",0.9779603011635866
6143 Brick D16 w cross 015R.jpg,6143 Brick D16 w cross,"[96, 104, 306, 302, '6143 Brick D16 w cross', 0.780597984790802]","[95, 103, 304, 304]","(96.0, 104.0, 304.0, 302.0)",0.9712062256809338
6632 lever 3M 002L.jpg,6632 lever 3M,"[110, 112, 295, 294, '6632 lever 3M', 0.8710578680038452]","[103, 114, 296, 296]","(110.0, 114.0, 295.0, 294.0)",0.9381338742393509
6632 lever 3M 018R.jpg,6632 lever 3M,"[128, 137, 273, 265, '6632 lever 3M', 0.5858163833618164]","[129, 135, 278, 270]","(129.0, 137.0, 273.0, 265.0)",0.9105369757447018
6632 lever 3M 022R.jpg,6632 lever 3M,"[87, 128, 311, 272, '6632 lever 3M', 0.6935730576515198]","[88, 128, 310, 272]","(88.0, 128.0, 310.0, 272.0)",0.9910714285714286
6632 lever 3M 027R.jpg,6632 lever 3M,"[120, 104, 277, 303, '6632 lever 3M', 0.6749680042266846]","[119, 103, 279, 304]","(120.0, 104.0, 277.0, 303.0)",0.9714863184079602
6632 lever 3M 078R.jpg,6632 lever 3M,"[97, 94, 303, 304, '6632 lever 3M', 0.825535774230957]","[95, 95, 304, 304]","(97.0, 95.0, 303.0, 304.0)",0.981019436279536
14719 flat tile corner 2x2 010L.jpg,14719 flat tile corner 2x2,"[88, 90, 311, 293, '14719 flat tile corner 2x2', 0.6075439453125]","[87, 94, 312, 291]","(88.0, 94.0, 311.0, 291.0)",0.9620699472220398
14719 flat tile corner 2x2 014R.jpg,14719 flat tile corner 2x2,"[80, 114, 321, 249, '14719 flat tile corner 2x2', 0.6260330677032471]","[79, 114, 319, 248]","(80.0, 114.0, 319.0, 248.0)",0.9803177324068689
14719 flat tile corner 2x2 016L.jpg,14719 flat tile corner 2x2,"[74, 89, 280, 305, '14719 flat tile corner 2x2', 0.6119634509086609]","[71, 90, 280, 304]","(74.0, 90.0, 280.0, 304.0)",0.9766493863263769
14719 flat tile corner 2x2 023R.jpg,14719 flat tile corner 2x2,"[96, 105, 287, 294, '14719 flat tile corner 2x2', 0.649249255657196]","[95, 103, 287, 296]","(96.0, 105.0, 287.0, 294.0)",0.9741742227979274
14719 flat tile corner 2x2 031L.jpg,14719 flat tile corner 2x2,"[72, 127, 326, 311, '14719 flat tile corner 2x2', 0.6187870502471924]","[71, 128, 328, 311]","(72.0, 128.0, 326.0, 311.0)",0.9830178703605794
15672 roof tile 1x2 016R.jpg,15672 roof tile 1x2,"[127, 103, 260, 297, '15672 roof tile 1x2', 0.7137665748596191]","[127, 103, 263, 296]","(127.0, 103.0, 260.0, 296.0)",0.9730108790417346
15672 roof tile 1x2 017R.jpg,15672 roof tile 1x2,"[119, 104, 261, 281, '15672 roof tile 1x2', 0.8194366097450256]","[126, 103, 262, 280]","(126.0, 104.0, 261.0, 280.0)",0.9337420419712332
15672 roof tile 1x2 039R.jpg,15672 roof tile 1x2,"[119, 96, 256, 286, '15672 roof tile 1x2', 0.682056725025177]","[119, 95, 255, 284]","(119.0, 96.0, 255.0, 284.0)",0.9771459145455935
15672 roof tile 1x2 047L.jpg,15672 roof tile 1x2,"[126, 144, 308, 293, '15672 roof tile 1x2', 0.8185616731643677]","[127, 143, 305, 295]","(127.0, 144.0, 305.0, 293.0)",0.9591349631129755
15672 roof tile 1x2 056L.jpg,15672 roof tile 1x2,"[137, 128, 303, 310, '15672 roof tile 1x2', 0.8859894871711731]","[135, 127, 304, 312]","(137.0, 128.0, 303.0, 310.0)",0.9663201663201664
18654 beam 1M 004L.jpg,18654 beam 1M,"[136, 151, 264, 246, '18654 beam 1M', 0.8907143473625183]","[135, 151, 264, 248]","(136.0, 151.0, 264.0, 246.0)",0.9717893390873491
18654 beam 1M 010L.jpg,18654 beam 1M,"[137, 143, 263, 254, '18654 beam 1M', 0.9171598553657532]","[135, 143, 264, 256]","(137.0, 143.0, 263.0, 254.0)",0.9594566783288743
18654 beam 1M 014R.jpg,18654 beam 1M,"[151, 144, 246, 255, '18654 beam 1M', 0.8560875058174133]","[151, 143, 245, 256]","(151.0, 144.0, 245.0, 255.0)",0.9721419919873288
18654 beam 1M 025L.jpg,18654 beam 1M,"[137, 135, 263, 262, '18654 beam 1M', 0.876434862613678]","[135, 137, 264, 263]","(137.0, 137.0, 263.0, 262.0)",0.9541984732824428
18654 beam 1M 035L.jpg,18654 beam 1M,"[144, 136, 255, 263, '18654 beam 1M', 0.9223177433013916]","[143, 135, 255, 264]","(144.0, 136.0, 255.0, 263.0)",0.9757059800664452
27925 flat tile round 2x2 022L.jpg,27925 flat tile round 2x2,"[105, 119, 288, 278, '27925 flat tile round 2x2', 0.6741324663162231]","[103, 121, 288, 280]","(105.0, 121.0, 288.0, 278.0)",0.9647426211342802
27925 flat tile round 2x2 023R.jpg,27925 flat tile round 2x2,"[98, 143, 296, 271, '27925 flat tile round 2x2', 0.6961237788200378]","[98, 143, 296, 272]","(98.0, 143.0, 296.0, 271.0)",0.9922480620155039
27925 flat tile round 2x2 029L.jpg,27925 flat tile round 2x2,"[136, 119, 262, 288, '27925 flat tile round 2x2', 0.7512510418891907]","[135, 120, 264, 288]","(136.0, 120.0, 262.0, 288.0)",0.9710982658959537
27925 flat tile round 2x2 029R.jpg,27925 flat tile round 2x2,"[97, 127, 299, 287, '27925 flat tile round 2x2', 0.8150878548622131]","[96, 127, 304, 287]","(97.0, 127.0, 299.0, 287.0)",0.9711538461538461
27925 flat tile round 2x2 034L.jpg,27925 flat tile round 2x2,"[159, 93, 248, 310, '27925 flat tile round 2x2', 0.7331539392471313]","[159, 87, 248, 312]","(159.0, 93.0, 248.0, 310.0)",0.9644444444444444
33909 plate 2 knobs 2x2 012L.jpg,33909 plate 2 knobs 2x2,"[95, 86, 318, 295, '33909 plate 2 knobs 2x2', 0.6645529270172119]","[95, 87, 320, 296]","(95.0, 87.0, 318.0, 295.0)",0.9817135116830342
33909 plate 2 knobs 2x2 018R.jpg,33909 plate 2 knobs 2x2,"[78, 97, 321, 318, '33909 plate 2 knobs 2x2', 0.5372074842453003]","[79, 97, 320, 320]","(79.0, 97.0, 320.0, 318.0)",0.982947310141183
33909 plate 2 knobs 2x2 021L.jpg,33909 plate 2 knobs 2x2,"[89, 102, 328, 313, '33909 plate 2 knobs 2x2', 0.6741496324539185]","[88, 103, 327, 314]","(89.0, 103.0, 327.0, 313.0)",0.9823499351389599
33909 plate 2 knobs 2x2 036R.jpg,33909 plate 2 knobs 2x2,"[96, 79, 317, 310, '33909 plate 2 knobs 2x2', 0.3124174177646637]","[97, 79, 318, 311]","(97.0, 79.0, 317.0, 310.0)",0.9867386365842766
33909 plate 2 knobs 2x2 051L.jpg,33909 plate 2 knobs 2x2,"[97, 96, 317, 286, '33909 plate 2 knobs 2x2', 0.5249386429786682]","[98, 95, 320, 288]","(98.0, 96.0, 317.0, 286.0)",0.9668649502741891
41677 lever 2M 002L.jpg,41677 lever 2M,"[120, 128, 280, 271, '41677 lever 2M', 0.8844698071479797]","[119, 127, 280, 272]","(120.0, 128.0, 280.0, 271.0)",0.9800813878774898
41677 lever 2M 011L.jpg,41677 lever 2M,"[109, 135, 288, 262, '41677 lever 2M', 0.8691707849502563]","[111, 135, 288, 262]","(111.0, 135.0, 288.0, 262.0)",0.9888268156424581
41677 lever 2M 018R.jpg,41677 lever 2M,"[120, 150, 279, 247, '41677 lever 2M', 0.759689450263977]","[119, 151, 280, 248]","(120.0, 151.0, 279.0, 247.0)",0.9675456389452333
41677 lever 2M 022R.jpg,41677 lever 2M,"[112, 135, 286, 263, '41677 lever 2M', 0.8674154281616211]","[111, 135, 288, 263]","(112.0, 135.0, 286.0, 263.0)",0.9830508474576272
41677 lever 2M 031R.jpg,41677 lever 2M,"[114, 152, 281, 246, '41677 lever 2M', 0.7540121078491211]","[114, 151, 280, 248]","(114.0, 152.0, 280.0, 246.0)",0.9634477648802173
41678 Cross Block Fork 2x2 000R.jpg,41678 Cross Block Fork 2x2,"[112, 94, 296, 302, '41678 Cross Block Fork 2x2', 0.46299508213996887]","[111, 95, 296, 304]","(112.0, 95.0, 296.0, 302.0)",0.98041133619913
41678 Cross Block Fork 2x2 003L.jpg,41678 Cross Block Fork 2x2,"[98, 95, 303, 311, '41678 Cross Block Fork 2x2', 0.7223286032676697]","[95, 95, 303, 312]","(98.0, 95.0, 303.0, 311.0)",0.9810350939383198
41678 Cross Block Fork 2x2 006R.jpg,41678 Cross Block Fork 2x2,"[111, 88, 301, 303, '41678 Cross Block Fork 2x2', 0.5518191456794739]","[111, 87, 304, 304]","(111.0, 88.0, 301.0, 303.0)",0.9753826317423175
41678 Cross Block Fork 2x2 022L.jpg,41678 Cross Block Fork 2x2,"[95, 94, 311, 303, '41678 Cross Block Fork 2x2', 0.6637024879455566]","[95, 95, 312, 304]","(95.0, 95.0, 311.0, 303.0)",0.985933419649323
41678 Cross Block Fork 2x2 032R.jpg,41678 Cross Block Fork 2x2,"[87, 89, 301, 311, '41678 Cross Block Fork 2x2', 0.864814043045044]","[87, 88, 304, 312]","(87.0, 89.0, 301.0, 311.0)",0.9773699802501645
43093 Bush 2M friction - Cross axle 000L.jpg,43093 Bush 2M friction - Cross axle,"[111, 132, 295, 262, '43093 Bush 2M friction - Cross axle', 0.9058944582939148]","[112, 127, 296, 262]","(112.0, 132.0, 295.0, 262.0)",0.9527432919503404
43093 Bush 2M friction - Cross axle 001L.jpg,43093 Bush 2M friction - Cross axle,"[137, 110, 265, 287, '43093 Bush 2M friction - Cross axle', 0.9274263978004456]","[136, 105, 264, 288]","(137.0, 110.0, 264.0, 287.0)",0.9524596415406127
43093 Bush 2M friction - Cross axle 005R.jpg,43093 Bush 2M friction - Cross axle,"[152, 110, 254, 287, '43093 Bush 2M friction - Cross axle', 0.9181267023086548]","[151, 111, 253, 288]","(152.0, 111.0, 253.0, 287.0)",0.9696705214924721
43093 Bush 2M friction - Cross axle 011R.jpg,43093 Bush 2M friction - Cross axle,"[145, 108, 248, 287, '43093 Bush 2M friction - Cross axle', 0.9055095911026001]","[143, 111, 247, 288]","(145.0, 111.0, 247.0, 287.0)",0.9501931932461758
43093 Bush 2M friction - Cross axle 015R.jpg,43093 Bush 2M friction - Cross axle,"[137, 119, 270, 286, '43093 Bush 2M friction - Cross axle', 0.8854457139968872]","[135, 119, 272, 287]","(137.0, 119.0, 270.0, 286.0)",0.9650243309002433
43857 beam 1x2 005R.jpg,43857 beam 1x2,"[128, 105, 270, 295, '43857 beam 1x2', 0.583723783493042]","[127, 103, 272, 296]","(128.0, 105.0, 270.0, 295.0)",0.9640879042344113
43857 beam 1x2 009L.jpg,43857 beam 1x2,"[112, 112, 287, 286, '43857 beam 1x2', 0.5419954061508179]","[111, 111, 288, 288]","(112.0, 112.0, 287.0, 286.0)",0.971942928277315
43857 beam 1x2 012R.jpg,43857 beam 1x2,"[144, 109, 255, 288, '43857 beam 1x2', 0.3422994613647461]","[143, 111, 256, 288]","(144.0, 111.0, 255.0, 288.0)",0.9715175789942145
43857 beam 1x2 062L.jpg,43857 beam 1x2,"[136, 97, 263, 302, '43857 beam 1x2', 0.536126971244812]","[135, 96, 264, 297]","(136.0, 97.0, 263.0, 297.0)",0.9561812979972896
54200 roof tile 1x1 010R.jpg,54200 roof tile 1x1,"[143, 153, 255, 248, '54200 roof tile 1x1', 0.3455853760242462]","[143, 151, 256, 248]","(143.0, 153.0, 255.0, 248.0)",0.9707143508803942
54200 roof tile 1x1 016R.jpg,54200 roof tile 1x1,"[143, 152, 255, 269, '54200 roof tile 1x1', 0.5743249654769897]","[143, 151, 255, 272]","(143.0, 152.0, 255.0, 269.0)",0.9669421487603306
54200 roof tile 1x1 034L.jpg,54200 roof tile 1x1,"[143, 136, 248, 262, '54200 roof tile 1x1', 0.5007694959640503]","[143, 136, 248, 264]","(143.0, 136.0, 248.0, 262.0)",0.984375
54200 roof tile 1x1 037L.jpg,54200 roof tile 1x1,"[128, 137, 242, 263, '54200 roof tile 1x1', 0.5397834777832031]","[129, 135, 240, 264]","(129.0, 137.0, 240.0, 263.0)",0.9516227801592162
54200 roof tile 1x1 055R.jpg,54200 roof tile 1x1,"[129, 143, 247, 255, '54200 roof tile 1x1', 0.49190977215766907]","[131, 143, 248, 256]","(131.0, 143.0, 247.0, 255.0)",0.9663071773893641
85984 roof tile 1x2 001R.jpg,85984 roof tile 1x2,"[104, 135, 272, 271, '85984 roof tile 1x2', 0.5994799733161926]","[103, 135, 272, 272]","(104.0, 135.0, 272.0, 271.0)",0.9868267611108712
85984 roof tile 1x2 010L.jpg,85984 roof tile 1x2,"[113, 151, 281, 278, '85984 roof tile 1x2', 0.5507234930992126]","[111, 151, 280, 280]","(113.0, 151.0, 280.0, 278.0)",0.9672108719445458
85984 roof tile 1x2 013L.jpg,85984 roof tile 1x2,"[128, 97, 247, 304, '85984 roof tile 1x2', 0.6001209020614624]","[131, 97, 247, 304]","(131.0, 97.0, 247.0, 304.0)",0.9747899159663865
85984 roof tile 1x2 060L.jpg,85984 roof tile 1x2,"[151, 104, 280, 288, '85984 roof tile 1x2', 0.5758310556411743]","[151, 103, 280, 288]","(151.0, 104.0, 280.0, 288.0)",0.9945945945945946
85984 roof tile 1x2 102L.jpg,85984 roof tile 1x2,"[97, 166, 304, 263, '85984 roof tile 1x2', 0.6354169845581055]","[95, 167, 304, 263]","(97.0, 167.0, 304.0, 263.0)",0.9803167085984904
99301 roof tile inside 3x3 028L.jpg,99301 roof tile inside 3x3,"[26, 46, 389, 334, '99301 roof tile inside 3x3', 0.6015569567680359]","[23, 47, 384, 336]","(26.0, 47.0, 384.0, 334.0)",0.9681419431435921
99301 roof tile inside 3x3 031L.jpg,99301 roof tile inside 3x3,"[40, 17, 337, 360, '99301 roof tile inside 3x3', 0.6540802121162415]","[40, 15, 336, 360]","(40.0, 17.0, 336.0, 360.0)",0.9908747547895338
99301 roof tile inside 3x3 041R.jpg,99301 roof tile inside 3x3,"[47, 46, 352, 336, '99301 roof tile inside 3x3', 0.4856398105621338]","[47, 47, 352, 336]","(47.0, 47.0, 352.0, 336.0)",0.996551724137931
99301 roof tile inside 3x3 049R.jpg,99301 roof tile inside 3x3,"[9, 30, 377, 343, '99301 roof tile inside 3x3', 0.594571590423584]","[8, 31, 375, 344]","(9.0, 31.0, 375.0, 343.0)",0.9855777944641516
99301 roof tile inside 3x3 068R.jpg,99301 roof tile inside 3x3,"[25, 14, 385, 361, '99301 roof tile inside 3x3', 0.6223783493041992]","[23, 16, 384, 359]","(25.0, 16.0, 384.0, 359.0)",0.9803432957024346
