image,classname,pbox,gtbox,ioubox,iou
3298 roof tile 2x3 010R.jpg,3298 roof tile 2x3,"[29, 164, 362, 326, '3298 roof tile 2x3', 0.9545935392379761]","[33, 160, 358, 328]","(33.0, 164.0, 358.0, 326.0)",0.9419278660369257
3298 roof tile 2x3 012R.jpg,3298 roof tile 2x3,"[65, 49, 275, 337, '3298 roof tile 2x3', 0.9909191131591797]","[64, 55, 277, 336]","(65.0, 55.0, 275.0, 336.0)",0.9622816887627806
3298 roof tile 2x3 019R.jpg,3298 roof tile 2x3,"[56, 75, 345, 281, '3298 roof tile 2x3', 0.9808908700942993]","[55, 79, 343, 280]","(56.0, 79.0, 343.0, 280.0)",0.9657152423202477
3298 roof tile 2x3 030R.jpg,3298 roof tile 2x3,"[92, 67, 347, 317, '3298 roof tile 2x3', 0.9886903166770935]","[87, 74, 344, 320]","(92.0, 74.0, 344.0, 317.0)",0.9315443592552026
3622 brick 1x3 002L.jpg,3622 brick 1x3,"[53, 119, 352, 294, '3622 brick 1x3', 0.8992877006530762]","[49, 119, 351, 296]","(53.0, 119.0, 351.0, 294.0)",0.9724216375468496
3622 brick 1x3 010L.jpg,3622 brick 1x3,"[55, 107, 359, 295, '3622 brick 1x3', 0.9559094309806824]","[55, 103, 358, 292]","(55.0, 107.0, 358.0, 292.0)",0.9604379411966281
3622 brick 1x3 011R.jpg,3622 brick 1x3,"[61, 93, 346, 292, '3622 brick 1x3', 0.7533146739006042]","[57, 99, 344, 296]","(61.0, 99.0, 344.0, 292.0)",0.9315084846934425
3622 brick 1x3 015R.jpg,3622 brick 1x3,"[90, 69, 323, 310, '3622 brick 1x3', 0.9696491360664368]","[87, 72, 320, 312]","(90.0, 72.0, 320.0, 310.0)",0.9547729928662376
3622 brick 1x3 021R.jpg,3622 brick 1x3,"[55, 93, 341, 321, '3622 brick 1x3', 0.9540146589279175]","[55, 95, 342, 320]","(55.0, 95.0, 341.0, 320.0)",0.9834487185365183
3623 Plate 1x3 000L.jpg,3623 Plate 1x3,"[66, 124, 338, 292, '3623 Plate 1x3', 0.9864600896835327]","[55, 120, 337, 296]","(66.0, 124.0, 337.0, 292.0)",0.9142168674698795
3623 Plate 1x3 009R.jpg,3623 Plate 1x3,"[62, 130, 328, 281, '3623 Plate 1x3', 0.9793444275856018]","[64, 135, 328, 280]","(64.0, 135.0, 328.0, 280.0)",0.9530448638151671
3623 Plate 1x3 019L.jpg,3623 Plate 1x3,"[118, 97, 270, 280, '3623 Plate 1x3', 0.9930061101913452]","[119, 98, 272, 280]","(119.0, 98.0, 270.0, 280.0)",0.9752306600425834
3623 Plate 1x3 024R.jpg,3623 Plate 1x3,"[128, 120, 271, 265, '3623 Plate 1x3', 0.990000307559967]","[128, 120, 272, 264]","(128.0, 120.0, 271.0, 264.0)",0.9862541309449686
3623 Plate 1x3 027R.jpg,3623 Plate 1x3,"[120, 52, 253, 339, '3623 Plate 1x3', 0.978375256061554]","[119, 63, 256, 335]","(120.0, 63.0, 253.0, 335.0)",0.9214702361242009
3659 brick bow 1x4 002R.jpg,3659 brick bow 1x4,"[25, 129, 364, 286, '3659 brick bow 1x4', 0.9922997355461121]","[24, 127, 359, 288]","(25.0, 129.0, 359.0, 286.0)",0.958296783625731
3659 brick bow 1x4 006R.jpg,3659 brick bow 1x4,"[10, 49, 374, 318, '3659 brick bow 1x4', 0.9956086277961731]","[15, 59, 384, 320]","(15.0, 59.0, 374.0, 318.0)",0.9183852870293548
3659 brick bow 1x4 023L.jpg,3659 brick bow 1x4,"[70, 7, 306, 400, '3659 brick bow 1x4', 0.9942700862884521]","[79, 12, 312, 400]","(79.0, 12.0, 306.0, 400.0)",0.9263746897219067
3659 brick bow 1x4 038L.jpg,3659 brick bow 1x4,"[41, 91, 352, 326, '3659 brick bow 1x4', 0.9912378191947937]","[45, 95, 352, 328]","(45.0, 95.0, 352.0, 326.0)",0.9622518623047802
3659 brick bow 1x4 040R.jpg,3659 brick bow 1x4,"[9, 113, 373, 272, '3659 brick bow 1x4', 0.992548406124115]","[18, 111, 368, 272]","(18.0, 113.0, 368.0, 272.0)",0.9500478011472275
3675 roof tile outside 3x3 015R.jpg,3675 roof tile outside 3x3,"[15, 22, 376, 341, '3675 roof tile outside 3x3', 0.9948321580886841]","[23, 31, 377, 344]","(23.0, 31.0, 376.0, 341.0)",0.9390634251829986
3675 roof tile outside 3x3 016L.jpg,3675 roof tile outside 3x3,"[88, 0, 394, 376, '3675 roof tile outside 3x3', 0.9876174330711365]","[87, 2, 390, 381]","(88.0, 2.0, 390.0, 376.0)",0.9658215400401898
3675 roof tile outside 3x3 034R.jpg,3675 roof tile outside 3x3,"[7, 8, 360, 378, '3675 roof tile outside 3x3', 0.9943894743919373]","[15, 7, 360, 374]","(15.0, 8.0, 360.0, 374.0)",0.9642243518765988
3675 roof tile outside 3x3 049R.jpg,3675 roof tile outside 3x3,"[70, 43, 353, 321, '3675 roof tile outside 3x3', 0.9964054822921753]","[71, 39, 352, 320]","(71.0, 43.0, 352.0, 320.0)",0.9754254492593799
3675 roof tile outside 3x3 056R.jpg,3675 roof tile outside 3x3,"[73, 12, 388, 394, '3675 roof tile outside 3x3', 0.9899476170539856]","[71, 15, 383, 390]","(73.0, 15.0, 383.0, 390.0)",0.9601090188305252
3700 Technic Brick 1x2 005R.jpg,3700 Technic Brick 1x2,"[119, 92, 299, 307, '3700 Technic Brick 1x2', 0.9898738861083984]","[118, 95, 304, 312]","(119.0, 95.0, 299.0, 307.0)",0.9329617133636497
3700 Technic Brick 1x2 008R.jpg,3700 Technic Brick 1x2,"[88, 119, 301, 289, '3700 Technic Brick 1x2', 0.9943321943283081]","[88, 121, 304, 288]","(88.0, 121.0, 301.0, 288.0)",0.9689466372476915
3700 Technic Brick 1x2 022L.jpg,3700 Technic Brick 1x2,"[120, 95, 271, 301, '3700 Technic Brick 1x2', 0.9913693070411682]","[119, 95, 272, 304]","(120.0, 95.0, 271.0, 301.0)",0.9727616724520749
3700 Technic Brick 1x2 033R.jpg,3700 Technic Brick 1x2,"[95, 119, 301, 296, '3700 Technic Brick 1x2', 0.9937346577644348]","[95, 120, 302, 296]","(95.0, 120.0, 301.0, 296.0)",0.9895736666848627
3700 Technic Brick 1x2 034R.jpg,3700 Technic Brick 1x2,"[103, 113, 298, 295, '3700 Technic Brick 1x2', 0.9938283562660217]","[103, 111, 304, 296]","(103.0, 113.0, 298.0, 295.0)",0.954417103670835
3794 Plate 1X2 with 1 Knob 034L.jpg,3794 Plate 1X2 with 1 Knob,"[142, 143, 275, 254, '3794 Plate 1X2 with 1 Knob', 0.9976850748062134]","[143, 144, 280, 256]","(143.0, 144.0, 275.0, 254.0)",0.9315455187014821
3794 Plate 1X2 with 1 Knob 053R.jpg,3794 Plate 1X2 with 1 Knob,"[122, 101, 294, 285, '3794 Plate 1X2 with 1 Knob', 0.9920884370803833]","[120, 103, 296, 287]","(122.0, 103.0, 294.0, 285.0)",0.9564898557809827
3794 Plate 1X2 with 1 Knob 055R.jpg,3794 Plate 1X2 with 1 Knob,"[108, 141, 300, 239, '3794 Plate 1X2 with 1 Knob', 0.9957603812217712]","[105, 146, 297, 238]","(108.0, 146.0, 297.0, 238.0)",0.9107479572595851
3794 Plate 1X2 with 1 Knob 073R.jpg,3794 Plate 1X2 with 1 Knob,"[114, 127, 280, 253, '3794 Plate 1X2 with 1 Knob', 0.990894079208374]","[111, 127, 280, 254]","(114.0, 127.0, 280.0, 253.0)",0.9745142803895075
3794 Plate 1X2 with 1 Knob 087L.jpg,3794 Plate 1X2 with 1 Knob,"[104, 150, 306, 240, '3794 Plate 1X2 with 1 Knob', 0.9961113333702087]","[103, 151, 304, 240]","(104.0, 151.0, 304.0, 240.0)",0.9743280967759593
4150 flat tile round 2x2 000R.jpg,4150 flat tile round 2x2,"[118, 134, 287, 259, '4150 flat tile round 2x2', 0.9980199337005615]","[119, 135, 288, 264]","(119.0, 135.0, 287.0, 259.0)",0.9428804200235358
4150 flat tile round 2x2 006L.jpg,4150 flat tile round 2x2,"[112, 109, 287, 291, '4150 flat tile round 2x2', 0.997943103313446]","[111, 111, 288, 288]","(112.0, 111.0, 287.0, 288.0)",0.9618370388771581
4150 flat tile round 2x2 006R.jpg,4150 flat tile round 2x2,"[125, 109, 272, 287, '4150 flat tile round 2x2', 0.9960576295852661]","[127, 112, 272, 286]","(127.0, 112.0, 272.0, 286.0)",0.9642283879844072
4150 flat tile round 2x2 013R.jpg,4150 flat tile round 2x2,"[127, 110, 278, 279, '4150 flat tile round 2x2', 0.998776376247406]","[127, 111, 280, 280]","(127.0, 111.0, 278.0, 279.0)",0.9753921870193787
4150 flat tile round 2x2 038L.jpg,4150 flat tile round 2x2,"[112, 136, 288, 265, '4150 flat tile round 2x2', 0.9986737966537476]","[111, 135, 287, 264]","(112.0, 136.0, 287.0, 264.0)",0.9735744089012517
4274 Connector Peg w Knob 006R.jpg,4274 Connector Peg w Knob,"[136, 160, 266, 234, '4274 Connector Peg w Knob', 0.9850850701332092]","[135, 159, 264, 236]","(136.0, 160.0, 264.0, 234.0)",0.9395893264557088
4274 Connector Peg w Knob 009R.jpg,4274 Connector Peg w Knob,"[133, 153, 260, 245, '4274 Connector Peg w Knob', 0.9856367111206055]","[135, 152, 264, 247]","(135.0, 153.0, 260.0, 245.0)",0.9245116166894445
4274 Connector Peg w Knob 011L.jpg,4274 Connector Peg w Knob,"[137, 137, 256, 264, '4274 Connector Peg w Knob', 0.9949353337287903]","[136, 137, 256, 264]","(137.0, 137.0, 256.0, 264.0)",0.9916666666666667
4274 Connector Peg w Knob 015L.jpg,4274 Connector Peg w Knob,"[136, 136, 263, 257, '4274 Connector Peg w Knob', 0.9949777722358704]","[136, 136, 264, 261]","(136.0, 136.0, 263.0, 257.0)",0.9604375
4274 Connector Peg w Knob 017R.jpg,4274 Connector Peg w Knob,"[153, 152, 245, 255, '4274 Connector Peg w Knob', 0.9900991320610046]","[152, 151, 248, 254]","(153.0, 152.0, 245.0, 254.0)",0.9402805611222445
4286 roof tile 1x3 000L.jpg,4286 roof tile 1x3,"[127, 50, 281, 339, '4286 roof tile 1x3', 0.9375154376029968]","[135, 55, 280, 344]","(135.0, 55.0, 280.0, 339.0)",0.9104375317813005
4286 roof tile 1x3 007L.jpg,4286 roof tile 1x3,"[47, 96, 294, 311, '4286 roof tile 1x3', 0.9503624439239502]","[47, 95, 296, 312]","(47.0, 96.0, 294.0, 311.0)",0.9828253104584236
4286 roof tile 1x3 008R.jpg,4286 roof tile 1x3,"[120, 99, 257, 352, '4286 roof tile 1x3', 0.9783965945243835]","[120, 103, 256, 352]","(120.0, 103.0, 256.0, 352.0)",0.9770058567265804
4286 roof tile 1x3 031R.jpg,4286 roof tile 1x3,"[95, 95, 303, 323, '4286 roof tile 1x3', 0.8910408616065979]","[95, 95, 302, 328]","(95.0, 95.0, 302.0, 323.0)",0.9739367300191915
4286 roof tile 1x3 040L.jpg,4286 roof tile 1x3,"[54, 88, 347, 302, '4286 roof tile 1x3', 0.9718025922775269]","[51, 87, 352, 303]","(54.0, 88.0, 347.0, 302.0)",0.9644087609203889
4490 brick bow 1x3 005R.jpg,4490 brick bow 1x3,"[58, 93, 342, 303, '4490 brick bow 1x3', 0.9919707775115967]","[55, 95, 344, 310]","(58.0, 95.0, 342.0, 303.0)",0.942092084908218
4490 brick bow 1x3 014L.jpg,4490 brick bow 1x3,"[58, 68, 352, 308, '4490 brick bow 1x3', 0.9932754039764404]","[55, 75, 352, 311]","(58.0, 75.0, 352.0, 308.0)",0.9494386694386694
4490 brick bow 1x3 015L.jpg,4490 brick bow 1x3,"[80, 78, 334, 307, '4490 brick bow 1x3', 0.9952743053436279]","[82, 80, 336, 312]","(82.0, 80.0, 334.0, 307.0)",0.9551511103690099
4490 brick bow 1x3 027L.jpg,4490 brick bow 1x3,"[54, 102, 344, 278, '4490 brick bow 1x3', 0.9870879650115967]","[55, 103, 344, 280]","(55.0, 103.0, 344.0, 278.0)",0.9797938703553024
4490 brick bow 1x3 051L.jpg,4490 brick bow 1x3,"[63, 82, 323, 333, '4490 brick bow 1x3', 0.9919171929359436]","[63, 87, 327, 336]","(63.0, 87.0, 323.0, 333.0)",0.9541142072916046
6143 Brick D16 w cross 001R.jpg,6143 Brick D16 w cross,"[111, 104, 289, 288, '6143 Brick D16 w cross', 0.9990435242652893]","[111, 103, 288, 288]","(111.0, 104.0, 288.0, 288.0)",0.989037019040967
6143 Brick D16 w cross 002L.jpg,6143 Brick D16 w cross,"[95, 96, 310, 306, '6143 Brick D16 w cross', 0.9956710338592529]","[95, 95, 311, 303]","(95.0, 96.0, 310.0, 303.0)",0.9765650714238694
6143 Brick D16 w cross 006L.jpg,6143 Brick D16 w cross,"[104, 93, 298, 303, '6143 Brick D16 w cross', 0.9969781637191772]","[103, 95, 296, 304]","(104.0, 95.0, 296.0, 303.0)",0.9707104834593229
6143 Brick D16 w cross 012R.jpg,6143 Brick D16 w cross,"[103, 124, 295, 278, '6143 Brick D16 w cross', 0.9985306262969971]","[107, 127, 295, 280]","(107.0, 127.0, 295.0, 278.0)",0.94803633449105
6143 Brick D16 w cross 015R.jpg,6143 Brick D16 w cross,"[97, 103, 304, 302, '6143 Brick D16 w cross', 0.9976857900619507]","[95, 103, 304, 304]","(97.0, 103.0, 304.0, 302.0)",0.9805755909447975
6632 lever 3M 002L.jpg,6632 lever 3M,"[108, 112, 297, 296, '6632 lever 3M', 0.9981858134269714]","[103, 114, 296, 296]","(108.0, 114.0, 296.0, 296.0)",0.9588073754413495
6632 lever 3M 018R.jpg,6632 lever 3M,"[126, 135, 274, 266, '6632 lever 3M', 0.9876768589019775]","[129, 135, 278, 270]","(129.0, 135.0, 274.0, 266.0)",0.9262239126194656
6632 lever 3M 022R.jpg,6632 lever 3M,"[86, 129, 313, 273, '6632 lever 3M', 0.9955635070800781]","[88, 128, 310, 272]","(88.0, 129.0, 310.0, 272.0)",0.9646308113035551
6632 lever 3M 027R.jpg,6632 lever 3M,"[117, 102, 277, 301, '6632 lever 3M', 0.9964103102684021]","[119, 103, 279, 304]","(119.0, 103.0, 277.0, 301.0)",0.9562293678933855
6632 lever 3M 078R.jpg,6632 lever 3M,"[96, 93, 300, 308, '6632 lever 3M', 0.9869964122772217]","[95, 95, 304, 304]","(96.0, 95.0, 300.0, 304.0)",0.9494711056675204
14719 flat tile corner 2x2 010L.jpg,14719 flat tile corner 2x2,"[84, 93, 312, 294, '14719 flat tile corner 2x2', 0.9830590486526489]","[87, 94, 312, 291]","(87.0, 94.0, 312.0, 291.0)",0.9672034564021995
14719 flat tile corner 2x2 014R.jpg,14719 flat tile corner 2x2,"[79, 113, 316, 247, '14719 flat tile corner 2x2', 0.9603529572486877]","[79, 114, 319, 248]","(79.0, 114.0, 316.0, 247.0)",0.9729604593017872
14719 flat tile corner 2x2 016L.jpg,14719 flat tile corner 2x2,"[70, 91, 276, 305, '14719 flat tile corner 2x2', 0.9876695275306702]","[71, 90, 280, 304]","(71.0, 91.0, 276.0, 304.0)",0.9672167460405361
14719 flat tile corner 2x2 023R.jpg,14719 flat tile corner 2x2,"[97, 103, 287, 294, '14719 flat tile corner 2x2', 0.982602596282959]","[95, 103, 287, 296]","(97.0, 103.0, 287.0, 294.0)",0.9793285837651122
14719 flat tile corner 2x2 031L.jpg,14719 flat tile corner 2x2,"[70, 128, 324, 308, '14719 flat tile corner 2x2', 0.9841617345809937]","[71, 128, 328, 311]","(71.0, 128.0, 324.0, 308.0)",0.9646057062972613
15672 roof tile 1x2 016R.jpg,15672 roof tile 1x2,"[128, 102, 262, 296, '15672 roof tile 1x2', 0.9885562062263489]","[127, 103, 263, 296]","(128.0, 103.0, 262.0, 296.0)",0.9802895913880676
15672 roof tile 1x2 017R.jpg,15672 roof tile 1x2,"[123, 105, 261, 283, '15672 roof tile 1x2', 0.9854645133018494]","[126, 103, 262, 280]","(126.0, 105.0, 261.0, 280.0)",0.9445843828715366
15672 roof tile 1x2 039R.jpg,15672 roof tile 1x2,"[120, 96, 256, 289, '15672 roof tile 1x2', 0.9866987466812134]","[119, 95, 255, 284]","(120.0, 96.0, 255.0, 284.0)",0.9551407496612976
15672 roof tile 1x2 047L.jpg,15672 roof tile 1x2,"[128, 144, 310, 292, '15672 roof tile 1x2', 0.9836913347244263]","[127, 143, 305, 295]","(128.0, 144.0, 305.0, 292.0)",0.9424377608288963
15672 roof tile 1x2 056L.jpg,15672 roof tile 1x2,"[135, 127, 302, 308, '15672 roof tile 1x2', 0.9869797229766846]","[135, 127, 304, 312]","(135.0, 127.0, 302.0, 308.0)",0.9667999360307052
18654 beam 1M 004L.jpg,18654 beam 1M,"[134, 151, 262, 246, '18654 beam 1M', 0.9923309087753296]","[135, 151, 264, 248]","(135.0, 151.0, 262.0, 246.0)",0.9569321065989848
18654 beam 1M 010L.jpg,18654 beam 1M,"[134, 144, 261, 254, '18654 beam 1M', 0.9959152340888977]","[135, 143, 264, 256]","(135.0, 144.0, 261.0, 254.0)",0.9436917001429835
18654 beam 1M 014R.jpg,18654 beam 1M,"[151, 146, 244, 256, '18654 beam 1M', 0.9910978078842163]","[151, 143, 245, 256]","(151.0, 146.0, 244.0, 256.0)",0.9630954622481642
18654 beam 1M 025L.jpg,18654 beam 1M,"[135, 134, 261, 264, '18654 beam 1M', 0.9951263666152954]","[135, 137, 264, 263]","(135.0, 137.0, 261.0, 263.0)",0.9473684210526315
18654 beam 1M 035L.jpg,18654 beam 1M,"[143, 134, 253, 264, '18654 beam 1M', 0.9967605471611023]","[143, 135, 255, 264]","(143.0, 135.0, 253.0, 264.0)",0.9747218024453909
27925 flat tile round 2x2 022L.jpg,27925 flat tile round 2x2,"[105, 120, 291, 279, '27925 flat tile round 2x2', 0.9945955872535706]","[103, 121, 288, 280]","(105.0, 121.0, 288.0, 279.0)",0.9613965087281795
27925 flat tile round 2x2 023R.jpg,27925 flat tile round 2x2,"[101, 144, 299, 268, '27925 flat tile round 2x2', 0.9971645474433899]","[98, 143, 296, 272]","(101.0, 144.0, 296.0, 268.0)",0.9330863625839315
27925 flat tile round 2x2 029L.jpg,27925 flat tile round 2x2,"[133, 120, 262, 288, '27925 flat tile round 2x2', 0.9893379211425781]","[135, 120, 264, 288]","(135.0, 120.0, 262.0, 288.0)",0.9694656488549618
27925 flat tile round 2x2 029R.jpg,27925 flat tile round 2x2,"[97, 127, 299, 285, '27925 flat tile round 2x2', 0.997130811214447]","[96, 127, 304, 287]","(97.0, 127.0, 299.0, 285.0)",0.9590144230769231
27925 flat tile round 2x2 034L.jpg,27925 flat tile round 2x2,"[160, 87, 250, 314, '27925 flat tile round 2x2', 0.9850717782974243]","[159, 87, 248, 312]","(160.0, 87.0, 248.0, 312.0)",0.9586056644880174
33909 plate 2 knobs 2x2 012L.jpg,33909 plate 2 knobs 2x2,"[94, 83, 315, 290, '33909 plate 2 knobs 2x2', 0.9744151830673218]","[95, 87, 320, 296]","(95.0, 87.0, 315.0, 290.0)",0.9282507482540738
33909 plate 2 knobs 2x2 018R.jpg,33909 plate 2 knobs 2x2,"[82, 95, 320, 313, '33909 plate 2 knobs 2x2', 0.9667942523956299]","[79, 97, 320, 320]","(82.0, 97.0, 320.0, 313.0)",0.9481547059149007
33909 plate 2 knobs 2x2 021L.jpg,33909 plate 2 knobs 2x2,"[88, 101, 323, 308, '33909 plate 2 knobs 2x2', 0.966895341873169]","[88, 103, 327, 314]","(88.0, 103.0, 323.0, 308.0)",0.9464822491601014
33909 plate 2 knobs 2x2 036R.jpg,33909 plate 2 knobs 2x2,"[96, 77, 318, 307, '33909 plate 2 knobs 2x2', 0.9746742248535156]","[97, 79, 318, 311]","(97.0, 79.0, 318.0, 307.0)",0.9700446634837517
33909 plate 2 knobs 2x2 051L.jpg,33909 plate 2 knobs 2x2,"[98, 98, 321, 284, '33909 plate 2 knobs 2x2', 0.9668332934379578]","[98, 95, 320, 288]","(98.0, 98.0, 320.0, 284.0)",0.9595649749023982
41677 lever 2M 002L.jpg,41677 lever 2M,"[120, 128, 281, 271, '41677 lever 2M', 0.9949819445610046]","[119, 127, 280, 272]","(120.0, 128.0, 280.0, 271.0)",0.9741144414168937
41677 lever 2M 011L.jpg,41677 lever 2M,"[110, 134, 291, 263, '41677 lever 2M', 0.9960616230964661]","[111, 135, 288, 262]","(111.0, 135.0, 288.0, 262.0)",0.962739303610433
41677 lever 2M 018R.jpg,41677 lever 2M,"[120, 151, 282, 246, '41677 lever 2M', 0.9956054091453552]","[119, 151, 280, 248]","(120.0, 151.0, 280.0, 246.0)",0.9615992914531537
41677 lever 2M 022R.jpg,41677 lever 2M,"[111, 134, 287, 263, '41677 lever 2M', 0.9962493777275085]","[111, 135, 288, 263]","(111.0, 135.0, 287.0, 263.0)",0.9866853538892782
41677 lever 2M 031R.jpg,41677 lever 2M,"[113, 152, 282, 247, '41677 lever 2M', 0.9940478801727295]","[114, 151, 280, 248]","(114.0, 152.0, 280.0, 247.0)",0.9623482028437176
41678 Cross Block Fork 2x2 000R.jpg,41678 Cross Block Fork 2x2,"[111, 97, 298, 301, '41678 Cross Block Fork 2x2', 0.9963669776916504]","[111, 95, 296, 304]","(111.0, 97.0, 296.0, 301.0)",0.9658843702812684
41678 Cross Block Fork 2x2 003L.jpg,41678 Cross Block Fork 2x2,"[97, 96, 300, 313, '41678 Cross Block Fork 2x2', 0.9950786828994751]","[95, 95, 303, 312]","(97.0, 96.0, 300.0, 312.0)",0.9671144048170449
41678 Cross Block Fork 2x2 006R.jpg,41678 Cross Block Fork 2x2,"[109, 86, 302, 303, '41678 Cross Block Fork 2x2', 0.9932439923286438]","[111, 87, 304, 304]","(111.0, 87.0, 302.0, 303.0)",0.9705923869571355
41678 Cross Block Fork 2x2 022L.jpg,41678 Cross Block Fork 2x2,"[95, 94, 309, 302, '41678 Cross Block Fork 2x2', 0.9920194745063782]","[95, 95, 312, 304]","(95.0, 95.0, 309.0, 302.0)",0.9721508986766739
41678 Cross Block Fork 2x2 032R.jpg,41678 Cross Block Fork 2x2,"[87, 90, 300, 310, '41678 Cross Block Fork 2x2', 0.9961197376251221]","[87, 88, 304, 312]","(87.0, 90.0, 300.0, 310.0)",0.9640388413429888
43093 Bush 2M friction - Cross axle 000L.jpg,43093 Bush 2M friction - Cross axle,"[111, 132, 293, 264, '43093 Bush 2M friction - Cross axle', 0.9952084422111511]","[112, 127, 296, 262]","(112.0, 132.0, 293.0, 262.0)",0.9287913475961159
43093 Bush 2M friction - Cross axle 001L.jpg,43093 Bush 2M friction - Cross axle,"[136, 109, 264, 288, '43093 Bush 2M friction - Cross axle', 0.995997428894043]","[136, 105, 264, 288]","(136.0, 109.0, 264.0, 288.0)",0.9781420765027322
43093 Bush 2M friction - Cross axle 005R.jpg,43093 Bush 2M friction - Cross axle,"[153, 113, 253, 290, '43093 Bush 2M friction - Cross axle', 0.9969513416290283]","[151, 111, 253, 288]","(153.0, 113.0, 253.0, 288.0)",0.9586939848800263
43093 Bush 2M friction - Cross axle 011R.jpg,43093 Bush 2M friction - Cross axle,"[143, 109, 248, 285, '43093 Bush 2M friction - Cross axle', 0.9978923201560974]","[143, 111, 247, 288]","(143.0, 111.0, 247.0, 285.0)",0.9629629629629629
43093 Bush 2M friction - Cross axle 015R.jpg,43093 Bush 2M friction - Cross axle,"[134, 118, 269, 287, '43093 Bush 2M friction - Cross axle', 0.9949789643287659]","[135, 119, 272, 287]","(135.0, 119.0, 269.0, 287.0)",0.9653930271452463
43857 beam 1x2 005R.jpg,43857 beam 1x2,"[126, 104, 271, 294, '43857 beam 1x2', 0.9845126271247864]","[127, 103, 272, 296]","(127.0, 104.0, 271.0, 294.0)",0.9710736468500444
43857 beam 1x2 009L.jpg,43857 beam 1x2,"[112, 112, 287, 288, '43857 beam 1x2', 0.9913802742958069]","[111, 111, 288, 288]","(112.0, 112.0, 287.0, 288.0)",0.983114686073606
43857 beam 1x2 012R.jpg,43857 beam 1x2,"[143, 112, 255, 286, '43857 beam 1x2', 0.9863726496696472]","[143, 111, 256, 288]","(143.0, 112.0, 255.0, 286.0)",0.9743512824358782
43857 beam 1x2 016R.jpg,43857 beam 1x2,"[117, 112, 280, 287, '43857 beam 1x2', 0.9936373233795166]","[120, 111, 280, 288]","(120.0, 112.0, 280.0, 287.0)",0.9707054948864621
43857 beam 1x2 062L.jpg,43857 beam 1x2,"[136, 99, 263, 304, '43857 beam 1x2', 0.9771023392677307]","[135, 96, 264, 297]","(136.0, 99.0, 263.0, 297.0)",0.9376538146021329
54200 roof tile 1x1 010R.jpg,54200 roof tile 1x1,"[143, 153, 258, 246, '54200 roof tile 1x1', 0.808653712272644]","[143, 151, 256, 248]","(143.0, 153.0, 256.0, 246.0)",0.9427648694716068
54200 roof tile 1x1 016R.jpg,54200 roof tile 1x1,"[141, 153, 256, 269, '54200 roof tile 1x1', 0.6294593811035156]","[143, 151, 255, 272]","(143.0, 153.0, 255.0, 269.0)",0.9346762589928057
54200 roof tile 1x1 034L.jpg,54200 roof tile 1x1,"[145, 137, 247, 265, '54200 roof tile 1x1', 0.963150680065155]","[143, 136, 248, 264]","(145.0, 137.0, 247.0, 264.0)",0.9565795303500222
54200 roof tile 1x1 037L.jpg,54200 roof tile 1x1,"[130, 136, 242, 265, '54200 roof tile 1x1', 0.9770688414573669]","[129, 135, 240, 264]","(130.0, 136.0, 240.0, 264.0)",0.9586709334785865
54200 roof tile 1x1 055R.jpg,54200 roof tile 1x1,"[126, 143, 247, 255, '54200 roof tile 1x1', 0.9333311915397644]","[131, 143, 248, 256]","(131.0, 143.0, 247.0, 255.0)",0.9427472607212829
85984 roof tile 1x2 001R.jpg,85984 roof tile 1x2,"[104, 135, 272, 271, '85984 roof tile 1x2', 0.964450478553772]","[103, 135, 272, 272]","(104.0, 135.0, 272.0, 271.0)",0.9868267611108712
85984 roof tile 1x2 010L.jpg,85984 roof tile 1x2,"[113, 151, 283, 279, '85984 roof tile 1x2', 0.9097439646720886]","[111, 151, 280, 280]","(113.0, 151.0, 280.0, 279.0)",0.9635339193148523
85984 roof tile 1x2 013L.jpg,85984 roof tile 1x2,"[129, 94, 249, 306, '85984 roof tile 1x2', 0.9825482368469238]","[131, 97, 247, 304]","(131.0, 97.0, 247.0, 304.0)",0.9438679245283019
85984 roof tile 1x2 060L.jpg,85984 roof tile 1x2,"[151, 103, 280, 289, '85984 roof tile 1x2', 0.9444761872291565]","[151, 103, 280, 288]","(151.0, 103.0, 280.0, 288.0)",0.9946236559139785
85984 roof tile 1x2 102L.jpg,85984 roof tile 1x2,"[98, 167, 302, 262, '85984 roof tile 1x2', 0.9758435487747192]","[95, 167, 304, 263]","(98.0, 167.0, 302.0, 262.0)",0.9659090909090909
99301 roof tile inside 3x3 028L.jpg,99301 roof tile inside 3x3,"[22, 40, 380, 334, '99301 roof tile inside 3x3', 0.9958297610282898]","[23, 47, 384, 336]","(23.0, 47.0, 380.0, 334.0)",0.9564701928642109
99301 roof tile inside 3x3 031L.jpg,99301 roof tile inside 3x3,"[39, 13, 333, 360, '99301 roof tile inside 3x3', 0.9881017208099365]","[40, 15, 336, 360]","(40.0, 15.0, 333.0, 360.0)",0.980903030479462
99301 roof tile inside 3x3 041R.jpg,99301 roof tile inside 3x3,"[47, 45, 347, 335, '99301 roof tile inside 3x3', 0.9927710890769958]","[47, 47, 352, 336]","(47.0, 47.0, 347.0, 335.0)",0.9735759761113302
99301 roof tile inside 3x3 049R.jpg,99301 roof tile inside 3x3,"[1, 22, 369, 347, '99301 roof tile inside 3x3', 0.9976098537445068]","[8, 31, 375, 344]","(8.0, 31.0, 369.0, 344.0)",0.9301519616720723
