image,classname,pbox,gtbox,ioubox,iou
3298 roof tile 2x3 019R.jpg,3298 roof tile 2x3,"[57, 77, 345, 283, '3298 roof tile 2x3', 0.9504167437553406]","[55, 79, 343, 280]","(57.0, 79.0, 343.0, 280.0)",0.9624309392265193
3298 roof tile 2x3 030R.jpg,3298 roof tile 2x3,"[91, 73, 346, 318, '3298 roof tile 2x3', 0.9801862239837646]","[87, 74, 344, 320]","(91.0, 74.0, 344.0, 318.0)",0.9650902837489252
3622 brick 1x3 002L.jpg,3622 brick 1x3,"[46, 121, 349, 297, '3622 brick 1x3', 0.8427640795707703]","[49, 119, 351, 296]","(49.0, 121.0, 349.0, 296.0)",0.967171438045761
3622 brick 1x3 010L.jpg,3622 brick 1x3,"[52, 103, 356, 295, '3622 brick 1x3', 0.9785709977149963]","[55, 103, 358, 292]","(55.0, 103.0, 356.0, 292.0)",0.9683893371463589
3622 brick 1x3 011R.jpg,3622 brick 1x3,"[61, 96, 347, 296, '3622 brick 1x3', 0.9419973492622375]","[57, 99, 344, 296]","(61.0, 99.0, 344.0, 296.0)",0.9614230530454577
3622 brick 1x3 015R.jpg,3622 brick 1x3,"[87, 68, 322, 310, '3622 brick 1x3', 0.975383460521698]","[87, 72, 320, 312]","(87.0, 72.0, 320.0, 310.0)",0.9671759453048695
3622 brick 1x3 021R.jpg,3622 brick 1x3,"[56, 95, 340, 321, '3622 brick 1x3', 0.9656370878219604]","[55, 95, 342, 320]","(56.0, 95.0, 340.0, 320.0)",0.9852140797730461
3623 Plate 1x3 000L.jpg,3623 Plate 1x3,"[60, 123, 339, 297, '3623 Plate 1x3', 0.9611580967903137]","[55, 120, 337, 296]","(60.0, 123.0, 337.0, 296.0)",0.9535189127882683
3623 Plate 1x3 009R.jpg,3623 Plate 1x3,"[61, 133, 329, 278, '3623 Plate 1x3', 0.9488061666488647]","[64, 135, 328, 280]","(64.0, 135.0, 328.0, 278.0)",0.9584645069564335
3623 Plate 1x3 019L.jpg,3623 Plate 1x3,"[119, 96, 273, 281, '3623 Plate 1x3', 0.94748854637146]","[119, 98, 272, 280]","(119.0, 98.0, 272.0, 280.0)",0.9773955773955774
3623 Plate 1x3 024R.jpg,3623 Plate 1x3,"[128, 119, 272, 262, '3623 Plate 1x3', 0.9553631544113159]","[128, 120, 272, 264]","(128.0, 120.0, 272.0, 262.0)",0.9793103448275862
3623 Plate 1x3 027R.jpg,3623 Plate 1x3,"[122, 61, 259, 333, '3623 Plate 1x3', 0.9400436282157898]","[119, 63, 256, 335]","(122.0, 63.0, 256.0, 333.0)",0.9434651090017733
3659 brick bow 1x4 002R.jpg,3659 brick bow 1x4,"[22, 127, 359, 291, '3659 brick bow 1x4', 0.9543274641036987]","[24, 127, 359, 288]","(24.0, 127.0, 359.0, 288.0)",0.9758811608887602
3659 brick bow 1x4 006R.jpg,3659 brick bow 1x4,"[15, 57, 380, 319, '3659 brick bow 1x4', 0.9630134701728821]","[15, 59, 384, 320]","(15.0, 59.0, 380.0, 319.0)",0.9779573161306279
3659 brick bow 1x4 023L.jpg,3659 brick bow 1x4,"[76, 9, 311, 399, '3659 brick bow 1x4', 0.9661933779716492]","[79, 12, 312, 400]","(79.0, 12.0, 311.0, 399.0)",0.9730573317437954
3659 brick bow 1x4 038L.jpg,3659 brick bow 1x4,"[44, 97, 354, 328, '3659 brick bow 1x4', 0.9720459580421448]","[45, 95, 352, 328]","(45.0, 97.0, 352.0, 328.0)",0.9819035223748338
3659 brick bow 1x4 040R.jpg,3659 brick bow 1x4,"[16, 109, 366, 271, '3659 brick bow 1x4', 0.9516080617904663]","[18, 111, 368, 272]","(18.0, 111.0, 366.0, 271.0)",0.9705420951716925
3675 roof tile outside 3x3 015R.jpg,3675 roof tile outside 3x3,"[25, 30, 380, 342, '3675 roof tile outside 3x3', 0.9681079387664795]","[23, 31, 377, 344]","(25.0, 31.0, 377.0, 342.0)",0.9766437684003926
3675 roof tile outside 3x3 016L.jpg,3675 roof tile outside 3x3,"[88, 1, 388, 379, '3675 roof tile outside 3x3', 0.9798713326454163]","[87, 2, 390, 381]","(88.0, 2.0, 388.0, 379.0)",0.9823080330389015
3675 roof tile outside 3x3 034R.jpg,3675 roof tile outside 3x3,"[12, 12, 363, 376, '3675 roof tile outside 3x3', 0.9870086312294006]","[15, 7, 360, 374]","(15.0, 12.0, 360.0, 374.0)",0.9644834696383476
3675 roof tile outside 3x3 049R.jpg,3675 roof tile outside 3x3,"[68, 43, 352, 321, '3675 roof tile outside 3x3', 0.9748420119285583]","[71, 39, 352, 320]","(71.0, 43.0, 352.0, 320.0)",0.9720390628902542
3675 roof tile outside 3x3 056R.jpg,3675 roof tile outside 3x3,"[73, 15, 383, 388, '3675 roof tile outside 3x3', 0.9803240895271301]","[71, 15, 383, 390]","(73.0, 15.0, 383.0, 388.0)",0.9882905982905983
3700 Technic Brick 1x2 005R.jpg,3700 Technic Brick 1x2,"[115, 96, 301, 308, '3700 Technic Brick 1x2', 0.955450713634491]","[118, 95, 304, 312]","(118.0, 96.0, 301.0, 308.0)",0.946290062929899
3700 Technic Brick 1x2 008R.jpg,3700 Technic Brick 1x2,"[87, 120, 302, 288, '3700 Technic Brick 1x2', 0.9618737697601318]","[88, 121, 304, 288]","(88.0, 121.0, 302.0, 288.0)",0.9803588083612224
3700 Technic Brick 1x2 022L.jpg,3700 Technic Brick 1x2,"[121, 97, 273, 299, '3700 Technic Brick 1x2', 0.9658606648445129]","[119, 95, 272, 304]","(121.0, 97.0, 272.0, 299.0)",0.9478852667888996
3700 Technic Brick 1x2 033R.jpg,3700 Technic Brick 1x2,"[96, 118, 301, 297, '3700 Technic Brick 1x2', 0.945041835308075]","[95, 120, 302, 296]","(96.0, 120.0, 301.0, 296.0)",0.9738980214322347
3700 Technic Brick 1x2 034R.jpg,3700 Technic Brick 1x2,"[100, 112, 299, 295, '3700 Technic Brick 1x2', 0.9452705979347229]","[103, 111, 304, 296]","(103.0, 112.0, 299.0, 295.0)",0.9505485768802672
3794 Plate 1X2 with 1 Knob 034L.jpg,3794 Plate 1X2 with 1 Knob,"[144, 143, 277, 256, '3794 Plate 1X2 with 1 Knob', 0.9120041728019714]","[143, 144, 280, 256]","(144.0, 144.0, 277.0, 256.0)",0.9624604251469923
3794 Plate 1X2 with 1 Knob 053R.jpg,3794 Plate 1X2 with 1 Knob,"[120, 100, 293, 289, '3794 Plate 1X2 with 1 Knob', 0.9424708485603333]","[120, 103, 296, 287]","(120.0, 103.0, 293.0, 287.0)",0.9573821769075762
3794 Plate 1X2 with 1 Knob 055R.jpg,3794 Plate 1X2 with 1 Knob,"[107, 145, 300, 237, '3794 Plate 1X2 with 1 Knob', 0.9282989501953125]","[105, 146, 297, 238]","(107.0, 146.0, 297.0, 237.0)",0.9536679536679536
3794 Plate 1X2 with 1 Knob 073R.jpg,3794 Plate 1X2 with 1 Knob,"[112, 125, 277, 255, '3794 Plate 1X2 with 1 Knob', 0.9281343221664429]","[111, 127, 280, 254]","(112.0, 127.0, 277.0, 254.0)",0.954321887239275
3794 Plate 1X2 with 1 Knob 087L.jpg,3794 Plate 1X2 with 1 Knob,"[103, 149, 305, 237, '3794 Plate 1X2 with 1 Knob', 0.9052925109863281]","[103, 151, 304, 240]","(103.0, 151.0, 304.0, 237.0)",0.9405299526633658
4150 flat tile round 2x2 000R.jpg,4150 flat tile round 2x2,"[118, 136, 283, 258, '4150 flat tile round 2x2', 0.8995869755744934]","[119, 135, 288, 264]","(119.0, 136.0, 283.0, 258.0)",0.9126488163116362
4150 flat tile round 2x2 006L.jpg,4150 flat tile round 2x2,"[111, 108, 289, 291, '4150 flat tile round 2x2', 0.9507211446762085]","[111, 111, 288, 288]","(111.0, 111.0, 288.0, 288.0)",0.961779333210536
4150 flat tile round 2x2 006R.jpg,4150 flat tile round 2x2,"[127, 114, 270, 285, '4150 flat tile round 2x2', 0.9470462203025818]","[127, 112, 272, 286]","(127.0, 114.0, 270.0, 285.0)",0.9692033293697978
4150 flat tile round 2x2 013R.jpg,4150 flat tile round 2x2,"[127, 112, 277, 281, '4150 flat tile round 2x2', 0.9427181482315063]","[127, 111, 280, 280]","(127.0, 112.0, 277.0, 280.0)",0.9689698927211905
4150 flat tile round 2x2 038L.jpg,4150 flat tile round 2x2,"[110, 134, 286, 265, '4150 flat tile round 2x2', 0.9319910407066345]","[111, 135, 287, 264]","(111.0, 135.0, 286.0, 264.0)",0.9736898857019625
4274 Connector Peg w Knob 006R.jpg,4274 Connector Peg w Knob,"[138, 160, 261, 234, '4274 Connector Peg w Knob', 0.9083086252212524]","[135, 159, 264, 236]","(138.0, 160.0, 261.0, 234.0)",0.9163394744790093
4274 Connector Peg w Knob 009R.jpg,4274 Connector Peg w Knob,"[138, 152, 262, 244, '4274 Connector Peg w Knob', 0.9142380952835083]","[135, 152, 264, 247]","(138.0, 152.0, 262.0, 244.0)",0.9308853529171767
4274 Connector Peg w Knob 011L.jpg,4274 Connector Peg w Knob,"[139, 135, 259, 262, '4274 Connector Peg w Knob', 0.9363840818405151]","[136, 137, 256, 264]","(139.0, 137.0, 256.0, 262.0)",0.9224219489120151
4274 Connector Peg w Knob 015L.jpg,4274 Connector Peg w Knob,"[136, 137, 263, 259, '4274 Connector Peg w Knob', 0.9297025799751282]","[136, 136, 264, 261]","(136.0, 137.0, 263.0, 259.0)",0.968375
4274 Connector Peg w Knob 017R.jpg,4274 Connector Peg w Knob,"[153, 149, 245, 252, '4274 Connector Peg w Knob', 0.9479935169219971]","[152, 151, 248, 254]","(153.0, 151.0, 245.0, 252.0)",0.9225575853852264
4286 roof tile 1x3 000L.jpg,4286 roof tile 1x3,"[133, 55, 284, 346, '4286 roof tile 1x3', 0.9726928472518921]","[135, 55, 280, 344]","(135.0, 55.0, 280.0, 344.0)",0.9536651418948136
4286 roof tile 1x3 007L.jpg,4286 roof tile 1x3,"[45, 95, 298, 313, '4286 roof tile 1x3', 0.9845763444900513]","[47, 95, 296, 312]","(47.0, 95.0, 296.0, 312.0)",0.9796750915618088
4286 roof tile 1x3 008R.jpg,4286 roof tile 1x3,"[124, 100, 258, 349, '4286 roof tile 1x3', 0.9520151019096375]","[120, 103, 256, 352]","(124.0, 103.0, 256.0, 349.0)",0.9342309684101502
4286 roof tile 1x3 031R.jpg,4286 roof tile 1x3,"[97, 95, 305, 326, '4286 roof tile 1x3', 0.9693168997764587]","[95, 95, 302, 328]","(97.0, 95.0, 302.0, 326.0)",0.9679298503801815
4286 roof tile 1x3 040L.jpg,4286 roof tile 1x3,"[50, 88, 349, 303, '4286 roof tile 1x3', 0.9638179540634155]","[51, 87, 352, 303]","(51.0, 88.0, 349.0, 303.0)",0.982201713909031
4490 brick bow 1x3 005R.jpg,4490 brick bow 1x3,"[58, 93, 344, 307, '4490 brick bow 1x3', 0.9686300158500671]","[55, 95, 344, 310]","(58.0, 95.0, 344.0, 307.0)",0.966909595419969
4490 brick bow 1x3 014L.jpg,4490 brick bow 1x3,"[56, 73, 354, 307, '4490 brick bow 1x3', 0.9730586409568787]","[55, 75, 352, 311]","(56.0, 75.0, 352.0, 307.0)",0.9651450416010794
4490 brick bow 1x3 015L.jpg,4490 brick bow 1x3,"[84, 78, 335, 309, '4490 brick bow 1x3', 0.956466794013977]","[82, 80, 336, 312]","(84.0, 80.0, 335.0, 309.0)",0.9671714622244657
4490 brick bow 1x3 027L.jpg,4490 brick bow 1x3,"[54, 100, 345, 281, '4490 brick bow 1x3', 0.9633997678756714]","[55, 103, 344, 280]","(55.0, 103.0, 344.0, 280.0)",0.9711795864897192
4490 brick bow 1x3 051L.jpg,4490 brick bow 1x3,"[63, 88, 329, 331, '4490 brick bow 1x3', 0.9702704548835754]","[63, 87, 327, 336]","(63.0, 88.0, 327.0, 331.0)",0.9687415058439793
6143 Brick D16 w cross 001R.jpg,6143 Brick D16 w cross,"[111, 106, 290, 288, '6143 Brick D16 w cross', 0.9527078866958618]","[111, 103, 288, 288]","(111.0, 106.0, 288.0, 288.0)",0.9729680751457308
6143 Brick D16 w cross 002L.jpg,6143 Brick D16 w cross,"[94, 92, 311, 306, '6143 Brick D16 w cross', 0.9680466055870056]","[95, 95, 311, 303]","(95.0, 95.0, 311.0, 303.0)",0.9674835264223265
6143 Brick D16 w cross 006L.jpg,6143 Brick D16 w cross,"[100, 94, 298, 304, '6143 Brick D16 w cross', 0.9731634855270386]","[103, 95, 296, 304]","(103.0, 95.0, 296.0, 304.0)",0.9701058201058201
6143 Brick D16 w cross 012R.jpg,6143 Brick D16 w cross,"[106, 124, 293, 281, '6143 Brick D16 w cross', 0.9590913653373718]","[107, 127, 295, 280]","(107.0, 127.0, 293.0, 280.0)",0.9593123209169054
6143 Brick D16 w cross 015R.jpg,6143 Brick D16 w cross,"[95, 106, 307, 299, '6143 Brick D16 w cross', 0.970535933971405]","[95, 103, 304, 304]","(95.0, 106.0, 304.0, 299.0)",0.9471447356062741
6632 lever 3M 002L.jpg,6632 lever 3M,"[108, 111, 296, 292, '6632 lever 3M', 0.9679557085037231]","[103, 114, 296, 296]","(108.0, 114.0, 296.0, 292.0)",0.9376295881199216
6632 lever 3M 018R.jpg,6632 lever 3M,"[128, 136, 276, 267, '6632 lever 3M', 0.958807647228241]","[129, 135, 278, 270]","(129.0, 136.0, 276.0, 267.0)",0.9511508446112812
6632 lever 3M 022R.jpg,6632 lever 3M,"[87, 127, 309, 274, '6632 lever 3M', 0.9574049711227417]","[88, 128, 310, 272]","(88.0, 128.0, 309.0, 272.0)",0.970895112575508
6632 lever 3M 027R.jpg,6632 lever 3M,"[119, 103, 278, 299, '6632 lever 3M', 0.9626082181930542]","[119, 103, 279, 304]","(119.0, 103.0, 278.0, 299.0)",0.9690298507462687
6632 lever 3M 078R.jpg,6632 lever 3M,"[94, 92, 304, 306, '6632 lever 3M', 0.9612218141555786]","[95, 95, 304, 304]","(95.0, 95.0, 304.0, 304.0)",0.9719848687138407
14719 flat tile corner 2x2 010L.jpg,14719 flat tile corner 2x2,"[88, 91, 309, 293, '14719 flat tile corner 2x2', 0.9711054563522339]","[87, 94, 312, 291]","(88.0, 94.0, 309.0, 291.0)",0.9583314990094651
14719 flat tile corner 2x2 014R.jpg,14719 flat tile corner 2x2,"[78, 112, 322, 250, '14719 flat tile corner 2x2', 0.9624212384223938]","[79, 114, 319, 248]","(79.0, 114.0, 319.0, 248.0)",0.955096222380613
14719 flat tile corner 2x2 016L.jpg,14719 flat tile corner 2x2,"[73, 90, 279, 306, '14719 flat tile corner 2x2', 0.9609847664833069]","[71, 90, 280, 304]","(73.0, 90.0, 279.0, 304.0)",0.9766493863263769
14719 flat tile corner 2x2 023R.jpg,14719 flat tile corner 2x2,"[95, 106, 286, 292, '14719 flat tile corner 2x2', 0.945917546749115]","[95, 103, 287, 296]","(95.0, 106.0, 286.0, 292.0)",0.958711139896373
14719 flat tile corner 2x2 031L.jpg,14719 flat tile corner 2x2,"[73, 125, 327, 312, '14719 flat tile corner 2x2', 0.9687288999557495]","[71, 128, 328, 311]","(73.0, 128.0, 327.0, 311.0)",0.9674277270172955
15672 roof tile 1x2 016R.jpg,15672 roof tile 1x2,"[127, 103, 260, 299, '15672 roof tile 1x2', 0.9554762840270996]","[127, 103, 263, 296]","(127.0, 103.0, 260.0, 296.0)",0.9632979322250159
15672 roof tile 1x2 017R.jpg,15672 roof tile 1x2,"[124, 104, 262, 281, '15672 roof tile 1x2', 0.9467759132385254]","[126, 103, 262, 280]","(126.0, 104.0, 262.0, 280.0)",0.9745134761012947
15672 roof tile 1x2 039R.jpg,15672 roof tile 1x2,"[119, 98, 257, 284, '15672 roof tile 1x2', 0.9480934143066406]","[119, 95, 255, 284]","(119.0, 98.0, 255.0, 284.0)",0.9700874367234238
15672 roof tile 1x2 047L.jpg,15672 roof tile 1x2,"[125, 146, 308, 291, '15672 roof tile 1x2', 0.9526411890983582]","[127, 143, 305, 295]","(127.0, 146.0, 305.0, 291.0)",0.9290522299413269
15672 roof tile 1x2 056L.jpg,15672 roof tile 1x2,"[136, 128, 304, 307, '15672 roof tile 1x2', 0.9678587317466736]","[135, 127, 304, 312]","(136.0, 128.0, 304.0, 307.0)",0.9618423156884696
18654 beam 1M 004L.jpg,18654 beam 1M,"[135, 149, 264, 247, '18654 beam 1M', 0.9249613881111145]","[135, 151, 264, 248]","(135.0, 151.0, 264.0, 247.0)",0.9696969696969697
18654 beam 1M 010L.jpg,18654 beam 1M,"[135, 144, 264, 252, '18654 beam 1M', 0.9368464946746826]","[135, 143, 264, 256]","(135.0, 144.0, 264.0, 252.0)",0.9557522123893806
18654 beam 1M 014R.jpg,18654 beam 1M,"[152, 144, 245, 256, '18654 beam 1M', 0.9228339791297913]","[151, 143, 245, 256]","(152.0, 144.0, 245.0, 256.0)",0.9806062888344944
18654 beam 1M 025L.jpg,18654 beam 1M,"[136, 137, 264, 261, '18654 beam 1M', 0.9297292828559875]","[135, 137, 264, 263]","(136.0, 137.0, 264.0, 261.0)",0.9764980927771626
18654 beam 1M 035L.jpg,18654 beam 1M,"[144, 134, 253, 263, '18654 beam 1M', 0.9363584518432617]","[143, 135, 255, 264]","(144.0, 135.0, 253.0, 263.0)",0.9584392388541595
27925 flat tile round 2x2 022L.jpg,27925 flat tile round 2x2,"[103, 123, 290, 277, '27925 flat tile round 2x2', 0.9541186094284058]","[103, 121, 288, 280]","(103.0, 123.0, 288.0, 277.0)",0.9585169733876123
27925 flat tile round 2x2 023R.jpg,27925 flat tile round 2x2,"[99, 143, 299, 271, '27925 flat tile round 2x2', 0.9490911960601807]","[98, 143, 296, 272]","(99.0, 143.0, 296.0, 271.0)",0.9726143639589602
27925 flat tile round 2x2 029L.jpg,27925 flat tile round 2x2,"[135, 123, 263, 290, '27925 flat tile round 2x2', 0.9600202441215515]","[135, 120, 264, 288]","(135.0, 123.0, 263.0, 288.0)",0.9631521342575702
27925 flat tile round 2x2 029R.jpg,27925 flat tile round 2x2,"[98, 128, 300, 286, '27925 flat tile round 2x2', 0.9547160863876343]","[96, 127, 304, 287]","(98.0, 128.0, 300.0, 286.0)",0.9590144230769231
27925 flat tile round 2x2 034L.jpg,27925 flat tile round 2x2,"[158, 91, 248, 311, '27925 flat tile round 2x2', 0.9404245018959045]","[159, 87, 248, 312]","(159.0, 91.0, 248.0, 311.0)",0.9671523833045196
33909 plate 2 knobs 2x2 012L.jpg,33909 plate 2 knobs 2x2,"[94, 84, 317, 296, '33909 plate 2 knobs 2x2', 0.9370535016059875]","[95, 87, 320, 296]","(95.0, 87.0, 317.0, 296.0)",0.9685823434857942
33909 plate 2 knobs 2x2 018R.jpg,33909 plate 2 knobs 2x2,"[76, 95, 323, 319, '33909 plate 2 knobs 2x2', 0.9600879549980164]","[79, 97, 320, 320]","(79.0, 97.0, 320.0, 319.0)",0.962803001673595
33909 plate 2 knobs 2x2 021L.jpg,33909 plate 2 knobs 2x2,"[89, 99, 325, 315, '33909 plate 2 knobs 2x2', 0.9708569645881653]","[88, 103, 327, 314]","(89.0, 103.0, 325.0, 314.0)",0.9648704683291673
33909 plate 2 knobs 2x2 036R.jpg,33909 plate 2 knobs 2x2,"[94, 76, 319, 311, '33909 plate 2 knobs 2x2', 0.9528485536575317]","[97, 79, 318, 311]","(97.0, 79.0, 318.0, 311.0)",0.9696832151300236
33909 plate 2 knobs 2x2 051L.jpg,33909 plate 2 knobs 2x2,"[95, 94, 320, 288, '33909 plate 2 knobs 2x2', 0.9691447615623474]","[98, 95, 320, 288]","(98.0, 95.0, 320.0, 288.0)",0.9815807560137457
41677 lever 2M 002L.jpg,41677 lever 2M,"[120, 127, 280, 273, '41677 lever 2M', 0.912469744682312]","[119, 127, 280, 272]","(120.0, 127.0, 280.0, 272.0)",0.9870240374388428
41677 lever 2M 011L.jpg,41677 lever 2M,"[107, 134, 292, 264, '41677 lever 2M', 0.926701545715332]","[111, 135, 288, 262]","(111.0, 135.0, 288.0, 262.0)",0.9346777546777547
41677 lever 2M 018R.jpg,41677 lever 2M,"[118, 148, 279, 249, '41677 lever 2M', 0.917235255241394]","[119, 151, 280, 248]","(119.0, 151.0, 279.0, 248.0)",0.948771243428292
41677 lever 2M 022R.jpg,41677 lever 2M,"[113, 138, 285, 261, '41677 lever 2M', 0.9313920736312866]","[111, 135, 288, 263]","(113.0, 138.0, 285.0, 261.0)",0.933792372881356
41677 lever 2M 031R.jpg,41677 lever 2M,"[115, 150, 283, 246, '41677 lever 2M', 0.9138475656509399]","[114, 151, 280, 248]","(115.0, 151.0, 280.0, 246.0)",0.946843853820598
41678 Cross Block Fork 2x2 000R.jpg,41678 Cross Block Fork 2x2,"[112, 96, 299, 302, '41678 Cross Block Fork 2x2', 0.9615330696105957]","[111, 95, 296, 304]","(112.0, 96.0, 296.0, 302.0)",0.9648957564340809
41678 Cross Block Fork 2x2 003L.jpg,41678 Cross Block Fork 2x2,"[96, 98, 304, 309, '41678 Cross Block Fork 2x2', 0.9693425297737122]","[95, 95, 303, 312]","(96.0, 98.0, 303.0, 309.0)",0.9631728670033298
41678 Cross Block Fork 2x2 006R.jpg,41678 Cross Block Fork 2x2,"[108, 85, 303, 305, '41678 Cross Block Fork 2x2', 0.9605821371078491]","[111, 87, 304, 304]","(111.0, 87.0, 303.0, 304.0)",0.9663009949671824
41678 Cross Block Fork 2x2 022L.jpg,41678 Cross Block Fork 2x2,"[92, 92, 312, 302, '41678 Cross Block Fork 2x2', 0.9646392464637756]","[95, 95, 312, 304]","(95.0, 95.0, 312.0, 302.0)",0.9632242569798859
41678 Cross Block Fork 2x2 032R.jpg,41678 Cross Block Fork 2x2,"[84, 91, 302, 310, '41678 Cross Block Fork 2x2', 0.9608427882194519]","[87, 88, 304, 312]","(87.0, 91.0, 302.0, 310.0)",0.9557495179133259
43093 Bush 2M friction - Cross axle 000L.jpg,43093 Bush 2M friction - Cross axle,"[110, 130, 295, 261, '43093 Bush 2M friction - Cross axle', 0.9463583827018738]","[112, 127, 296, 262]","(112.0, 130.0, 295.0, 261.0)",0.9550235041032588
43093 Bush 2M friction - Cross axle 001L.jpg,43093 Bush 2M friction - Cross axle,"[138, 107, 268, 283, '43093 Bush 2M friction - Cross axle', 0.9451215863227844]","[136, 105, 264, 288]","(138.0, 107.0, 264.0, 283.0)",0.9190981432360743
43093 Bush 2M friction - Cross axle 005R.jpg,43093 Bush 2M friction - Cross axle,"[152, 108, 254, 285, '43093 Bush 2M friction - Cross axle', 0.9264843463897705]","[151, 111, 253, 288]","(152.0, 111.0, 253.0, 285.0)",0.948203302039495
43093 Bush 2M friction - Cross axle 011R.jpg,43093 Bush 2M friction - Cross axle,"[146, 108, 250, 288, '43093 Bush 2M friction - Cross axle', 0.9358218908309937]","[143, 111, 247, 288]","(146.0, 111.0, 247.0, 288.0)",0.9286270843073087
43093 Bush 2M friction - Cross axle 015R.jpg,43093 Bush 2M friction - Cross axle,"[136, 118, 270, 286, '43093 Bush 2M friction - Cross axle', 0.9405030608177185]","[135, 119, 272, 287]","(136.0, 119.0, 270.0, 286.0)",0.9666522678185745
43857 beam 1x2 005R.jpg,43857 beam 1x2,"[128, 107, 271, 293, '43857 beam 1x2', 0.9581152200698853]","[127, 103, 272, 296]","(128.0, 107.0, 271.0, 293.0)",0.9504377345006253
43857 beam 1x2 009L.jpg,43857 beam 1x2,"[114, 113, 285, 288, '43857 beam 1x2', 0.9555130004882812]","[111, 111, 288, 288]","(114.0, 113.0, 285.0, 288.0)",0.9551852915828785
43857 beam 1x2 012R.jpg,43857 beam 1x2,"[144, 107, 255, 290, '43857 beam 1x2', 0.9306347966194153]","[143, 111, 256, 288]","(144.0, 111.0, 255.0, 288.0)",0.950645957323269
43857 beam 1x2 016R.jpg,43857 beam 1x2,"[122, 112, 278, 285, '43857 beam 1x2', 0.9490627646446228]","[120, 111, 280, 288]","(122.0, 112.0, 278.0, 285.0)",0.9529661016949152
43857 beam 1x2 062L.jpg,43857 beam 1x2,"[136, 99, 264, 299, '43857 beam 1x2', 0.9496484994888306]","[135, 96, 264, 297]","(136.0, 99.0, 264.0, 297.0)",0.9678823754057667
54200 roof tile 1x1 010R.jpg,54200 roof tile 1x1,"[143, 152, 255, 249, '54200 roof tile 1x1', 0.9110417366027832]","[143, 151, 256, 248]","(143.0, 152.0, 255.0, 248.0)",0.9710105662422108
54200 roof tile 1x1 016R.jpg,54200 roof tile 1x1,"[141, 153, 256, 268, '54200 roof tile 1x1', 0.9210062623023987]","[143, 151, 255, 272]","(143.0, 153.0, 255.0, 268.0)",0.9268187378570915
54200 roof tile 1x1 034L.jpg,54200 roof tile 1x1,"[143, 135, 244, 261, '54200 roof tile 1x1', 0.9113515019416809]","[143, 136, 248, 264]","(143.0, 136.0, 244.0, 261.0)",0.9323535927922605
54200 roof tile 1x1 037L.jpg,54200 roof tile 1x1,"[130, 135, 243, 265, '54200 roof tile 1x1', 0.9398283362388611]","[129, 135, 240, 264]","(130.0, 135.0, 240.0, 264.0)",0.957554490856333
54200 roof tile 1x1 055R.jpg,54200 roof tile 1x1,"[132, 142, 247, 255, '54200 roof tile 1x1', 0.9125016927719116]","[131, 143, 248, 256]","(132.0, 143.0, 247.0, 255.0)",0.9658068386322736
85984 roof tile 1x2 001R.jpg,85984 roof tile 1x2,"[107, 133, 269, 268, '85984 roof tile 1x2', 0.9687939882278442]","[103, 135, 272, 272]","(107.0, 135.0, 269.0, 268.0)",0.9177492865357584
85984 roof tile 1x2 010L.jpg,85984 roof tile 1x2,"[114, 149, 282, 278, '85984 roof tile 1x2', 0.675757110118866]","[111, 151, 280, 280]","(114.0, 151.0, 280.0, 278.0)",0.941539011209861
85984 roof tile 1x2 013L.jpg,85984 roof tile 1x2,"[130, 97, 246, 305, '85984 roof tile 1x2', 0.9539966583251953]","[131, 97, 247, 304]","(131.0, 97.0, 246.0, 304.0)",0.9782206698171358
85984 roof tile 1x2 060L.jpg,85984 roof tile 1x2,"[150, 106, 281, 289, '85984 roof tile 1x2', 0.9648168683052063]","[151, 103, 280, 288]","(151.0, 106.0, 280.0, 288.0)",0.9637931034482758
85984 roof tile 1x2 102L.jpg,85984 roof tile 1x2,"[96, 167, 304, 262, '85984 roof tile 1x2', 0.9352899193763733]","[95, 167, 304, 263]","(96.0, 167.0, 304.0, 262.0)",0.9848484848484849
99301 roof tile inside 3x3 028L.jpg,99301 roof tile inside 3x3,"[28, 43, 386, 335, '99301 roof tile inside 3x3', 0.9732978343963623]","[23, 47, 384, 336]","(28.0, 47.0, 384.0, 335.0)",0.964179918560802
99301 roof tile inside 3x3 031L.jpg,99301 roof tile inside 3x3,"[39, 16, 335, 360, '99301 roof tile inside 3x3', 0.983474850654602]","[40, 15, 336, 360]","(40.0, 16.0, 335.0, 360.0)",0.9903966271080574
99301 roof tile inside 3x3 041R.jpg,99301 roof tile inside 3x3,"[47, 47, 354, 338, '99301 roof tile inside 3x3', 0.9759107828140259]","[47, 47, 352, 336]","(47.0, 47.0, 352.0, 336.0)",0.9866572640675196
99301 roof tile inside 3x3 049R.jpg,99301 roof tile inside 3x3,"[9, 29, 376, 345, '99301 roof tile inside 3x3', 0.9742944240570068]","[8, 31, 375, 344]","(9.0, 31.0, 375.0, 344.0)",0.9851485574235714
99301 roof tile inside 3x3 068R.jpg,99301 roof tile inside 3x3,"[25, 15, 384, 359, '99301 roof tile inside 3x3', 0.982043981552124]","[23, 16, 384, 359]","(25.0, 16.0, 384.0, 359.0)",0.9915849317936577
