image,classname,pbox,gtbox,ioubox,iou
3298 roof tile 2x3 010R.jpg,3298 roof tile 2x3,"[34, 161, 359, 326, '3298 roof tile 2x3', 0.863409161567688]","[33, 160, 358, 328]","(34.0, 161.0, 358.0, 326.0)",0.9761709120788825
3298 roof tile 2x3 012R.jpg,3298 roof tile 2x3,"[64, 53, 274, 335, '3298 roof tile 2x3', 0.7870448231697083]","[64, 55, 277, 336]","(64.0, 55.0, 274.0, 335.0)",0.9755611965556716
3298 roof tile 2x3 019R.jpg,3298 roof tile 2x3,"[53, 80, 344, 280, '3298 roof tile 2x3', 0.8229173421859741]","[55, 79, 343, 280]","(55.0, 80.0, 343.0, 280.0)",0.9848173984407058
3298 roof tile 2x3 030R.jpg,3298 roof tile 2x3,"[85, 71, 341, 319, '3298 roof tile 2x3', 0.8132365942001343]","[87, 74, 344, 320]","(87.0, 74.0, 341.0, 319.0)",0.965105459057072
3622 brick 1x3 002L.jpg,3622 brick 1x3,"[49, 120, 353, 297, '3622 brick 1x3', 0.9558231830596924]","[49, 119, 351, 296]","(49.0, 120.0, 351.0, 296.0)",0.9822953243393088
3622 brick 1x3 010L.jpg,3622 brick 1x3,"[54, 103, 360, 295, '3622 brick 1x3', 0.9549207091331482]","[55, 103, 358, 292]","(55.0, 103.0, 358.0, 292.0)",0.9747242647058824
3622 brick 1x3 011R.jpg,3622 brick 1x3,"[58, 95, 345, 297, '3622 brick 1x3', 0.788515031337738]","[57, 99, 344, 296]","(58.0, 99.0, 344.0, 296.0)",0.968558216293342
3622 brick 1x3 015R.jpg,3622 brick 1x3,"[85, 70, 319, 311, '3622 brick 1x3', 0.9322587847709656]","[87, 72, 320, 312]","(87.0, 72.0, 319.0, 311.0)",0.9750641859810784
3622 brick 1x3 021R.jpg,3622 brick 1x3,"[55, 94, 341, 320, '3622 brick 1x3', 0.942980170249939]","[55, 95, 342, 320]","(55.0, 95.0, 341.0, 320.0)",0.9921216139128289
3623 Plate 1x3 000L.jpg,3623 Plate 1x3,"[57, 125, 341, 296, '3623 Plate 1x3', 0.9310534596443176]","[55, 120, 337, 296]","(57.0, 125.0, 337.0, 296.0)",0.9515859766277128
3623 Plate 1x3 009R.jpg,3623 Plate 1x3,"[61, 134, 334, 279, '3623 Plate 1x3', 0.9202404022216797]","[64, 135, 328, 280]","(64.0, 135.0, 328.0, 279.0)",0.9540013551155613
3623 Plate 1x3 019L.jpg,3623 Plate 1x3,"[120, 95, 270, 281, '3623 Plate 1x3', 0.9401806592941284]","[119, 98, 272, 280]","(120.0, 98.0, 270.0, 280.0)",0.9597131406876186
3623 Plate 1x3 024R.jpg,3623 Plate 1x3,"[128, 119, 271, 264, '3623 Plate 1x3', 0.8663108348846436]","[128, 120, 272, 264]","(128.0, 120.0, 271.0, 264.0)",0.9862541309449686
3623 Plate 1x3 027R.jpg,3623 Plate 1x3,"[122, 62, 254, 332, '3623 Plate 1x3', 0.9482995867729187]","[119, 63, 256, 335]","(122.0, 63.0, 254.0, 332.0)",0.9495133169322922
3659 brick bow 1x4 002R.jpg,3659 brick bow 1x4,"[28, 128, 354, 285, '3659 brick bow 1x4', 0.9878659844398499]","[24, 127, 359, 288]","(28.0, 128.0, 354.0, 285.0)",0.9489570779642161
3659 brick bow 1x4 006R.jpg,3659 brick bow 1x4,"[15, 55, 380, 322, '3659 brick bow 1x4', 0.9720160365104675]","[15, 59, 384, 320]","(15.0, 59.0, 380.0, 320.0)",0.9671671793622271
3659 brick bow 1x4 023L.jpg,3659 brick bow 1x4,"[83, 5, 307, 393, '3659 brick bow 1x4', 0.9715864062309265]","[79, 12, 312, 400]","(83.0, 12.0, 307.0, 393.0)",0.9279345887878919
3659 brick bow 1x4 038L.jpg,3659 brick bow 1x4,"[45, 95, 353, 326, '3659 brick bow 1x4', 0.9834370613098145]","[45, 95, 352, 328]","(45.0, 95.0, 352.0, 326.0)",0.9882249658593685
3659 brick bow 1x4 040R.jpg,3659 brick bow 1x4,"[16, 116, 369, 268, '3659 brick bow 1x4', 0.9863889813423157]","[18, 111, 368, 272]","(18.0, 116.0, 368.0, 268.0)",0.9365207900573883
3675 roof tile outside 3x3 015R.jpg,3675 roof tile outside 3x3,"[17, 30, 380, 339, '3675 roof tile outside 3x3', 0.9034261107444763]","[23, 31, 377, 344]","(23.0, 31.0, 377.0, 339.0)",0.9569498933621212
3675 roof tile outside 3x3 016L.jpg,3675 roof tile outside 3x3,"[89, 1, 389, 376, '3675 roof tile outside 3x3', 0.9154434204101562]","[87, 2, 390, 381]","(89.0, 2.0, 389.0, 376.0)",0.9744912582401835
3675 roof tile outside 3x3 034R.jpg,3675 roof tile outside 3x3,"[14, 3, 361, 373, '3675 roof tile outside 3x3', 0.8587847948074341]","[15, 7, 360, 374]","(15.0, 7.0, 360.0, 373.0)",0.9808521381131783
3675 roof tile outside 3x3 049R.jpg,3675 roof tile outside 3x3,"[71, 45, 352, 319, '3675 roof tile outside 3x3', 0.9698290228843689]","[71, 39, 352, 320]","(71.0, 45.0, 352.0, 319.0)",0.9750889679715302
3675 roof tile outside 3x3 056R.jpg,3675 roof tile outside 3x3,"[73, 14, 380, 390, '3675 roof tile outside 3x3', 0.8910130262374878]","[71, 15, 383, 390]","(73.0, 15.0, 380.0, 390.0)",0.9813992344872855
3700 Technic Brick 1x2 005R.jpg,3700 Technic Brick 1x2,"[116, 94, 305, 309, '3700 Technic Brick 1x2', 0.9715366363525391]","[118, 95, 304, 312]","(118.0, 95.0, 304.0, 309.0)",0.9662806787560994
3700 Technic Brick 1x2 008R.jpg,3700 Technic Brick 1x2,"[86, 119, 300, 285, '3700 Technic Brick 1x2', 0.9751492142677307]","[88, 121, 304, 288]","(88.0, 121.0, 300.0, 285.0)",0.9440642989030086
3700 Technic Brick 1x2 022L.jpg,3700 Technic Brick 1x2,"[121, 92, 272, 303, '3700 Technic Brick 1x2', 0.9662885665893555]","[119, 95, 272, 304]","(121.0, 95.0, 272.0, 303.0)",0.9684859697810669
3700 Technic Brick 1x2 033R.jpg,3700 Technic Brick 1x2,"[94, 118, 299, 293, '3700 Technic Brick 1x2', 0.9804041981697083]","[95, 120, 302, 296]","(95.0, 120.0, 299.0, 293.0)",0.9534513035255977
3700 Technic Brick 1x2 034R.jpg,3700 Technic Brick 1x2,"[104, 115, 297, 295, '3700 Technic Brick 1x2', 0.9620891213417053]","[103, 111, 304, 296]","(104.0, 115.0, 297.0, 295.0)",0.9342476805163372
3794 Plate 1X2 with 1 Knob 034L.jpg,3794 Plate 1X2 with 1 Knob,"[143, 144, 279, 256, '3794 Plate 1X2 with 1 Knob', 0.9524680376052856]","[143, 144, 280, 256]","(143.0, 144.0, 279.0, 256.0)",0.9927007299270073
3794 Plate 1X2 with 1 Knob 053R.jpg,3794 Plate 1X2 with 1 Knob,"[121, 103, 295, 285, '3794 Plate 1X2 with 1 Knob', 0.9524689316749573]","[120, 103, 296, 287]","(121.0, 103.0, 295.0, 285.0)",0.9778903162055336
3794 Plate 1X2 with 1 Knob 055R.jpg,3794 Plate 1X2 with 1 Knob,"[106, 145, 299, 239, '3794 Plate 1X2 with 1 Knob', 0.9649105668067932]","[105, 146, 297, 238]","(106.0, 146.0, 297.0, 238.0)",0.9636941976527367
3794 Plate 1X2 with 1 Knob 073R.jpg,3794 Plate 1X2 with 1 Knob,"[112, 127, 278, 253, '3794 Plate 1X2 with 1 Knob', 0.9654690027236938]","[111, 127, 280, 254]","(112.0, 127.0, 278.0, 253.0)",0.9745142803895075
3794 Plate 1X2 with 1 Knob 087L.jpg,3794 Plate 1X2 with 1 Knob,"[101, 152, 305, 239, '3794 Plate 1X2 with 1 Knob', 0.9562726020812988]","[103, 151, 304, 240]","(103.0, 152.0, 304.0, 239.0)",0.9634710743801653
4150 flat tile round 2x2 000R.jpg,4150 flat tile round 2x2,"[115, 135, 285, 258, '4150 flat tile round 2x2', 0.9906901121139526]","[119, 135, 288, 264]","(119.0, 135.0, 285.0, 258.0)",0.9158928811734626
4150 flat tile round 2x2 006L.jpg,4150 flat tile round 2x2,"[112, 111, 288, 288, '4150 flat tile round 2x2', 0.9738562703132629]","[111, 111, 288, 288]","(112.0, 111.0, 288.0, 288.0)",0.9943502824858758
4150 flat tile round 2x2 006R.jpg,4150 flat tile round 2x2,"[127, 109, 272, 287, '4150 flat tile round 2x2', 0.9719517230987549]","[127, 112, 272, 286]","(127.0, 112.0, 272.0, 286.0)",0.9775280898876404
4150 flat tile round 2x2 013R.jpg,4150 flat tile round 2x2,"[125, 108, 280, 278, '4150 flat tile round 2x2', 0.9739720821380615]","[127, 111, 280, 280]","(127.0, 111.0, 280.0, 278.0)",0.9585459183673469
4150 flat tile round 2x2 038L.jpg,4150 flat tile round 2x2,"[111, 135, 286, 264, '4150 flat tile round 2x2', 0.9772462844848633]","[111, 135, 287, 264]","(111.0, 135.0, 286.0, 264.0)",0.9943181818181818
4274 Connector Peg w Knob 006R.jpg,4274 Connector Peg w Knob,"[136, 161, 263, 234, '4274 Connector Peg w Knob', 0.9787775278091431]","[135, 159, 264, 236]","(136.0, 161.0, 263.0, 234.0)",0.9333534682371891
4274 Connector Peg w Knob 009R.jpg,4274 Connector Peg w Knob,"[135, 151, 263, 246, '4274 Connector Peg w Knob', 0.9806274771690369]","[135, 152, 264, 247]","(135.0, 152.0, 263.0, 246.0)",0.9716546878785431
4274 Connector Peg w Knob 011L.jpg,4274 Connector Peg w Knob,"[138, 136, 256, 263, '4274 Connector Peg w Knob', 0.982631266117096]","[136, 137, 256, 264]","(138.0, 137.0, 256.0, 263.0)",0.968094804010939
4274 Connector Peg w Knob 015L.jpg,4274 Connector Peg w Knob,"[136, 136, 263, 259, '4274 Connector Peg w Knob', 0.9843662977218628]","[136, 136, 264, 261]","(136.0, 136.0, 263.0, 259.0)",0.9763125
4274 Connector Peg w Knob 017R.jpg,4274 Connector Peg w Knob,"[150, 152, 246, 253, '4274 Connector Peg w Knob', 0.9738903045654297]","[152, 151, 248, 254]","(152.0, 152.0, 246.0, 253.0)",0.9409316154608524
4286 roof tile 1x3 000L.jpg,4286 roof tile 1x3,"[134, 49, 277, 338, '4286 roof tile 1x3', 0.9406294822692871]","[135, 55, 280, 344]","(135.0, 55.0, 277.0, 338.0)",0.9335594480323375
4286 roof tile 1x3 007L.jpg,4286 roof tile 1x3,"[42, 95, 294, 311, '4286 roof tile 1x3', 0.9408273100852966]","[47, 95, 296, 312]","(47.0, 95.0, 294.0, 311.0)",0.9680474661150726
4286 roof tile 1x3 008R.jpg,4286 roof tile 1x3,"[124, 102, 252, 347, '4286 roof tile 1x3', 0.9026616215705872]","[120, 103, 256, 352]","(124.0, 103.0, 252.0, 347.0)",0.9188044245704872
4286 roof tile 1x3 031R.jpg,4286 roof tile 1x3,"[95, 97, 303, 327, '4286 roof tile 1x3', 0.906670331954956]","[95, 95, 302, 328]","(95.0, 97.0, 302.0, 327.0)",0.9824394874228761
4286 roof tile 1x3 040L.jpg,4286 roof tile 1x3,"[48, 89, 351, 303, '4286 roof tile 1x3', 0.8642277121543884]","[51, 87, 352, 303]","(51.0, 89.0, 351.0, 303.0)",0.9777940235767157
4490 brick bow 1x3 005R.jpg,4490 brick bow 1x3,"[56, 94, 343, 304, '4490 brick bow 1x3', 0.964626133441925]","[55, 95, 344, 310]","(56.0, 95.0, 343.0, 304.0)",0.9609272371920157
4490 brick bow 1x3 014L.jpg,4490 brick bow 1x3,"[56, 74, 351, 312, '4490 brick bow 1x3', 0.9673096537590027]","[55, 75, 352, 311]","(56.0, 75.0, 351.0, 311.0)",0.9849749582637729
4490 brick bow 1x3 015L.jpg,4490 brick bow 1x3,"[78, 82, 333, 311, '4490 brick bow 1x3', 0.964796245098114]","[82, 80, 336, 312]","(82.0, 82.0, 333.0, 311.0)",0.96048058284874
4490 brick bow 1x3 027L.jpg,4490 brick bow 1x3,"[59, 101, 346, 281, '4490 brick bow 1x3', 0.9903256893157959]","[55, 103, 344, 280]","(59.0, 103.0, 344.0, 280.0)",0.9632791017415215
4490 brick bow 1x3 051L.jpg,4490 brick bow 1x3,"[65, 89, 324, 335, '4490 brick bow 1x3', 0.9646475911140442]","[63, 87, 327, 336]","(65.0, 89.0, 324.0, 335.0)",0.9692405987586711
6143 Brick D16 w cross 001R.jpg,6143 Brick D16 w cross,"[112, 104, 288, 287, '6143 Brick D16 w cross', 0.9718707203865051]","[111, 103, 288, 288]","(112.0, 104.0, 288.0, 287.0)",0.9836005497022446
6143 Brick D16 w cross 002L.jpg,6143 Brick D16 w cross,"[92, 96, 309, 302, '6143 Brick D16 w cross', 0.9852138161659241]","[95, 95, 311, 303]","(95.0, 96.0, 309.0, 302.0)",0.9679005840249418
6143 Brick D16 w cross 006L.jpg,6143 Brick D16 w cross,"[101, 94, 293, 301, '6143 Brick D16 w cross', 0.9692823886871338]","[103, 95, 296, 304]","(103.0, 95.0, 293.0, 301.0)",0.9560098678586259
6143 Brick D16 w cross 012R.jpg,6143 Brick D16 w cross,"[102, 125, 295, 279, '6143 Brick D16 w cross', 0.9775600433349609]","[107, 127, 295, 280]","(107.0, 127.0, 295.0, 279.0)",0.9553995319291207
6143 Brick D16 w cross 015R.jpg,6143 Brick D16 w cross,"[93, 106, 303, 302, '6143 Brick D16 w cross', 0.972727358341217]","[95, 103, 304, 304]","(95.0, 106.0, 303.0, 302.0)",0.9614867573877974
6632 lever 3M 002L.jpg,6632 lever 3M,"[109, 113, 294, 294, '6632 lever 3M', 0.9241902828216553]","[103, 114, 296, 296]","(109.0, 114.0, 294.0, 294.0)",0.9430489082722098
6632 lever 3M 018R.jpg,6632 lever 3M,"[127, 136, 275, 266, '6632 lever 3M', 0.973029375076294]","[129, 135, 278, 270]","(129.0, 136.0, 275.0, 266.0)",0.9315337423312884
6632 lever 3M 022R.jpg,6632 lever 3M,"[81, 128, 307, 271, '6632 lever 3M', 0.9527378678321838]","[88, 128, 310, 272]","(88.0, 128.0, 307.0, 271.0)",0.9498923230913889
6632 lever 3M 027R.jpg,6632 lever 3M,"[120, 102, 279, 302, '6632 lever 3M', 0.9417017698287964]","[119, 103, 279, 304]","(120.0, 103.0, 279.0, 302.0)",0.9790216281444352
6632 lever 3M 078R.jpg,6632 lever 3M,"[95, 94, 302, 301, '6632 lever 3M', 0.9578799605369568]","[95, 95, 304, 304]","(95.0, 95.0, 302.0, 301.0)",0.9716095515858549
14719 flat tile corner 2x2 010L.jpg,14719 flat tile corner 2x2,"[88, 89, 312, 291, '14719 flat tile corner 2x2', 0.9677873849868774]","[87, 94, 312, 291]","(88.0, 94.0, 312.0, 291.0)",0.9710199141819782
14719 flat tile corner 2x2 014R.jpg,14719 flat tile corner 2x2,"[82, 113, 327, 248, '14719 flat tile corner 2x2', 0.9673089981079102]","[79, 114, 319, 248]","(82.0, 114.0, 319.0, 248.0)",0.9486513128416525
14719 flat tile corner 2x2 016L.jpg,14719 flat tile corner 2x2,"[74, 87, 279, 304, '14719 flat tile corner 2x2', 0.9799845814704895]","[71, 90, 280, 304]","(74.0, 90.0, 279.0, 304.0)",0.9675569572792837
14719 flat tile corner 2x2 023R.jpg,14719 flat tile corner 2x2,"[94, 104, 285, 294, '14719 flat tile corner 2x2', 0.9624478816986084]","[95, 103, 287, 296]","(95.0, 104.0, 285.0, 294.0)",0.9692315953390969
14719 flat tile corner 2x2 031L.jpg,14719 flat tile corner 2x2,"[70, 127, 326, 309, '14719 flat tile corner 2x2', 0.9779708981513977]","[71, 128, 328, 311]","(71.0, 128.0, 326.0, 309.0)",0.9723392601331423
15672 roof tile 1x2 016R.jpg,15672 roof tile 1x2,"[127, 105, 262, 298, '15672 roof tile 1x2', 0.965063750743866]","[127, 103, 263, 296]","(127.0, 105.0, 262.0, 296.0)",0.972358398069236
15672 roof tile 1x2 017R.jpg,15672 roof tile 1x2,"[120, 102, 260, 279, '15672 roof tile 1x2', 0.9688746929168701]","[126, 103, 262, 280]","(126.0, 103.0, 260.0, 279.0)",0.9333544403989236
15672 roof tile 1x2 039R.jpg,15672 roof tile 1x2,"[119, 97, 258, 288, '15672 roof tile 1x2', 0.9712185859680176]","[119, 95, 255, 284]","(119.0, 97.0, 255.0, 284.0)",0.9482122217665262
15672 roof tile 1x2 047L.jpg,15672 roof tile 1x2,"[124, 145, 309, 291, '15672 roof tile 1x2', 0.9121481776237488]","[127, 143, 305, 295]","(127.0, 145.0, 305.0, 291.0)",0.9255644988959327
15672 roof tile 1x2 056L.jpg,15672 roof tile 1x2,"[136, 127, 303, 310, '15672 roof tile 1x2', 0.9572242498397827]","[135, 127, 304, 312]","(136.0, 127.0, 303.0, 310.0)",0.977482808252039
18654 beam 1M 004L.jpg,18654 beam 1M,"[134, 151, 265, 247, '18654 beam 1M', 0.9699916243553162]","[135, 151, 264, 248]","(135.0, 151.0, 264.0, 247.0)",0.9747343565525384
18654 beam 1M 010L.jpg,18654 beam 1M,"[135, 143, 264, 255, '18654 beam 1M', 0.977525532245636]","[135, 143, 264, 256]","(135.0, 143.0, 264.0, 255.0)",0.9911504424778761
18654 beam 1M 014R.jpg,18654 beam 1M,"[150, 141, 246, 254, '18654 beam 1M', 0.9740333557128906]","[151, 143, 245, 256]","(151.0, 143.0, 245.0, 254.0)",0.9454512504530627
18654 beam 1M 025L.jpg,18654 beam 1M,"[136, 135, 263, 264, '18654 beam 1M', 0.9758628606796265]","[135, 137, 264, 263]","(136.0, 137.0, 263.0, 263.0)",0.9619477006311993
18654 beam 1M 035L.jpg,18654 beam 1M,"[144, 134, 256, 264, '18654 beam 1M', 0.9677807092666626]","[143, 135, 255, 264]","(144.0, 135.0, 255.0, 264.0)",0.9748110831234257
27925 flat tile round 2x2 022L.jpg,27925 flat tile round 2x2,"[103, 120, 287, 280, '27925 flat tile round 2x2', 0.9438319206237793]","[103, 121, 288, 280]","(103.0, 121.0, 287.0, 280.0)",0.988411770667928
27925 flat tile round 2x2 023R.jpg,27925 flat tile round 2x2,"[100, 141, 297, 271, '27925 flat tile round 2x2', 0.9783374667167664]","[98, 143, 296, 272]","(100.0, 143.0, 296.0, 271.0)",0.9625537139349294
27925 flat tile round 2x2 029L.jpg,27925 flat tile round 2x2,"[134, 119, 264, 288, '27925 flat tile round 2x2', 0.9735217094421387]","[135, 120, 264, 288]","(135.0, 120.0, 264.0, 288.0)",0.9864360491579427
27925 flat tile round 2x2 029R.jpg,27925 flat tile round 2x2,"[94, 126, 294, 284, '27925 flat tile round 2x2', 0.9338127374649048]","[96, 127, 304, 287]","(96.0, 127.0, 294.0, 284.0)",0.9198674320885364
27925 flat tile round 2x2 034L.jpg,27925 flat tile round 2x2,"[158, 93, 248, 321, '27925 flat tile round 2x2', 0.9467979669570923]","[159, 87, 248, 312]","(159.0, 93.0, 248.0, 312.0)",0.9257623254488458
33909 plate 2 knobs 2x2 012L.jpg,33909 plate 2 knobs 2x2,"[92, 85, 316, 294, '33909 plate 2 knobs 2x2', 0.8928998112678528]","[95, 87, 320, 296]","(95.0, 87.0, 316.0, 294.0)",0.9511997338545348
33909 plate 2 knobs 2x2 018R.jpg,33909 plate 2 knobs 2x2,"[79, 95, 321, 319, '33909 plate 2 knobs 2x2', 0.8717076182365417]","[79, 97, 320, 320]","(79.0, 97.0, 320.0, 319.0)",0.9826075777332917
33909 plate 2 knobs 2x2 021L.jpg,33909 plate 2 knobs 2x2,"[84, 103, 326, 312, '33909 plate 2 knobs 2x2', 0.8658580780029297]","[88, 103, 327, 314]","(88.0, 103.0, 326.0, 312.0)",0.9702916219643032
33909 plate 2 knobs 2x2 036R.jpg,33909 plate 2 knobs 2x2,"[95, 79, 316, 311, '33909 plate 2 knobs 2x2', 0.8660783767700195]","[97, 79, 318, 311]","(97.0, 79.0, 316.0, 311.0)",0.9820627802690582
33909 plate 2 knobs 2x2 051L.jpg,33909 plate 2 knobs 2x2,"[94, 96, 316, 286, '33909 plate 2 knobs 2x2', 0.8968209028244019]","[98, 95, 320, 288]","(98.0, 96.0, 316.0, 286.0)",0.9498692840434803
41677 lever 2M 002L.jpg,41677 lever 2M,"[121, 126, 278, 271, '41677 lever 2M', 0.9458284974098206]","[119, 127, 280, 272]","(121.0, 127.0, 278.0, 271.0)",0.9619606841970896
41677 lever 2M 011L.jpg,41677 lever 2M,"[108, 134, 288, 264, '41677 lever 2M', 0.9479008913040161]","[111, 135, 288, 262]","(111.0, 135.0, 288.0, 262.0)",0.9606410256410256
41677 lever 2M 018R.jpg,41677 lever 2M,"[119, 150, 280, 247, '41677 lever 2M', 0.9700977802276611]","[119, 151, 280, 248]","(119.0, 151.0, 280.0, 247.0)",0.9795918367346939
41677 lever 2M 022R.jpg,41677 lever 2M,"[110, 134, 286, 264, '41677 lever 2M', 0.9536246657371521]","[111, 135, 288, 263]","(111.0, 135.0, 286.0, 263.0)",0.9681881051175657
41677 lever 2M 031R.jpg,41677 lever 2M,"[112, 150, 281, 246, '41677 lever 2M', 0.934502363204956]","[114, 151, 280, 248]","(114.0, 151.0, 280.0, 246.0)",0.9525247644358541
41678 Cross Block Fork 2x2 000R.jpg,41678 Cross Block Fork 2x2,"[111, 95, 296, 302, '41678 Cross Block Fork 2x2', 0.9729415774345398]","[111, 95, 296, 304]","(111.0, 95.0, 296.0, 302.0)",0.9904306220095693
41678 Cross Block Fork 2x2 003L.jpg,41678 Cross Block Fork 2x2,"[96, 95, 303, 312, '41678 Cross Block Fork 2x2', 0.9869846105575562]","[95, 95, 303, 312]","(96.0, 95.0, 303.0, 312.0)",0.9951923076923077
41678 Cross Block Fork 2x2 006R.jpg,41678 Cross Block Fork 2x2,"[111, 87, 302, 303, '41678 Cross Block Fork 2x2', 0.9850543737411499]","[111, 87, 304, 304]","(111.0, 87.0, 302.0, 303.0)",0.9850767651202216
41678 Cross Block Fork 2x2 022L.jpg,41678 Cross Block Fork 2x2,"[92, 95, 310, 303, '41678 Cross Block Fork 2x2', 0.988257110118866]","[95, 95, 312, 304]","(95.0, 95.0, 310.0, 303.0)",0.9726602431650608
41678 Cross Block Fork 2x2 032R.jpg,41678 Cross Block Fork 2x2,"[85, 88, 304, 313, '41678 Cross Block Fork 2x2', 0.9923898577690125]","[87, 88, 304, 312]","(87.0, 88.0, 304.0, 312.0)",0.9864637239979706
43093 Bush 2M friction - Cross axle 000L.jpg,43093 Bush 2M friction - Cross axle,"[110, 131, 297, 264, '43093 Bush 2M friction - Cross axle', 0.9737144112586975]","[112, 127, 296, 262]","(112.0, 131.0, 296.0, 262.0)",0.9413051118834693
43093 Bush 2M friction - Cross axle 001L.jpg,43093 Bush 2M friction - Cross axle,"[136, 109, 265, 290, '43093 Bush 2M friction - Cross axle', 0.9701848030090332]","[136, 105, 264, 288]","(136.0, 109.0, 264.0, 288.0)",0.9602279870919073
43093 Bush 2M friction - Cross axle 005R.jpg,43093 Bush 2M friction - Cross axle,"[151, 110, 256, 289, '43093 Bush 2M friction - Cross axle', 0.9848676323890686]","[151, 111, 253, 288]","(151.0, 111.0, 253.0, 288.0)",0.9605746209098165
43093 Bush 2M friction - Cross axle 011R.jpg,43093 Bush 2M friction - Cross axle,"[144, 109, 248, 286, '43093 Bush 2M friction - Cross axle', 0.9795728325843811]","[143, 111, 247, 288]","(144.0, 111.0, 247.0, 286.0)",0.9592358043744346
43093 Bush 2M friction - Cross axle 015R.jpg,43093 Bush 2M friction - Cross axle,"[137, 118, 271, 285, '43093 Bush 2M friction - Cross axle', 0.9643800854682922]","[135, 119, 272, 287]","(137.0, 119.0, 271.0, 285.0)",0.9608639308855291
43857 beam 1x2 005R.jpg,43857 beam 1x2,"[129, 105, 272, 296, '43857 beam 1x2', 0.9584193229675293]","[127, 103, 272, 296]","(129.0, 105.0, 272.0, 296.0)",0.9759871359656959
43857 beam 1x2 009L.jpg,43857 beam 1x2,"[113, 110, 287, 286, '43857 beam 1x2', 0.9701528549194336]","[111, 111, 288, 288]","(113.0, 111.0, 287.0, 286.0)",0.9665746119417198
43857 beam 1x2 012R.jpg,43857 beam 1x2,"[143, 111, 257, 288, '43857 beam 1x2', 0.9699910879135132]","[143, 111, 256, 288]","(143.0, 111.0, 256.0, 288.0)",0.9912280701754386
43857 beam 1x2 016R.jpg,43857 beam 1x2,"[118, 112, 278, 288, '43857 beam 1x2', 0.9724125266075134]","[120, 111, 280, 288]","(120.0, 112.0, 278.0, 288.0)",0.9698660714285714
43857 beam 1x2 062L.jpg,43857 beam 1x2,"[135, 97, 263, 303, '43857 beam 1x2', 0.9535778164863586]","[135, 96, 264, 297]","(135.0, 97.0, 263.0, 297.0)",0.9589092407386598
54200 roof tile 1x1 010R.jpg,54200 roof tile 1x1,"[143, 152, 255, 248, '54200 roof tile 1x1', 0.9335611462593079]","[143, 151, 256, 248]","(143.0, 152.0, 255.0, 248.0)",0.9809323966791351
54200 roof tile 1x1 016R.jpg,54200 roof tile 1x1,"[143, 152, 255, 269, '54200 roof tile 1x1', 0.9538511037826538]","[143, 151, 255, 272]","(143.0, 152.0, 255.0, 269.0)",0.9669421487603306
54200 roof tile 1x1 034L.jpg,54200 roof tile 1x1,"[143, 136, 247, 262, '54200 roof tile 1x1', 0.9297718405723572]","[143, 136, 248, 264]","(143.0, 136.0, 247.0, 262.0)",0.975
54200 roof tile 1x1 037L.jpg,54200 roof tile 1x1,"[128, 136, 240, 263, '54200 roof tile 1x1', 0.9405443668365479]","[129, 135, 240, 264]","(129.0, 136.0, 240.0, 263.0)",0.9758410632701093
54200 roof tile 1x1 055R.jpg,54200 roof tile 1x1,"[129, 144, 247, 255, '54200 roof tile 1x1', 0.9547703862190247]","[131, 143, 248, 256]","(131.0, 144.0, 247.0, 255.0)",0.9578219147511716
85984 roof tile 1x2 001R.jpg,85984 roof tile 1x2,"[107, 137, 271, 271, '85984 roof tile 1x2', 0.6401326656341553]","[103, 135, 272, 272]","(107.0, 137.0, 271.0, 271.0)",0.9491642551721159
85984 roof tile 1x2 010L.jpg,85984 roof tile 1x2,"[111, 150, 279, 279, '85984 roof tile 1x2', 0.818264365196228]","[111, 151, 280, 280]","(111.0, 151.0, 279.0, 279.0)",0.9788338112795303
85984 roof tile 1x2 013L.jpg,85984 roof tile 1x2,"[126, 99, 251, 305, '85984 roof tile 1x2', 0.9166249632835388]","[131, 97, 247, 304]","(131.0, 99.0, 247.0, 304.0)",0.9152490185513048
85984 roof tile 1x2 060L.jpg,85984 roof tile 1x2,"[149, 107, 282, 291, '85984 roof tile 1x2', 0.9102801084518433]","[151, 103, 280, 288]","(151.0, 107.0, 280.0, 288.0)",0.9344085160877221
85984 roof tile 1x2 102L.jpg,85984 roof tile 1x2,"[98, 166, 299, 259, '85984 roof tile 1x2', 0.9124817252159119]","[95, 167, 304, 263]","(98.0, 167.0, 299.0, 259.0)",0.9125092524056254
99301 roof tile inside 3x3 028L.jpg,99301 roof tile inside 3x3,"[28, 43, 389, 334, '99301 roof tile inside 3x3', 0.9518877863883972]","[23, 47, 384, 336]","(28.0, 47.0, 384.0, 334.0)",0.9530258935900306
99301 roof tile inside 3x3 031L.jpg,99301 roof tile inside 3x3,"[42, 12, 333, 360, '99301 roof tile inside 3x3', 0.9642073512077332]","[40, 15, 336, 360]","(42.0, 15.0, 333.0, 360.0)",0.9747749847076986
99301 roof tile inside 3x3 041R.jpg,99301 roof tile inside 3x3,"[47, 47, 350, 335, '99301 roof tile inside 3x3', 0.9679526686668396]","[47, 47, 352, 336]","(47.0, 47.0, 350.0, 335.0)",0.9900051052243463
99301 roof tile inside 3x3 049R.jpg,99301 roof tile inside 3x3,"[8, 29, 379, 341, '99301 roof tile inside 3x3', 0.9428694844245911]","[8, 31, 375, 344]","(8.0, 31.0, 375.0, 341.0)",0.9736164240541535
