image,classname,pbox,gtbox,ioubox,iou
33909 plate 2 knobs 2x2 021L.jpg,33909 plate 2 knobs 2x2,"[89, 100, 324, 315, '33909 plate 2 knobs 2x2', 0.9999979734420776]","[88, 103, 327, 314]","(89.0, 103.0, 324.0, 314.0)",0.9652708832175048
41677 lever 2M 002L.jpg,41677 lever 2M,"[120, 128, 278, 272, '41677 lever 2M', 0.6527259945869446]","[119, 127, 280, 272]","(120.0, 128.0, 278.0, 272.0)",0.9745984150781752
41677 lever 2M 011L.jpg,41677 lever 2M,"[107, 136, 290, 264, '41677 lever 2M', 0.7115493416786194]","[111, 135, 288, 262]","(111.0, 136.0, 288.0, 262.0)",0.9449599593237574
41677 lever 2M 018R.jpg,41677 lever 2M,"[119, 150, 278, 248, '41677 lever 2M', 0.9999955892562866]","[119, 151, 280, 248]","(119.0, 151.0, 278.0, 248.0)",0.9776242393509128
41677 lever 2M 022R.jpg,41677 lever 2M,"[113, 139, 284, 261, '41677 lever 2M', 0.9916211366653442]","[111, 135, 288, 263]","(113.0, 139.0, 284.0, 261.0)",0.9208156779661016
41678 Cross Block Fork 2x2 000R.jpg,41678 Cross Block Fork 2x2,"[111, 97, 298, 302, '41678 Cross Block Fork 2x2', 0.9999257326126099]","[111, 95, 296, 304]","(111.0, 97.0, 296.0, 302.0)",0.9705694177863083
41678 Cross Block Fork 2x2 022L.jpg,41678 Cross Block Fork 2x2,"[92, 96, 314, 302, '41678 Cross Block Fork 2x2', 0.9999980926513672]","[95, 95, 312, 304]","(95.0, 96.0, 312.0, 302.0)",0.9637582735053791
43093 Bush 2M friction - Cross axle 000L.jpg,43093 Bush 2M friction - Cross axle,"[112, 134, 293, 263, '43093 Bush 2M friction - Cross axle', 0.9983088970184326]","[112, 127, 296, 262]","(112.0, 134.0, 293.0, 262.0)",0.9259422085448223
43093 Bush 2M friction - Cross axle 001L.jpg,43093 Bush 2M friction - Cross axle,"[138, 105, 265, 285, '43093 Bush 2M friction - Cross axle', 0.9994766116142273]","[136, 105, 264, 288]","(138.0, 105.0, 264.0, 285.0)",0.9608540925266904
43093 Bush 2M friction - Cross axle 005R.jpg,43093 Bush 2M friction - Cross axle,"[152, 106, 252, 285, '43093 Bush 2M friction - Cross axle', 0.9975073933601379]","[151, 111, 253, 288]","(152.0, 111.0, 252.0, 285.0)",0.9378031691279508
43093 Bush 2M friction - Cross axle 011R.jpg,43093 Bush 2M friction - Cross axle,"[146, 107, 250, 288, '43093 Bush 2M friction - Cross axle', 0.9999130964279175]","[143, 111, 247, 288]","(146.0, 111.0, 247.0, 288.0)",0.9236373030224748
43093 Bush 2M friction - Cross axle 015R.jpg,43093 Bush 2M friction - Cross axle,"[135, 118, 270, 285, '43093 Bush 2M friction - Cross axle', 0.9998366832733154]","[135, 119, 272, 287]","(135.0, 119.0, 270.0, 285.0)",0.9679927432940262
43857 beam 1x2 005R.jpg,43857 beam 1x2,"[128, 106, 271, 294, '43857 beam 1x2', 0.9994076490402222]","[127, 103, 272, 296]","(128.0, 106.0, 271.0, 294.0)",0.9606574950866535
85984 roof tile 1x2 001R.jpg,85984 roof tile 1x2,"[107, 134, 267, 268, '85984 roof tile 1x2', 0.9644761085510254]","[103, 135, 272, 272]","(107.0, 135.0, 267.0, 268.0)",0.9127954360228199
85984 roof tile 1x2 010L.jpg,85984 roof tile 1x2,"[114, 150, 281, 278, '85984 roof tile 1x2', 0.6812388896942139]","[111, 151, 280, 280]","(114.0, 151.0, 280.0, 278.0)",0.9541525231952931
85984 roof tile 1x2 013L.jpg,85984 roof tile 1x2,"[130, 97, 245, 307, '85984 roof tile 1x2', 0.7373569011688232]","[131, 97, 247, 304]","(131.0, 97.0, 245.0, 304.0)",0.9606741573033708
