image,classname,pbox,gtbox,ioubox,iou
3622 brick 1x3 011R.jpg,3622 brick 1x3,"[60, 97, 347, 296, '3622 brick 1x3', 0.9833499193191528]","[57, 99, 344, 296]","(60.0, 99.0, 344.0, 296.0)",0.9695688340496326
3622 brick 1x3 015R.jpg,3622 brick 1x3,"[88, 69, 322, 310, '3622 brick 1x3', 0.97925865650177]","[87, 72, 320, 312]","(88.0, 72.0, 320.0, 310.0)",0.9670391257136852
3622 brick 1x3 021R.jpg,3622 brick 1x3,"[55, 94, 340, 321, '3622 brick 1x3', 0.8813327550888062]","[55, 95, 342, 320]","(55.0, 95.0, 340.0, 320.0)",0.9843426203085425
3623 Plate 1x3 000L.jpg,3623 Plate 1x3,"[59, 122, 340, 297, '3623 Plate 1x3', 0.9811187982559204]","[55, 120, 337, 296]","(59.0, 122.0, 337.0, 296.0)",0.959095865966095
3623 Plate 1x3 009R.jpg,3623 Plate 1x3,"[62, 132, 329, 281, '3623 Plate 1x3', 0.9701427221298218]","[64, 135, 328, 280]","(64.0, 135.0, 328.0, 280.0)",0.9622200437372748
3623 Plate 1x3 019L.jpg,3623 Plate 1x3,"[118, 95, 273, 281, '3623 Plate 1x3', 0.9819455742835999]","[119, 98, 272, 280]","(119.0, 98.0, 272.0, 280.0)",0.9658688865764828
3623 Plate 1x3 024R.jpg,3623 Plate 1x3,"[127, 119, 272, 262, '3623 Plate 1x3', 0.5023200511932373]","[128, 120, 272, 264]","(128.0, 120.0, 272.0, 262.0)",0.9726490034723874
3623 Plate 1x3 027R.jpg,3623 Plate 1x3,"[121, 61, 259, 333, '3623 Plate 1x3', 0.9341036081314087]","[119, 63, 256, 335]","(121.0, 63.0, 256.0, 333.0)",0.9504563233376793
3659 brick bow 1x4 002R.jpg,3659 brick bow 1x4,"[22, 126, 360, 291, '3659 brick bow 1x4', 0.9780518412590027]","[24, 127, 359, 288]","(24.0, 127.0, 359.0, 288.0)",0.967097005558544
3659 brick bow 1x4 006R.jpg,3659 brick bow 1x4,"[15, 58, 383, 319, '3659 brick bow 1x4', 0.9866762757301331]","[15, 59, 384, 320]","(15.0, 59.0, 383.0, 319.0)",0.9896873092876278
3659 brick bow 1x4 023L.jpg,3659 brick bow 1x4,"[77, 8, 311, 398, '3659 brick bow 1x4', 0.9820412397384644]","[79, 12, 312, 400]","(79.0, 12.0, 311.0, 398.0)",0.9722077470904985
3659 brick bow 1x4 038L.jpg,3659 brick bow 1x4,"[45, 98, 354, 327, '3659 brick bow 1x4', 0.9732089042663574]","[45, 95, 352, 328]","(45.0, 98.0, 352.0, 327.0)",0.976579755240384
3659 brick bow 1x4 040R.jpg,3659 brick bow 1x4,"[17, 108, 368, 269, '3659 brick bow 1x4', 0.9845502972602844]","[18, 111, 368, 272]","(18.0, 111.0, 368.0, 269.0)",0.9607199318983339
3675 roof tile outside 3x3 015R.jpg,3675 roof tile outside 3x3,"[28, 30, 380, 341, '3675 roof tile outside 3x3', 0.9885680675506592]","[23, 31, 377, 344]","(28.0, 31.0, 377.0, 341.0)",0.965258199207737
3675 roof tile outside 3x3 016L.jpg,3675 roof tile outside 3x3,"[89, 0, 388, 379, '3675 roof tile outside 3x3', 0.9867823123931885]","[87, 2, 390, 381]","(89.0, 2.0, 388.0, 379.0)",0.976506258933599
3675 roof tile outside 3x3 034R.jpg,3675 roof tile outside 3x3,"[11, 10, 363, 377, '3675 roof tile outside 3x3', 0.9911919236183167]","[15, 7, 360, 374]","(15.0, 10.0, 360.0, 374.0)",0.9643753983673657
3675 roof tile outside 3x3 049R.jpg,3675 roof tile outside 3x3,"[69, 43, 352, 321, '3675 roof tile outside 3x3', 0.9858070611953735]","[71, 39, 352, 320]","(71.0, 43.0, 352.0, 320.0)",0.9754254492593799
3675 roof tile outside 3x3 056R.jpg,3675 roof tile outside 3x3,"[73, 16, 383, 389, '3675 roof tile outside 3x3', 0.9856529235839844]","[71, 15, 383, 390]","(73.0, 16.0, 383.0, 389.0)",0.9882905982905983
3700 Technic Brick 1x2 005R.jpg,3700 Technic Brick 1x2,"[115, 95, 300, 311, '3700 Technic Brick 1x2', 0.9707465171813965]","[118, 95, 304, 312]","(118.0, 95.0, 300.0, 311.0)",0.9585954645208485
3700 Technic Brick 1x2 008R.jpg,3700 Technic Brick 1x2,"[87, 122, 303, 289, '3700 Technic Brick 1x2', 0.9613345265388489]","[88, 121, 304, 288]","(88.0, 122.0, 303.0, 288.0)",0.9790420804301311
3700 Technic Brick 1x2 022L.jpg,3700 Technic Brick 1x2,"[122, 97, 273, 300, '3700 Technic Brick 1x2', 0.973831295967102]","[119, 95, 272, 304]","(122.0, 97.0, 272.0, 300.0)",0.9462399005593536
3700 Technic Brick 1x2 033R.jpg,3700 Technic Brick 1x2,"[95, 118, 302, 297, '3700 Technic Brick 1x2', 0.9647578597068787]","[95, 120, 302, 296]","(95.0, 120.0, 302.0, 296.0)",0.9832402234636871
3700 Technic Brick 1x2 034R.jpg,3700 Technic Brick 1x2,"[101, 110, 300, 296, '3700 Technic Brick 1x2', 0.9888160228729248]","[103, 111, 304, 296]","(103.0, 111.0, 300.0, 296.0)",0.9653281771467924
3794 Plate 1X2 with 1 Knob 034L.jpg,3794 Plate 1X2 with 1 Knob,"[143, 144, 277, 256, '3794 Plate 1X2 with 1 Knob', 0.9922106266021729]","[143, 144, 280, 256]","(143.0, 144.0, 277.0, 256.0)",0.9781021897810219
3794 Plate 1X2 with 1 Knob 053R.jpg,3794 Plate 1X2 with 1 Knob,"[120, 100, 291, 288, '3794 Plate 1X2 with 1 Knob', 0.9820358157157898]","[120, 103, 296, 287]","(120.0, 103.0, 291.0, 287.0)",0.9514938913753478
3794 Plate 1X2 with 1 Knob 055R.jpg,3794 Plate 1X2 with 1 Knob,"[107, 146, 300, 238, '3794 Plate 1X2 with 1 Knob', 0.9803873896598816]","[105, 146, 297, 238]","(107.0, 146.0, 297.0, 238.0)",0.9743589743589743
3794 Plate 1X2 with 1 Knob 073R.jpg,3794 Plate 1X2 with 1 Knob,"[111, 124, 277, 255, '3794 Plate 1X2 with 1 Knob', 0.9812519550323486]","[111, 127, 280, 254]","(111.0, 127.0, 277.0, 254.0)",0.9527726307226465
3794 Plate 1X2 with 1 Knob 087L.jpg,3794 Plate 1X2 with 1 Knob,"[103, 149, 303, 238, '3794 Plate 1X2 with 1 Knob', 0.9781031608581543]","[103, 151, 304, 240]","(103.0, 151.0, 303.0, 238.0)",0.9513915468314287
4150 flat tile round 2x2 000R.jpg,4150 flat tile round 2x2,"[118, 137, 283, 259, '4150 flat tile round 2x2', 0.9699867963790894]","[119, 135, 288, 264]","(119.0, 137.0, 283.0, 259.0)",0.9126488163116362
4150 flat tile round 2x2 006L.jpg,4150 flat tile round 2x2,"[111, 108, 288, 290, '4150 flat tile round 2x2', 0.9655327200889587]","[111, 111, 288, 288]","(111.0, 111.0, 288.0, 288.0)",0.9725274725274725
4150 flat tile round 2x2 006R.jpg,4150 flat tile round 2x2,"[127, 113, 270, 286, '4150 flat tile round 2x2', 0.9351857900619507]","[127, 112, 272, 286]","(127.0, 113.0, 270.0, 286.0)",0.9805390408244153
4150 flat tile round 2x2 013R.jpg,4150 flat tile round 2x2,"[127, 111, 278, 280, '4150 flat tile round 2x2', 0.9619366526603699]","[127, 111, 280, 280]","(127.0, 111.0, 278.0, 280.0)",0.9869281045751634
4150 flat tile round 2x2 038L.jpg,4150 flat tile round 2x2,"[110, 134, 285, 267, '4150 flat tile round 2x2', 0.9795342683792114]","[111, 135, 287, 264]","(111.0, 135.0, 285.0, 264.0)",0.9538095440445332
4274 Connector Peg w Knob 006R.jpg,4274 Connector Peg w Knob,"[138, 160, 260, 235, '4274 Connector Peg w Knob', 0.9773913621902466]","[135, 159, 264, 236]","(138.0, 160.0, 260.0, 235.0)",0.9211718514044095
4274 Connector Peg w Knob 009R.jpg,4274 Connector Peg w Knob,"[137, 153, 262, 244, '4274 Connector Peg w Knob', 0.9553183317184448]","[135, 152, 264, 247]","(137.0, 153.0, 262.0, 244.0)",0.9281925744594043
4274 Connector Peg w Knob 011L.jpg,4274 Connector Peg w Knob,"[140, 134, 259, 262, '4274 Connector Peg w Knob', 0.9592230319976807]","[136, 137, 256, 264]","(140.0, 137.0, 256.0, 262.0)",0.9078387177560732
4274 Connector Peg w Knob 015L.jpg,4274 Connector Peg w Knob,"[137, 136, 262, 260, '4274 Connector Peg w Knob', 0.9882064461708069]","[136, 136, 264, 261]","(137.0, 136.0, 262.0, 260.0)",0.96875
4274 Connector Peg w Knob 017R.jpg,4274 Connector Peg w Knob,"[152, 149, 245, 251, '4274 Connector Peg w Knob', 0.9534575343132019]","[152, 151, 248, 254]","(152.0, 151.0, 245.0, 251.0)",0.9231685527099464
4286 roof tile 1x3 000L.jpg,4286 roof tile 1x3,"[132, 55, 282, 346, '4286 roof tile 1x3', 0.9861097931861877]","[135, 55, 280, 344]","(135.0, 55.0, 280.0, 344.0)",0.9600229095074456
4286 roof tile 1x3 007L.jpg,4286 roof tile 1x3,"[44, 95, 298, 314, '4286 roof tile 1x3', 0.9116917252540588]","[47, 95, 296, 312]","(47.0, 95.0, 296.0, 312.0)",0.9713623125876388
4286 roof tile 1x3 008R.jpg,4286 roof tile 1x3,"[124, 101, 258, 349, '4286 roof tile 1x3', 0.9526217579841614]","[120, 103, 256, 352]","(124.0, 103.0, 256.0, 349.0)",0.9378465804066544
4286 roof tile 1x3 031R.jpg,4286 roof tile 1x3,"[98, 95, 305, 325, '4286 roof tile 1x3', 0.9507372975349426]","[95, 95, 302, 328]","(98.0, 95.0, 302.0, 325.0)",0.9590973201692524
4286 roof tile 1x3 040L.jpg,4286 roof tile 1x3,"[50, 87, 349, 303, '4286 roof tile 1x3', 0.989514946937561]","[51, 87, 352, 303]","(51.0, 87.0, 349.0, 303.0)",0.9867549668874173
4490 brick bow 1x3 005R.jpg,4490 brick bow 1x3,"[56, 94, 344, 306, '4490 brick bow 1x3', 0.979331374168396]","[55, 95, 344, 310]","(56.0, 95.0, 344.0, 306.0)",0.9734873363984429
4490 brick bow 1x3 014L.jpg,4490 brick bow 1x3,"[55, 72, 355, 308, '4490 brick bow 1x3', 0.984210729598999]","[55, 75, 352, 311]","(55.0, 75.0, 352.0, 308.0)",0.9652676068125706
4490 brick bow 1x3 015L.jpg,4490 brick bow 1x3,"[84, 79, 337, 309, '4490 brick bow 1x3', 0.8129178285598755]","[82, 80, 336, 312]","(84.0, 80.0, 336.0, 309.0)",0.9713516243056725
4490 brick bow 1x3 027L.jpg,4490 brick bow 1x3,"[53, 100, 345, 281, '4490 brick bow 1x3', 0.9613154530525208]","[55, 103, 344, 280]","(55.0, 103.0, 344.0, 280.0)",0.9678536290017407
4490 brick bow 1x3 051L.jpg,4490 brick bow 1x3,"[62, 89, 329, 330, '4490 brick bow 1x3', 0.9858238697052002]","[63, 87, 327, 336]","(63.0, 89.0, 327.0, 330.0)",0.9573421207059992
6143 Brick D16 w cross 001R.jpg,6143 Brick D16 w cross,"[110, 105, 290, 288, '6143 Brick D16 w cross', 0.9752276539802551]","[111, 103, 288, 288]","(111.0, 105.0, 288.0, 288.0)",0.9728779960353217
6143 Brick D16 w cross 002L.jpg,6143 Brick D16 w cross,"[94, 92, 311, 306, '6143 Brick D16 w cross', 0.9768146872520447]","[95, 95, 311, 303]","(95.0, 95.0, 311.0, 303.0)",0.9674835264223265
6143 Brick D16 w cross 006L.jpg,6143 Brick D16 w cross,"[101, 93, 298, 305, '6143 Brick D16 w cross', 0.9638552665710449]","[103, 95, 296, 304]","(103.0, 95.0, 296.0, 304.0)",0.9658318168757782
6143 Brick D16 w cross 012R.jpg,6143 Brick D16 w cross,"[107, 123, 293, 281, '6143 Brick D16 w cross', 0.9691532850265503]","[107, 127, 295, 280]","(107.0, 127.0, 293.0, 280.0)",0.9583754293796727
6143 Brick D16 w cross 015R.jpg,6143 Brick D16 w cross,"[95, 106, 306, 300, '6143 Brick D16 w cross', 0.9738227128982544]","[95, 103, 304, 304]","(95.0, 106.0, 304.0, 300.0)",0.9563412505601812
6632 lever 3M 002L.jpg,6632 lever 3M,"[107, 110, 296, 293, '6632 lever 3M', 0.9811075925827026]","[103, 114, 296, 296]","(107.0, 114.0, 296.0, 293.0)",0.942840421381194
6632 lever 3M 018R.jpg,6632 lever 3M,"[127, 135, 278, 269, '6632 lever 3M', 0.9799514412879944]","[129, 135, 278, 270]","(129.0, 135.0, 278.0, 269.0)",0.9795417750085856
6632 lever 3M 022R.jpg,6632 lever 3M,"[85, 126, 309, 275, '6632 lever 3M', 0.9943185448646545]","[88, 128, 310, 272]","(88.0, 128.0, 309.0, 272.0)",0.9494033412887828
6632 lever 3M 027R.jpg,6632 lever 3M,"[117, 104, 278, 301, '6632 lever 3M', 0.9908131957054138]","[119, 103, 279, 304]","(119.0, 104.0, 278.0, 301.0)",0.9621859064938256
6632 lever 3M 078R.jpg,6632 lever 3M,"[95, 91, 303, 308, '6632 lever 3M', 0.9835716485977173]","[95, 95, 304, 304]","(95.0, 95.0, 303.0, 304.0)",0.9586944536332561
14719 flat tile corner 2x2 010L.jpg,14719 flat tile corner 2x2,"[88, 90, 309, 292, '14719 flat tile corner 2x2', 0.9624126553535461]","[87, 94, 312, 291]","(88.0, 94.0, 309.0, 291.0)",0.9583314990094651
14719 flat tile corner 2x2 014R.jpg,14719 flat tile corner 2x2,"[79, 112, 322, 250, '14719 flat tile corner 2x2', 0.9314415454864502]","[79, 114, 319, 248]","(79.0, 114.0, 319.0, 248.0)",0.9590266595097513
14719 flat tile corner 2x2 016L.jpg,14719 flat tile corner 2x2,"[74, 91, 279, 306, '14719 flat tile corner 2x2', 0.9709163904190063]","[71, 90, 280, 304]","(74.0, 91.0, 279.0, 304.0)",0.9674096065225097
14719 flat tile corner 2x2 023R.jpg,14719 flat tile corner 2x2,"[95, 106, 285, 291, '14719 flat tile corner 2x2', 0.9476195573806763]","[95, 103, 287, 296]","(95.0, 106.0, 285.0, 291.0)",0.948564335060449
14719 flat tile corner 2x2 031L.jpg,14719 flat tile corner 2x2,"[72, 127, 327, 312, '14719 flat tile corner 2x2', 0.9236357808113098]","[71, 128, 328, 311]","(72.0, 128.0, 327.0, 311.0)",0.9815737994573105
15672 roof tile 1x2 016R.jpg,15672 roof tile 1x2,"[127, 101, 261, 298, '15672 roof tile 1x2', 0.9914940595626831]","[127, 103, 263, 296]","(127.0, 103.0, 261.0, 296.0)",0.9655764635603346
15672 roof tile 1x2 017R.jpg,15672 roof tile 1x2,"[123, 103, 263, 282, '15672 roof tile 1x2', 0.9665735960006714]","[126, 103, 262, 280]","(126.0, 103.0, 262.0, 280.0)",0.9605746209098165
15672 roof tile 1x2 039R.jpg,15672 roof tile 1x2,"[118, 98, 257, 285, '15672 roof tile 1x2', 0.9795690178871155]","[119, 95, 255, 284]","(119.0, 98.0, 255.0, 284.0)",0.9581455247907277
15672 roof tile 1x2 047L.jpg,15672 roof tile 1x2,"[123, 145, 307, 291, '15672 roof tile 1x2', 0.9677469730377197]","[127, 143, 305, 295]","(127.0, 145.0, 305.0, 291.0)",0.930402405842761
15672 roof tile 1x2 056L.jpg,15672 roof tile 1x2,"[136, 128, 304, 308, '15672 roof tile 1x2', 0.9733253121376038]","[135, 127, 304, 312]","(136.0, 128.0, 304.0, 308.0)",0.9672157364465057
18654 beam 1M 004L.jpg,18654 beam 1M,"[136, 150, 266, 248, '18654 beam 1M', 0.9856120347976685]","[135, 151, 264, 248]","(136.0, 151.0, 264.0, 248.0)",0.9672041754303965
18654 beam 1M 010L.jpg,18654 beam 1M,"[135, 144, 266, 252, '18654 beam 1M', 0.9808986783027649]","[135, 143, 264, 256]","(135.0, 144.0, 264.0, 252.0)",0.9417967957817887
18654 beam 1M 014R.jpg,18654 beam 1M,"[152, 144, 245, 255, '18654 beam 1M', 0.9838382005691528]","[151, 143, 245, 256]","(152.0, 144.0, 245.0, 255.0)",0.9718508755413293
18654 beam 1M 025L.jpg,18654 beam 1M,"[135, 136, 265, 262, '18654 beam 1M', 0.9831356406211853]","[135, 137, 264, 263]","(135.0, 137.0, 264.0, 262.0)",0.9767399600218063
18654 beam 1M 035L.jpg,18654 beam 1M,"[145, 134, 254, 265, '18654 beam 1M', 0.9896498918533325]","[143, 135, 255, 264]","(145.0, 135.0, 254.0, 264.0)",0.9587481249147689
27925 flat tile round 2x2 022L.jpg,27925 flat tile round 2x2,"[103, 121, 290, 277, '27925 flat tile round 2x2', 0.9647606015205383]","[103, 121, 288, 280]","(103.0, 121.0, 288.0, 277.0)",0.9708345948127964
27925 flat tile round 2x2 023R.jpg,27925 flat tile round 2x2,"[99, 144, 298, 272, '27925 flat tile round 2x2', 0.9749566316604614]","[98, 143, 296, 272]","(99.0, 144.0, 296.0, 272.0)",0.977440111636561
27925 flat tile round 2x2 029L.jpg,27925 flat tile round 2x2,"[134, 122, 263, 289, '27925 flat tile round 2x2', 0.9519169330596924]","[135, 120, 264, 288]","(135.0, 122.0, 263.0, 288.0)",0.9672690854463514
27925 flat tile round 2x2 029R.jpg,27925 flat tile round 2x2,"[97, 127, 300, 285, '27925 flat tile round 2x2', 0.9857040047645569]","[96, 127, 304, 287]","(97.0, 127.0, 300.0, 285.0)",0.9637620192307692
27925 flat tile round 2x2 034L.jpg,27925 flat tile round 2x2,"[158, 92, 249, 309, '27925 flat tile round 2x2', 0.9493489861488342]","[159, 87, 248, 312]","(159.0, 92.0, 248.0, 309.0)",0.9439855320396892
33909 plate 2 knobs 2x2 012L.jpg,33909 plate 2 knobs 2x2,"[94, 85, 316, 296, '33909 plate 2 knobs 2x2', 0.9955337047576904]","[95, 87, 320, 296]","(95.0, 87.0, 316.0, 296.0)",0.9687696631570116
33909 plate 2 knobs 2x2 018R.jpg,33909 plate 2 knobs 2x2,"[76, 94, 323, 318, '33909 plate 2 knobs 2x2', 0.9330369830131531]","[79, 97, 320, 320]","(79.0, 97.0, 320.0, 318.0)",0.9543271815086902
33909 plate 2 knobs 2x2 021L.jpg,33909 plate 2 knobs 2x2,"[91, 100, 325, 315, '33909 plate 2 knobs 2x2', 0.9950007796287537]","[88, 103, 327, 314]","(91.0, 103.0, 325.0, 314.0)",0.9612381972160031
33909 plate 2 knobs 2x2 036R.jpg,33909 plate 2 knobs 2x2,"[97, 75, 319, 310, '33909 plate 2 knobs 2x2', 0.9786189198493958]","[97, 79, 318, 311]","(97.0, 79.0, 318.0, 310.0)",0.9744230879349507
33909 plate 2 knobs 2x2 051L.jpg,33909 plate 2 knobs 2x2,"[96, 93, 320, 288, '33909 plate 2 knobs 2x2', 0.9891281723976135]","[98, 95, 320, 288]","(98.0, 95.0, 320.0, 288.0)",0.9809065934065934
41677 lever 2M 002L.jpg,41677 lever 2M,"[120, 127, 280, 272, '41677 lever 2M', 0.9717208743095398]","[119, 127, 280, 272]","(120.0, 127.0, 280.0, 272.0)",0.9937888198757764
41677 lever 2M 011L.jpg,41677 lever 2M,"[107, 134, 292, 265, '41677 lever 2M', 0.9617601037025452]","[111, 135, 288, 262]","(111.0, 135.0, 288.0, 262.0)",0.927542809985558
41677 lever 2M 018R.jpg,41677 lever 2M,"[117, 148, 279, 249, '41677 lever 2M', 0.958811342716217]","[119, 151, 280, 248]","(119.0, 151.0, 279.0, 248.0)",0.9429491463636916
41677 lever 2M 022R.jpg,41677 lever 2M,"[112, 136, 286, 261, '41677 lever 2M', 0.9782769083976746]","[111, 135, 288, 263]","(112.0, 136.0, 286.0, 261.0)",0.960010593220339
41677 lever 2M 031R.jpg,41677 lever 2M,"[113, 151, 283, 248, '41677 lever 2M', 0.9464947581291199]","[114, 151, 280, 248]","(114.0, 151.0, 280.0, 248.0)",0.9764705882352941
41678 Cross Block Fork 2x2 000R.jpg,41678 Cross Block Fork 2x2,"[111, 94, 298, 303, '41678 Cross Block Fork 2x2', 0.9831279516220093]","[111, 95, 296, 304]","(111.0, 95.0, 296.0, 303.0)",0.9799327696852399
41678 Cross Block Fork 2x2 003L.jpg,41678 Cross Block Fork 2x2,"[99, 97, 304, 308, '41678 Cross Block Fork 2x2', 0.9723868370056152]","[95, 95, 303, 312]","(99.0, 97.0, 303.0, 308.0)",0.9492138399453106
41678 Cross Block Fork 2x2 006R.jpg,41678 Cross Block Fork 2x2,"[109, 84, 302, 305, '41678 Cross Block Fork 2x2', 0.9862228035926819]","[111, 87, 304, 304]","(111.0, 87.0, 302.0, 304.0)",0.9619374753405899
41678 Cross Block Fork 2x2 022L.jpg,41678 Cross Block Fork 2x2,"[94, 92, 312, 303, '41678 Cross Block Fork 2x2', 0.9841949939727783]","[95, 95, 312, 304]","(95.0, 95.0, 312.0, 303.0)",0.9766526019690577
41678 Cross Block Fork 2x2 032R.jpg,41678 Cross Block Fork 2x2,"[84, 91, 302, 310, '41678 Cross Block Fork 2x2', 0.9628016948699951]","[87, 88, 304, 312]","(87.0, 91.0, 302.0, 310.0)",0.9557495179133259
43093 Bush 2M friction - Cross axle 000L.jpg,43093 Bush 2M friction - Cross axle,"[110, 131, 292, 263, '43093 Bush 2M friction - Cross axle', 0.9596766233444214]","[112, 127, 296, 262]","(112.0, 131.0, 292.0, 262.0)",0.9326056003796868
43093 Bush 2M friction - Cross axle 001L.jpg,43093 Bush 2M friction - Cross axle,"[139, 105, 268, 286, '43093 Bush 2M friction - Cross axle', 0.9822351932525635]","[136, 105, 264, 288]","(139.0, 105.0, 264.0, 286.0)",0.936930594666225
43093 Bush 2M friction - Cross axle 005R.jpg,43093 Bush 2M friction - Cross axle,"[151, 108, 254, 285, '43093 Bush 2M friction - Cross axle', 0.9807668924331665]","[151, 111, 253, 288]","(151.0, 111.0, 253.0, 285.0)",0.9574364783945623
43093 Bush 2M friction - Cross axle 011R.jpg,43093 Bush 2M friction - Cross axle,"[146, 107, 250, 288, '43093 Bush 2M friction - Cross axle', 0.9653701186180115]","[143, 111, 247, 288]","(146.0, 111.0, 247.0, 288.0)",0.9236373030224748
43093 Bush 2M friction - Cross axle 015R.jpg,43093 Bush 2M friction - Cross axle,"[136, 119, 271, 286, '43093 Bush 2M friction - Cross axle', 0.9740230441093445]","[135, 119, 272, 287]","(136.0, 119.0, 271.0, 286.0)",0.9795359749739312
43857 beam 1x2 005R.jpg,43857 beam 1x2,"[127, 106, 272, 294, '43857 beam 1x2', 0.9691678285598755]","[127, 103, 272, 296]","(127.0, 106.0, 272.0, 294.0)",0.9740932642487047
43857 beam 1x2 009L.jpg,43857 beam 1x2,"[114, 112, 286, 289, '43857 beam 1x2', 0.9879119396209717]","[111, 111, 288, 288]","(114.0, 112.0, 286.0, 288.0)",0.960985365543951
43857 beam 1x2 012R.jpg,43857 beam 1x2,"[142, 106, 255, 293, '43857 beam 1x2', 0.9605637192726135]","[143, 111, 256, 288]","(143.0, 111.0, 255.0, 288.0)",0.9303547963206308
43857 beam 1x2 016R.jpg,43857 beam 1x2,"[122, 110, 279, 286, '43857 beam 1x2', 0.967099130153656]","[120, 111, 280, 288]","(122.0, 111.0, 279.0, 286.0)",0.9648137093092671
43857 beam 1x2 062L.jpg,43857 beam 1x2,"[135, 100, 265, 299, '43857 beam 1x2', 0.9756312370300293]","[135, 96, 264, 297]","(135.0, 100.0, 264.0, 297.0)",0.9631243841431062
54200 roof tile 1x1 010R.jpg,54200 roof tile 1x1,"[142, 152, 255, 250, '54200 roof tile 1x1', 0.9408774971961975]","[143, 151, 256, 248]","(143.0, 152.0, 255.0, 248.0)",0.9529380483913853
54200 roof tile 1x1 016R.jpg,54200 roof tile 1x1,"[142, 154, 256, 266, '54200 roof tile 1x1', 0.9557544589042664]","[143, 151, 255, 272]","(143.0, 154.0, 255.0, 266.0)",0.9105691056910569
54200 roof tile 1x1 034L.jpg,54200 roof tile 1x1,"[142, 135, 244, 261, '54200 roof tile 1x1', 0.9452308416366577]","[143, 136, 248, 264]","(143.0, 136.0, 244.0, 261.0)",0.923757957122997
54200 roof tile 1x1 037L.jpg,54200 roof tile 1x1,"[130, 135, 244, 265, '54200 roof tile 1x1', 0.8789913058280945]","[129, 135, 240, 264]","(130.0, 135.0, 240.0, 264.0)",0.9492273730684326
54200 roof tile 1x1 055R.jpg,54200 roof tile 1x1,"[131, 143, 248, 254, '54200 roof tile 1x1', 0.9737294316291809]","[131, 143, 248, 256]","(131.0, 143.0, 248.0, 254.0)",0.9823008849557522
85984 roof tile 1x2 001R.jpg,85984 roof tile 1x2,"[107, 133, 270, 268, '85984 roof tile 1x2', 0.958014190196991]","[103, 135, 272, 272]","(107.0, 135.0, 270.0, 268.0)",0.9233357468375996
85984 roof tile 1x2 010L.jpg,85984 roof tile 1x2,"[113, 148, 284, 279, '85984 roof tile 1x2', 0.9446917772293091]","[111, 151, 280, 280]","(113.0, 151.0, 280.0, 279.0)",0.9364759484798038
85984 roof tile 1x2 013L.jpg,85984 roof tile 1x2,"[129, 97, 246, 305, '85984 roof tile 1x2', 0.9394598603248596]","[131, 97, 247, 304]","(131.0, 97.0, 246.0, 304.0)",0.9699303263659699
85984 roof tile 1x2 060L.jpg,85984 roof tile 1x2,"[149, 104, 282, 289, '85984 roof tile 1x2', 0.9459418058395386]","[151, 103, 280, 288]","(151.0, 104.0, 280.0, 288.0)",0.9596506832699927
85984 roof tile 1x2 102L.jpg,85984 roof tile 1x2,"[94, 167, 304, 264, '85984 roof tile 1x2', 0.8682055473327637]","[95, 167, 304, 263]","(95.0, 167.0, 304.0, 263.0)",0.984977908689249
99301 roof tile inside 3x3 028L.jpg,99301 roof tile inside 3x3,"[28, 43, 385, 336, '99301 roof tile inside 3x3', 0.9869533181190491]","[23, 47, 384, 336]","(28.0, 47.0, 384.0, 336.0)",0.9701827508816928
99301 roof tile inside 3x3 031L.jpg,99301 roof tile inside 3x3,"[41, 16, 334, 360, '99301 roof tile inside 3x3', 0.9929774403572083]","[40, 15, 336, 360]","(41.0, 16.0, 334.0, 360.0)",0.9869956913435174
99301 roof tile inside 3x3 041R.jpg,99301 roof tile inside 3x3,"[48, 47, 354, 337, '99301 roof tile inside 3x3', 0.9918322563171387]","[47, 47, 352, 336]","(48.0, 47.0, 352.0, 336.0)",0.986824517853733
99301 roof tile inside 3x3 049R.jpg,99301 roof tile inside 3x3,"[10, 29, 382, 346, '99301 roof tile inside 3x3', 0.9848564267158508]","[8, 31, 375, 344]","(10.0, 31.0, 375.0, 344.0)",0.9636862083509068
99301 roof tile inside 3x3 068R.jpg,99301 roof tile inside 3x3,"[24, 15, 384, 360, '99301 roof tile inside 3x3', 0.9799501895904541]","[23, 16, 384, 359]","(24.0, 16.0, 384.0, 359.0)",0.991464795291586
